portfolio,ticker,current_weight,target_weight,selected_vs_retained,lane,theme,sector,subindustry,leader_state,selection_reason,hold_reason,risk_reason,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_soxx_if_applicable,valuation_flag,quality_flag,evidence_flag,top7_score,form4_score,etf_score,gate_status,is_new_buy_signal,is_replay_retention,data_pit_status,membership_pit_status
main,CIEN,0.055846991269392,0.0926810896196024,replay_retained_holding,MARKET_LEADER,,Information Technology,Communication Equipment,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.3082504943028583,1.053743875794963,1.7288831628883865,0.249358294680722,1.020035874988573,1.7227065162602495,1.7920194662605624,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,ON,0.0501765040978455,0.12,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.6740007420663661,0.6418452878318275,0.919361249895178,0.6151085424442297,0.6081372870254371,0.9131846032670412,0.982497553267354,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,MU,0.0497710448894957,0.0425487066123812,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.4699109135091779,0.2056454068277107,1.2474135312817536,0.4110187138870416,0.1719374060213203,1.2412368846536168,1.3105498346539295,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,LITE,0.0415702872737698,0.0628755839931042,replay_retained_holding,MARKET_LEADER,,Information Technology,Communication Equipment,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.2408554446504478,1.2613693653623697,3.4455329881345045,0.1819632450283115,1.2276613645559793,3.439356341506368,3.5086692915066804,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,unknown_pit_available_from,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,PWR,0.0369862696228116,0.0527475218813877,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.226520522655139,0.4922357202519209,0.5412150605160113,0.1676283230330026,0.4585277194455306,0.5350384138878745,0.6043513638881872,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,FIX,0.029605719567836,0.0396742699281637,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.3082223804262265,0.570716035282576,0.8493955815763135,0.2493301808040902,0.5370080344761856,0.8432189349481767,0.9125318849484894,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,COHR,0.0219835345489308,0.0434796690012198,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.318368700664204,0.4653793839072775,1.3459509943505727,0.2594765010420676,0.4316713831008871,1.339774347722436,1.4090872977227489,missing_or_neutral,missing_or_neutral,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,TER,0.0131797000985513,0.0425487066123812,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.10570621727283,0.3840795507398875,0.8809684489602632,0.0468140176506937,0.3503715499334972,0.8747918023321264,0.9441047523324392,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,KEYS,0.0091208850262724,0.0112571746235747,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.1616268697353919,0.576075234666805,0.9321309225195108,0.1027346701132556,0.5423672338604146,0.925954275891374,0.9952672258916868,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,CASH,0.1493914351102364,0.0,cash_position,CASH,,Cash,,green,cash_from_main_defense_review_balanced_new_entry_block,nan,green,,,,,,,-999.0,missing_or_neutral,missing_or_neutral,missing_or_neutral,,,,nan,False,True,unknown_pit_available_from,unknown_membership_pit
