hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,cagr,sharpe,max_dd,calmar,ending_equity,months,target_cagr,target_max_dd,target_pass,rank_score
-0.08,3,score_power,1,25.0,0.5162091205344463,1.8130001855674867,-0.15409926517303707,3.349848034348499,17.793053086539278,83,0.5,-0.18,True,1006.8209921257389
-0.1,3,score_power,1,25.0,0.5162091205344463,1.8130001855674867,-0.15409926517303707,3.349848034348499,17.793053086539278,83,0.5,-0.18,True,1006.8209921257389
-0.12,3,score_power,1,25.0,0.5162091205344463,1.8130001855674867,-0.15409926517303707,3.349848034348499,17.793053086539278,83,0.5,-0.18,True,1006.8209921257389
-0.08,2,winner_take_all,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.1,2,winner_take_all,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.12,2,winner_take_all,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.08,2,score_power,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.1,2,score_power,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.12,2,score_power,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858403,2.978560615777602,19.48343112313192,83,0.5,-0.18,False,6.830386728153831
-0.08,2,conviction_curve,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858414,2.9785606157776003,19.483431123131915,83,0.5,-0.18,False,6.830386728153821
-0.1,2,conviction_curve,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858414,2.9785606157776003,19.483431123131915,83,0.5,-0.18,False,6.830386728153821
-0.12,2,conviction_curve,1,25.0,0.5362349952256336,1.6512270829544835,-0.18003158719858414,2.9785606157776003,19.483431123131915,83,0.5,-0.18,False,6.830386728153821
-0.08,3,conviction_curve,1,25.0,0.49877465559933,1.7728964147006236,-0.16359079938920118,3.048916304960942,16.425163020998397,83,0.5,-0.18,False,6.474517731237721
-0.1,3,conviction_curve,1,25.0,0.49877465559933,1.7728964147006236,-0.16359079938920118,3.048916304960942,16.425163020998397,83,0.5,-0.18,False,6.474517731237721
-0.12,3,conviction_curve,1,25.0,0.49877465559933,1.7728964147006236,-0.16359079938920118,3.048916304960942,16.425163020998397,83,0.5,-0.18,False,6.474517731237721
-0.08,4,score_power,1,25.0,0.4938864373288865,1.9030539580819699,-0.15794772092979725,3.1268981560576194,16.058191234191913,83,0.5,-0.18,False,6.072614343329686
-0.1,4,score_power,1,25.0,0.4938864373288865,1.9030539580819699,-0.15794772092979725,3.1268981560576194,16.058191234191913,83,0.5,-0.18,False,6.072614343329686
-0.12,4,score_power,1,25.0,0.4938864373288865,1.9030539580819699,-0.15794772092979725,3.1268981560576194,16.058191234191913,83,0.5,-0.18,False,6.072614343329686
-0.08,4,conviction_curve,1,25.0,0.4932006435831724,1.8928471707526853,-0.15112033498592203,3.2636285753940237,16.007272259819203,83,0.5,-0.18,False,5.9937976299157265
-0.1,4,conviction_curve,1,25.0,0.4932006435831724,1.8928471707526853,-0.15112033498592203,3.2636285753940237,16.007272259819203,83,0.5,-0.18,False,5.9937976299157265
-0.12,4,conviction_curve,1,25.0,0.4932006435831724,1.8928471707526853,-0.15112033498592203,3.2636285753940237,16.007272259819203,83,0.5,-0.18,False,5.9937976299157265
-0.08,3,winner_take_all,1,25.0,0.49331459257113597,1.7692353306564887,-0.16093119555099755,3.0653758016407036,16.015723190273395,83,0.5,-0.18,False,5.872909317930448
-0.1,3,winner_take_all,1,25.0,0.49331459257113597,1.7692353306564887,-0.16093119555099755,3.0653758016407036,16.015723190273395,83,0.5,-0.18,False,5.872909317930448
-0.12,3,winner_take_all,1,25.0,0.49331459257113597,1.7692353306564887,-0.16093119555099755,3.0653758016407036,16.015723190273395,83,0.5,-0.18,False,5.872909317930448
-0.08,3,score_power,1,50.0,0.4894016706042674,1.740670416045817,-0.16665464216428827,2.9366218921271625,15.727699524045425,83,0.5,-0.18,False,5.408199540350945
-0.1,3,score_power,1,50.0,0.4894016706042674,1.740670416045817,-0.16665464216428827,2.9366218921271625,15.727699524045425,83,0.5,-0.18,False,5.408199540350945
-0.12,3,score_power,1,50.0,0.4894016706042674,1.740670416045817,-0.16665464216428827,2.9366218921271625,15.727699524045425,83,0.5,-0.18,False,5.408199540350945
-0.08,2,winner_take_all,1,50.0,0.5062858782890334,1.5811621929921038,-0.20567394959772367,2.4615945737380676,17.003025831229372,83,0.5,-0.18,False,3.870952066512347
-0.1,2,winner_take_all,1,50.0,0.5062858782890334,1.5811621929921038,-0.20567394959772367,2.4615945737380676,17.003025831229372,83,0.5,-0.18,False,3.870952066512347
-0.12,2,winner_take_all,1,50.0,0.5062858782890334,1.5811621929921038,-0.20567394959772367,2.4615945737380676,17.003025831229372,83,0.5,-0.18,False,3.870952066512347
-0.08,2,score_power,1,50.0,0.5062858782890334,1.5811621929921038,-0.20567394959772367,2.4615945737380676,17.003025831229372,83,0.5,-0.18,False,3.870952066512347
