rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.27613632924197096,0.27613632924197096,,hold,hold,0.01267176727904995,0.01267176727904995,-0.08,False,4,score_power,1,1.2351880704056903,0.58734779545115,early_scout
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.2524287090519642,0.2524287090519642,,hold,hold,-0.02713358111585029,-0.02713358111585029,-0.08,False,4,score_power,1,1.4296997182792492,0.5751506043490603,early_scout
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.24796124911147374,0.24796124911147374,,hold,hold,-0.04085514798744905,-0.04085514798744905,-0.08,False,4,score_power,1,5.122969634968438,0.5727889165273075,future_winner
2019-04-30,GPK,GRAPHIC PACKAGING HOLDING,Materials,0.22347371259459123,0.22347371259459123,,hold,hold,-0.06599704025051367,-0.06599704025051367,-0.08,False,4,score_power,1,1.6013144642273192,0.5594477867789447,early_scout
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.49519834598308754,0.49519834598308754,,hold,hold,0.07223949658297135,0.07223949658297135,-0.08,False,4,score_power,1,5.522329310884161,0.7887236833515198,early_scout
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.18983384556605165,0.18983384556605165,,hold,hold,0.005619954684914719,0.005619954684914719,-0.08,False,4,score_power,1,3.147330482269077,0.6179942068436804,early_scout
2019-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.16095894826282314,0.16095894826282314,,hold,hold,0.0040646871962970454,0.0040646871962970454,-0.08,False,4,score_power,1,3.4768989676205617,0.5960147968099946,early_scout
2019-05-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.1540088601880376,0.1540088601880376,,hold,hold,0.09155027084921308,0.09155027084921308,-0.08,False,4,score_power,1,1.7723201639306412,0.5904360606942132,early_scout
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.4471071949177195,0.4471071949177195,,hold,hold,0.015824999369249415,0.015824999369249415,-0.08,False,4,score_power,1,5.625912332378543,0.7674956797926209,early_scout
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.24540386979428652,0.24540386979428652,,hold,hold,-0.000603736551590961,-0.000603736551590961,-0.08,False,4,score_power,1,3.430816814451001,0.6569914741506558,early_scout
2019-06-28,AVGO,BROADCOM INC,Information Technology,0.15381144810329933,0.15381144810329933,,hold,hold,-0.04160047275472967,-0.04160047275472967,-0.08,False,4,score_power,1,3.5917787427807246,0.5911815289667092,early_scout
2019-06-28,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.15367748718469468,0.15367748718469468,,hold,hold,-0.008096205137135382,-0.008096205137135382,-0.08,False,4,score_power,1,1.9152780130219613,0.5910725899962986,early_scout
2019-07-31,V,VISA INC CLASS A,Financials,0.48443327412763537,0.48443327412763537,,hold,hold,0.008875740844532354,0.008875740844532354,-0.08,False,4,score_power,1,5.997298658022856,0.7519801978683809,early_scout
