rebalance_date,net_return,equity,drawdown
2019-04-30,-0.029479256684224416,0.9705207433157755,-0.029479256684224464
2019-05-31,0.04909353747180939,1.0181670397949167,0.0
2019-06-28,-0.0017135599206744593,1.0164223495629725,-0.0017135599206743457
2019-07-31,-0.007141063524210557,1.009164012997316,-0.00884238680463878
2019-08-30,0.00741430387903577,1.0166462616534653,-0.001493643068388617
2019-09-30,0.042910013265059284,1.0602705662268883,0.0
2019-10-31,-0.016276879524008536,1.0430126699575608,-0.01627687952400869
2019-11-29,0.0167944278666779,1.0605294710071942,0.0
2019-12-31,0.0558188356449322,1.1197269912459518,0.0
2020-01-31,-0.02968799854288001,1.0864845379614185,-0.029687998542879956
2020-02-28,-0.08043424276742343,0.999093976871978,-0.1077343096282265
2020-03-31,0.16313622118683258,1.162082392869397,0.0
2020-04-30,0.2585375914273029,1.4625243757619277,0.0
2020-05-29,0.08406191514752302,1.585466975738411,0.0
2020-06-30,0.1194967706313116,1.7749251592817434,0.0
2020-07-31,0.16484213658232721,2.0675076148114733,0.0
2020-08-31,-0.0452702005865467,1.973911130374745,-0.04527020058654674
2020-09-30,0.0494976395440218,2.0716150719979667,0.0
2020-10-30,0.1482351192572618,2.378701179250726,0.0
2020-11-30,0.0466070786984767,2.489565492312224,0.0
2020-12-31,0.012204312442263056,2.519948927425879,0.0
2021-01-29,0.12352025332331568,2.8312136573033415,0.0
2021-02-26,0.032737407159384536,2.923900251557691,0.0
2021-03-31,0.04837256684141098,3.0653368119137836,0.0
2021-04-30,0.026446732211264035,3.1464049537157974,0.0
2021-05-28,0.11376445727225959,3.504354005634024,0.0
2021-06-30,0.05337049809210591,3.6913831244057786,0.0
2021-07-30,-0.010745324535643969,3.6517180147486394,-0.010745324535643919
2021-08-31,-0.028986727077868448,3.5458666612897853,-0.0394205798238344
2021-09-30,0.05660213921089097,3.7465702996753674,0.0
2021-10-29,-0.028646900353867077,3.6392426736318093,-0.028646900353867077
2021-11-30,0.01127541869852914,3.6802766585225624,-0.017694487451242913
2021-12-31,-0.043780760827671336,3.5191513463561246,-0.06070057015584307
2022-01-31,0.0014245473402179584,3.5241645440464007,-0.05936249365139035
2022-02-28,0.04425921556447754,3.680141302286039,-0.017730615489874646
2022-03-31,-0.0792422211580766,3.388518731317317,-0.09556782329403368
2022-04-29,-0.02162905454966223,3.3152282748351025,-0.11512983618047679
2022-05-31,-0.06585192995158695,3.0969140947071407,-0.17340024422456934
2022-06-30,0.0393124546390648,3.218661389576396,-0.14090457882098562
2022-07-29,0.00859778880806062,3.246334760448633,-0.1335182578237165
2022-08-31,-0.025146615225914375,3.1647004293331205,-0.15530734079450337
2022-09-30,0.14375814094719566,3.619651879708842,-0.033875894435378084
2022-10-31,0.01808369977188303,3.6851085775802286,-0.016404796167968416
2022-11-30,-0.03775982343595979,3.5459595283484586,-0.05354517739712272
2022-12-30,0.052683890146200715,3.732774470602843,-0.0036822554947707475
2023-01-31,-0.01083652164745319,3.6923241792470947,-0.01447887430084338
2023-02-28,0.055687166671228486,3.8979392512210342,0.0
2023-03-31,-0.004527326527802087,3.8802920074452203,-0.004527326527802078
2023-04-28,0.09969930129100035,4.267154409392562,0.0
2023-05-31,0.06364803945316241,4.538750421594316,0.0
2023-06-30,0.0029186029688599603,4.551997232049696,0.0
2023-07-31,0.027831376150726485,4.678685579251937,0.0
2023-08-31,-0.05880381439188927,4.403561020851597,-0.05880381439188931
2023-09-29,-0.017858886730637086,4.32491832336876,-0.07561253046197225
2023-10-31,0.03634428941779412,4.482104406621595,-0.0420163247348998
2023-11-30,0.10915405921447811,4.971344296427442,0.0
2023-12-29,0.055918305613721846,5.249333446106104,0.0
2024-01-31,0.25242597518571,6.574401560314402,0.0
2024-02-29,0.09474743482002235,7.197309243630944,0.0
2024-03-28,-0.057943805863807284,6.7802697540762065,-0.05794380586380732
2024-04-30,0.030405298225061692,6.98642587799526,-0.02930030633632963
2024-05-31,-0.029364695256755873,6.7812716111540166,-0.057804607026589516
2024-06-28,0.026491815176838882,6.960919805340653,-0.032844140815468825
2024-07-31,0.0390686424364298,7.2328734922441695,0.0
2024-08-30,0.08306684267017367,7.833685456677686,0.0
2024-09-30,0.046879037845916044,8.200921093674282,0.0
2024-10-31,0.09648857586502889,8.992216290784388,0.0
2024-11-29,-0.024619845363947873,8.770829316226102,-0.024619845363948012
2024-12-31,0.007535179885032904,8.836919092864786,-0.01727018044247408
2025-01-31,0.009977901244837589,8.925092998882011,-0.007464599352572043
2025-02-28,-0.031459347990320435,8.64431539238421,-0.038689115914251504
2025-03-31,-0.02167458254281286,8.45695346488587,-0.059525128020672446
2025-04-30,0.08361675091775382,9.164096436282268,0.0
2025-05-30,0.020594715645811407,9.352828396538296,0.0
2025-06-30,0.028347320732321622,9.617956022849333,0.0
2025-07-31,0.009622668318441392,9.710506423558568,0.0
2025-08-29,-0.0038724451915853413,9.6729030196508,-0.003872445191585361
2025-09-30,0.09401455189587801,10.582296662575555,0.0
2025-10-31,0.012985764366454568,10.71971587349168,0.0
2025-11-28,0.10759046233000173,11.873055060366907,0.0
2025-12-31,0.24676467150212109,14.802905592064942,0.0
2026-01-30,0.03497140868925119,15.320584053313446,0.0
2026-02-27,0.04420347272276076,15.99780707261085,0.0
