portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.3877299195277713,0.1801675239798747,TRIM_REVIEW,current weight materially above target,0.1801675239798747
concentrated,BE,0.2400343749611238,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.2069296345094451,0.3678582379557417,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.3678582379557417
concentrated,CIEN,0.0702213543707728,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,LITE,0.0396934945861787,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.0553912220447082,0.0,CASH_NO_ACTION,cash row,0.0553912220447082
main,SNDK,0.1690139145866768,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,WDC,0.1430801501154534,0.0494566465114297,TRIM_REVIEW,current weight materially above target,0.0494566465114297
main,MRVL,0.1178191441277806,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,STM,0.1122138101317564,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CIEN,0.0561364265876464,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.0530160128841936,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.0497140511721474,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,LITE,0.0403859448937636,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,PWR,0.0368331322817775,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,FIX,0.0297201185743493,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,COHR,0.0235056160302949,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,TER,0.0130881026839597,0.0,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.0130881026839597
main,KEYS,0.0091576936657381,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.1463158822644615,0.06,CASH_NO_ACTION,cash row,0.1463158822644615
main,AMAT,0.0,0.057360653680395,NEW_POSITION_REVIEW,target-only position from production target,0.057360653680395
main,AMD,0.0,0.0505998433280815,NEW_POSITION_REVIEW,target-only position from production target,0.0505998433280815
main,CAT,0.0,0.2214195007955529,NEW_POSITION_REVIEW,target-only position from production target,0.2214195007955529
main,ENTG,0.0,0.0409605954938219,NEW_POSITION_REVIEW,target-only position from production target,0.0409605954938219
main,KLAC,0.0,0.0505998433280815,NEW_POSITION_REVIEW,target-only position from production target,0.0505998433280815
main,LRCX,0.0,0.05102241765819,NEW_POSITION_REVIEW,target-only position from production target,0.05102241765819
main,NVT,0.0,0.0473453472747895,NEW_POSITION_REVIEW,target-only position from production target,0.0473453472747895
main,ROST,0.0,0.1199999999999999,NEW_POSITION_REVIEW,target-only position from production target,0.1199999999999999
main,TKR,0.0,0.0524102099644617,NEW_POSITION_REVIEW,target-only position from production target,0.0524102099644617
main,UMC,0.0,0.1199999999999999,NEW_POSITION_REVIEW,target-only position from production target,0.1199999999999999
main,VRT,0.0,0.0788249419651957,NEW_POSITION_REVIEW,target-only position from production target,0.0788249419651957
concentrated,AMD,0.0,0.4519742380643834,NEW_POSITION_REVIEW,target-only position from production target,0.4519742380643834
