as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-05-08,current_broker_ledger_mark_to_market,main,equity,AMAT,84.0,435.4400024414063,36576.960205078125,0.0913988517072436,305.55113002232144,10910.665283203123,-146.73109453201155,2026-01-02,2026-03-02,126,2,84.0,305.55113002232144,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,MU,48.0,746.8099975585938,35846.8798828125,0.0895745201407328,237.43863346891584,24449.82547630454,10941.006830404747,2025-12-01,2025-12-01,158,1,48.0,240.2619781494141,target_rebalance,core_compounder,HOLD_OR_TRIM_REVIEW,Target changed but monster bridge still marks the name as a hold target.,hold_target,nan,0.2292685489921484,existing target holding,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,LRCX,84.0,294.04998779296875,24700.19897460937,0.0617210891928166,155.2250529081031,11661.294530328714,7935.023351441423,2025-11-03,2026-03-02,186,3,84.0,160.2748761858259,target_rebalance,"core_compounder,future_winner",ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,2.7858074661539853,challenger LITE outranks held name,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,GOOG,48.0,397.0499877929688,19058.3994140625,0.0476233074606752,320.5096785254862,3673.934844839161,9562.286187265328,2026-02-02,2026-02-02,95,1,48.0,344.6571960449219,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,ETR,170.0,111.58999633789062,18970.299377441406,0.0474031622616923,106.0512237548828,941.591339111328,2977.830140295027,2026-03-02,2026-03-02,67,1,170.0,106.05122375488278,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,VRT,48.0,339.9700012207031,16318.56005859375,0.0407769711454613,257.68865966796875,3949.50439453125,1279.7547343444828,2026-03-02,2026-03-02,67,1,48.0,257.68865966796875,target_rebalance,future_winner,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,0.4342030074414681,challenger MTZ outranks held name,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,VZ,307.0,47.220001220703125,14496.54037475586,0.0362240912462821,49.239402770996094,-619.9562759399414,-483.92520093917847,2026-03-02,2026-03-02,67,1,307.0,49.239402770996094,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,SCCO,75.0,185.2899932861328,13896.74949645996,0.0347253281660983,218.8500061035156,-2517.000961303711,0.0,2026-03-02,2026-03-02,67,1,75.0,218.85000610351557,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,FTI,191.0,70.1500015258789,13398.650291442871,0.0334806731942362,67.44703674316406,516.2662734985352,0.0,2026-03-02,2026-03-02,67,1,191.0,67.44703674316406,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,hold_target,nan,0.0463631650637203,existing target holding,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,KO,161.0,78.41999816894531,12625.619705200195,0.0315490171046919,79.67218017578125,-201.60130310058597,-1469.8393253898616,2026-03-02,2026-03-02,67,1,161.0,79.67218017578125,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,APH,98.0,128.02999877929688,12546.939880371094,0.0313524112194136,134.8933868408203,-672.6120300292969,4770.538915901184,2026-03-02,2026-03-02,67,1,98.0,134.8933868408203,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,ADI,29.0,416.5199890136719,12079.079681396484,0.0301833177598684,351.3099975585937,1891.0897521972656,164.40530464172363,2026-03-02,2026-03-02,67,1,29.0,351.3099975585937,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,COST,11.0,1008.7899780273438,11096.68975830078,0.0277285125930014,1001.3170776367188,82.201904296875,4382.831861877443,2026-03-02,2026-03-02,67,1,11.0,1001.3170776367188,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,PR,555.0,19.71999931335449,10944.599618911743,0.027348468324199,18.6336612701416,602.9176139831543,393.3031152582169,2026-03-02,2026-03-02,67,1,555.0,18.6336612701416,target_rebalance,early_scout,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,0.4353039999999999,challenger PBR outranks held name,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,BKNG,62.0,165.92999267578125,10287.659545898438,0.0257069002994851,166.81065368652344,-54.600982666015625,5383.38405094147,2026-03-02,2026-03-02,67,1,62.0,166.81065368652344,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,GTLS,49.0,207.42999267578125,10164.06964111328,0.0253980726845976,207.05999755859372,18.1297607421875,-1359.9272020339952,2026-03-02,2026-03-02,67,1,49.0,207.05999755859366,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,RGLD,41.0,238.91000366210935,9795.310150146484,0.0244766130050195,303.7432556152344,-2658.163330078125,0.0,2026-03-02,2026-03-02,67,1,41.0,303.7432556152344,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,ATI,47.0,158.38999938964844,7444.329971313477,0.0186019616527183,166.4199981689453,-377.4099426269531,-430.90286323547366,2026-03-02,2026-03-02,67,1,47.0,166.4199981689453,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,TPR,7.0,133.47999572753906,934.3599700927734,0.0023347874691849,116.64021918114196,117.87843582477969,10033.378831860156,2026-02-02,2026-02-02,95,1,7.0,129.3232879638672,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,PH,1.0,878.8300170898438,878.8300170898438,0.0021960287010596,948.0860595703124,-69.25604248046875,585.2014617919922,2026-02-02,2026-02-02,95,1,1.0,948.0860595703124,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
2026-05-08,current_broker_ledger_mark_to_market,main,equity,CSCO,8.0,96.56999969482422,772.5599975585938,0.0019304801781205,80.13287322547603,131.4970117547855,-385.5670757844803,2026-02-02,2026-02-02,95,1,8.0,80.20539093017578,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,recovery,simulated_broker_replay,simulation_ready_preview_only
