as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-05-12,concentrated,equity,ETR,0.4000332981942065,0.0,0.0,-0.4000332981942065,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3143.0,-355017.5707550049,1,ready,,0.03,none,0.0
2026-05-12,concentrated,equity,PR,0.398276254432518,0.0,0.026,-0.398276254432518,SELL,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,-17537.0,-353458.24704170227,1,ready,,0.03,none,0.0
2026-05-12,concentrated,equity,PEG,0.2015962642760474,0.0,0.0,-0.2015962642760474,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2269.0,-178910.64653778076,1,ready,,0.03,none,0.0
2026-05-12,concentrated,cash,CASH,9.418309722804157e-05,0.0,0.2877770638940676,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,target_cash_above_macro_floor_without_confirmation,0.03,none,0.0
2026-05-12,main,equity,MU,0.0878411769260422,0.0,0.0265394550547522,-0.0878411769260422,SELL,HOLD_OR_TRIM_REVIEW,Target changed but monster bridge still marks the name as a hold target.,-43.0,-32303.319580078125,1,ready,,0.03,none,0.0
2026-05-12,main,equity,AMAT,0.0861767743845572,0.0,0.0,-0.0861767743845572,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-74.0,-31691.24072265625,1,ready,,0.03,none,0.0
2026-05-12,main,equity,LRCX,0.0564433886751378,0.0609664208489582,0.0396281735518228,0.004523032173820406,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,5.0,1441.4500427246094,1,ready,,0.03,none,0.0
2026-05-12,main,equity,APH,0.0468273156469631,0.0,0.0,-0.0468273156469631,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-135.0,-17220.599670410156,1,ready,,0.03,none,0.0
2026-05-12,main,equity,ETR,0.0460731300815389,0.0,0.0,-0.0460731300815389,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-150.0,-16943.250274658203,1,ready,,0.03,none,0.0
2026-05-12,main,equity,VRT,0.0429939335139924,0.0609664208489582,0.0396281735518228,0.0179724873349658,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,17.0,6250.815124511719,1,ready,,0.03,none,0.0
2026-05-12,main,equity,VZ,0.0375190806906409,0.0,0.0,-0.0375190806906409,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-287.0,-13797.525218963625,1,ready,,0.03,none,0.0
2026-05-12,main,equity,GOOG,0.0374882856524355,0.1789140872012445,0.1162941566808089,0.141425801548809,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,135.0,51698.25164794922,1,ready,,0.03,none,0.0
2026-05-12,main,equity,KO,0.032480451851857,0.0,0.0,-0.032480451851857,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-149.0,-11944.585136413574,1,ready,,0.03,none,0.0
2026-05-12,main,equity,ADI,0.030658749158555,0.0,0.0,-0.030658749158555,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-27.0,-11274.659637451172,1,ready,,0.03,none,0.0
2026-05-12,main,equity,FTI,0.029877886979458,0.056898740829369,0.0369841815390899,0.027020853849911,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,135.0,9888.75,1,ready,,0.03,none,0.0
2026-05-12,main,equity,SCCO,0.0279201816837369,0.0,0.0,-0.0279201816837369,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-54.0,-10267.559967041016,1,ready,,0.03,none,0.0
2026-05-12,main,equity,COST,0.027772090719496,0.0,0.0,-0.027772090719496,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-10.0,-10213.099975585938,1,ready,,0.03,none,0.0
2026-05-12,main,equity,PR,0.0268552926477708,0.04,0.026,0.0131447073522292,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,239.0,4817.045164108276,1,ready,,0.03,none,0.0
2026-05-12,main,equity,GTLS,0.0248119025933165,0.0,0.0,-0.0248119025933165,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-44.0,-9124.5,1,ready,,0.03,none,0.0
2026-05-12,main,equity,BKNG,0.0235649029751819,0.0,0.0,-0.0235649029751819,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-54.0,-8665.91976928711,1,ready,,0.03,none,0.0
2026-05-12,main,equity,RGLD,0.0234328297049646,0.0,0.0,-0.0234328297049646,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-35.0,-8617.350234985352,1,ready,,0.03,none,0.0
2026-05-12,main,equity,PEG,0.0199404809897466,0.0,0.0,-0.0199404809897466,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-93.0,-7333.049858093262,1,ready,,0.03,none,0.0
2026-05-12,main,equity,TPR,0.0053831185207837,0.0,0.0,-0.0053831185207837,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-15.0,-1979.6250915527344,1,ready,,0.03,none,0.0
2026-05-12,main,equity,AEM,0.0032151461216261,0.0,0.0,-0.0032151461216261,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-6.0,-1182.3599853515625,1,ready,,0.03,none,0.0
2026-05-12,main,equity,WDC,0.0026153857867688,0.0,0.03568348105118,-0.0026153857867688,SELL,HOLD_MONSTER_REVIEW,Monster bridge says defend/hold; do not sell only because a target book rotated.,-2.0,-961.7999877929688,1,ready,,0.03,none,0.0
2026-05-12,main,equity,PH,0.0024049557002449,0.0,0.0,-0.0024049557002449,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-884.4149780273438,1,ready,,0.03,none,0.0
2026-05-12,main,equity,CNQ,0.0022789588403461,0.0,0.0,-0.0022789588403461,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-18.0,-838.0800247192383,1,ready,,0.03,none,0.0
2026-05-12,main,equity,PBA,0.0020387936139699,0.0,0.0,-0.0020387936139699,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-749.760009765625,1,ready,,0.03,none,0.0
2026-05-12,main,equity,SYY,0.0019872364370119,0.0,0.0,-0.0019872364370119,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-10.0,-730.8000183105469,1,ready,,0.03,none,0.0
2026-05-12,main,equity,STE,0.0017349160871572,0.0,0.0,-0.0017349160871572,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3.0,-638.0099945068359,1,ready,,0.03,none,0.0
2026-05-12,main,equity,MLM,0.0015814682157107,0.0,0.0,-0.0015814682157107,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-581.5800170898438,1,ready,,0.03,none,0.0
2026-05-12,main,equity,NOC,0.0015113112992738,0.0,0.0,-0.0015113112992738,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-555.780029296875,1,ready,,0.03,none,0.0
2026-05-12,main,equity,BLD,0.0011383100642372,0.0,0.0,-0.0011383100642372,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-418.6099853515625,1,ready,,0.03,none,0.0
2026-05-12,main,equity,STLD,0.0006367423093994,0.0,0.0,-0.0006367423093994,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-234.16000366210935,1,ready,,0.03,none,0.0
2026-05-12,main,equity,DKS,0.0005938323644561,0.0,0.0,-0.0005938323644561,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-218.3800048828125,1,ready,,0.03,none,0.0
2026-05-12,main,equity,TNL,0.0005175298590978,0.0,0.0,-0.0005175298590978,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3.0,-190.31999588012692,1,ready,,0.03,none,0.0
2026-05-12,main,equity,SSD,0.0005025875194355,0.0,0.0,-0.0005025875194355,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1.0,-184.8249969482422,1,ready,,0.03,none,0.0
2026-05-12,main,equity,ATO,0.0004970266344148,0.0,0.0,-0.0004970266344148,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,VTR,0.0004825329650352,0.0,0.0,-0.0004825329650352,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,STT,0.0004092488728471,0.0,0.0,-0.0004092488728471,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,AKAM,0.0004012542370643,0.04,0.026,0.0395987457629357,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,98.0,14460.879760742188,1,ready,,0.03,none,0.0
2026-05-12,main,equity,LEA,0.0003721581460973,0.0,0.0,-0.0003721581460973,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,WEC,0.0003061616551172,0.0,0.0,-0.0003061616551172,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,PPL,0.0001983429487349,0.0,0.0,-0.0001983429487349,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,equity,WBS,0.0001956372759607,0.0,0.0,-0.0001956372759607,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-12,main,cash,CASH,0.2603194896498163,0.0,0.2877770638940676,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,target_cash_above_macro_floor_without_confirmation,0.03,none,0.0
