as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,95815.26725954519,0.07633363152110063,0.2877770638940676,361222.64510047936,0.21144343237296698,265407.3778409342,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,36.0,382.9500122070312,13786.200439453123,0.0109831217353977,0.1162941566808089,145974.395309818,0.1053110349454112,132188.19487036488,BUY,135.0,51698.25164794922,1,ready,hold_target,nan,0.1789140872012445,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,72.0,288.2900085449218,20756.88061523437,0.016536488617401767,0.0396281735518228,49741.95468253014,0.02309168493442103,28985.074067295765,BUY,5.0,1441.4500427246094,1,ready,review_rotation,nan,5.671108420848958,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,43.0,367.69500732421875,15810.885314941406,0.012596137632052432,0.0396281735518228,49741.95468253014,0.027032035919770367,33931.06936758873,BUY,17.0,6250.815124511719,1,ready,review_rotation,nan,0.4264154208489582,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,PLTR,0.0,134.10009765625,0.0,0.0,0.0396281735518228,49741.95468253014,0.0396281735518228,49741.95468253014,BUY,167.0,22394.71630859375,1,ready,review_trim_or_replace,nan,1.0209174208489582,"weak_3m_absolute_momentum,negative_6m_absolute_momentum,under_benchmark_3m,under_benchmark_6m,high_weight_low_relative_strength,broken_momentum_penalty",main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,GLW,0.0,196.16000366210935,0.0,0.0,0.0386884075507265,48562.34447976407,0.0386884075507265,48562.34447976407,BUY,1820.0,357011.20666503906,2,ready,review_rotation,nan,4.750055638940677,challenger SNDK outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,150.0,73.25,10987.5,0.008753466961232524,0.0369841815390899,46423.171122991545,0.028230714577857377,35435.671122991545,BUY,135.0,9888.75,1,ready,review_rotation,nan,0.377179740829369,challenger CVX outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,FIX,0.0,2014.469970703125,0.0,0.0,0.0368201904646624,46217.32674861369,0.0368201904646624,46217.32674861369,BUY,10.0,20144.69970703125,1,ready,review_rotation,nan,0.4153134468687113,challenger GEV outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,PWR,0.0,765.8809814453125,0.0,0.0,0.0367660414151444,46149.357944457115,0.0367660414151444,46149.357944457115,BUY,27.0,20678.78649902344,1,ready,review_rotation,nan,1.5487451406386836,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,15.984999656677246,0.0,0.0,0.0365901161330639,45928.5335504861,0.0365901161330639,45928.5335504861,BUY,1295.0,20700.574555397037,1,ready,review_rotation,nan,0.8467944863585598,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,OKE,0.0,88.63500213623047,0.0,0.0,0.0365007973202082,45816.41906366638,0.0365007973202082,45816.41906366638,BUY,232.0,20563.32049560547,1,ready,review_rotation,nan,1.3439370728003204,challenger CHRD outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,SU,0.0,66.5,0.0,0.0,0.0364715882408271,45779.75533247036,0.0364715882408271,45779.75533247036,BUY,310.0,20615.0,1,ready,review_rotation,scout,0.4934461357551186,challenger CHRD outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,2.0,480.8999938964844,961.7999877929688,0.0007662420401783478,0.03568348105118,44790.50983870223,0.034917239011001654,43828.70985090926,MIXED_REVIEW,656.0,315470.39599609375,2,ready,defend_or_hold_monster,monster,1.3320369177039084,monster lifecycle stage=monster,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,MU,43.0,751.239990234375,32303.319580078125,0.025735248298734886,0.0265394550547522,33312.77352225603,0.000804206756017313,1009.4539421779045,MIXED_REVIEW,264.0,198327.357421875,2,"cash_scaled,ready",hold_target,nan,0.2653945505475223,existing target holding,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,PR,18027.0,20.155000686645508,363334.19737815857,0.2894592848815152,0.026,32635.640399992528,-0.26345928488151515,-330698.55697816605,MIXED_REVIEW,-17298.0,-348641.201877594,2,ready,review_rotation,nan,0.62154,challenger CHRD outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,AKAM,1.0,147.55999755859375,147.55999755859375,0.00011755736640989327,0.026,32635.640399992528,0.025882442633590106,32488.080402433934,BUY,98.0,14460.879760742188,1,ready,review_rotation,nan,5.71013,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-12,simulated_broker_replay,simulation_ready_preview_only,equity,MLI,0.0,139.17999267578125,0.0,0.0,0.026,32635.640399992528,0.026,32635.640399992528,BUY,105.0,14613.899230957031,1,ready,review_rotation,nan,2.921802,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
