portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
main,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,0.0082793945491213,0.0082793945491213,1.0082793945491213,4.440892098500626e-16,0.9999999999999996,14,0,-0.002341355999829431,0.0017296030897513415
main,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,-0.00775531200876145,0.00045987325238772137,1.0004598732523877,4.440892098500626e-16,0.9999999999999996,14,0,-0.02246214136118463,-0.030296506798668243
main,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,0.006040785301381746,0.006503436549353037,1.006503436549353,4.440892098500626e-16,0.9999999999999996,14,0,-0.030130098004737094,-0.04057046039962109
main,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.020668972221455806,-0.0142999550214854,0.9857000449785146,4.440892098500626e-16,0.9999999999999996,14,0,-0.0405130876411498,-0.06614926891728523
main,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,-0.003535228849003369,-0.017784630256957312,0.9822153697430427,4.440892098500626e-16,0.9999999999999996,14,0,-0.06599502864617535,-0.08821689536678323
main,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.03102223642012958,0.03102223642012958,1.0126858871586963,0.27986237966269434,0.7201376203373057,20,0,0.04482233693682258,0.043579034941321426
main,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,-0.000488020095322228,0.030519076850032523,1.0121916760955136,0.27986237966269434,0.7201376203373057,20,0,0.05067030602636735,0.0528019352303557
main,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.022507637375892564,0.053713626540712545,1.0349737192959683,0.27986237966269434,0.7201376203373057,20,0,0.07308085564095612,0.08698432263050404
main,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.015186357463062516,0.03771155474436538,1.0192562384298645,0.27986237966269434,0.7201376203373057,20,0,0.06943130455780389,0.07881553107392358
main,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.012978603658937882,0.012978603658937882,1.0324847611753456,1.1102230246251565e-15,0.9999999999999989,24,0,0.006000342442773476,0.0038358497455297513
main,2019-07-12,2019-07-12,2019-06-28,2019-07-31,2019-07-31,False,0.015353815633062595,0.028531690379754338,1.0483373418423785,1.1102230246251565e-15,0.9999999999999989,24,0,0.01338134625178422,0.01686643615834793
main,2019-07-19,2019-07-19,2019-06-28,2019-07-31,2019-07-31,False,-0.014523356117341346,0.013593958362398073,1.0331119652956946,1.1102230246251565e-15,0.9999999999999989,24,0,0.0016520114430564892,0.0036254095092536076
main,2019-07-26,2019-07-26,2019-06-28,2019-07-31,2019-07-31,False,0.01714381135361931,0.030970821973731244,1.0508234419358908,1.1102230246251565e-15,0.9999999999999989,24,0,0.01796569574014395,0.026114027247904792
main,2019-07-31,2019-07-31,2019-06-28,2019-07-31,2019-07-31,False,-0.026186049666739986,0.0039737688245673475,1.0233065270943829,1.1102230246251565e-15,0.9999999999999989,24,0,0.0025282457068629416,0.004098503220262728
main,2019-08-02,2019-08-02,2019-07-31,2019-08-30,2019-08-30,False,-0.01312966189254794,-0.01312966189254794,1.0098708583811962,7.771561172376096e-16,0.9999999999999992,14,0,-0.016733685217928063,-0.021313387804120953
main,2019-08-09,2019-08-09,2019-07-31,2019-08-30,2019-08-30,False,0.013066649787297546,-0.00023457279902583394,1.0230664872180608,7.771561172376096e-16,0.9999999999999992,14,0,-0.020094112157474253,-0.02580567872908801
main,2019-08-16,2019-08-16,2019-07-31,2019-08-30,2019-08-30,False,-0.012091192397840622,-0.012322928932022137,1.0106963934853244,7.771561172376096e-16,0.9999999999999992,14,0,-0.02940189664577242,-0.031081859345660212
main,2019-08-23,2019-08-23,2019-07-31,2019-08-30,2019-08-30,False,0.0035069418196742586,-0.008859202907160357,1.014240846934632,7.771561172376096e-16,0.9999999999999992,14,0,-0.04284281142295088,-0.048895042452094195
main,2019-08-30,2019-08-30,2019-07-31,2019-08-30,2019-08-30,False,0.024166337430894247,0.015093040036910699,1.0387513334778502,7.771561172376096e-16,0.9999999999999992,14,0,-0.017305197957612872,-0.020686392330299563
main,2019-09-06,2019-09-06,2019-08-30,2019-09-30,2019-09-30,False,0.02158963696158045,0.02158963696158045,1.0611775976609945,4.440892098500626e-16,0.9999999999999996,14,0,0.02574242801364024,0.028836794799936394
main,2019-09-13,2019-09-13,2019-08-30,2019-09-30,2019-09-30,False,-0.01926787669569352,0.001905773803006383,1.0407309585570301,4.440892098500626e-16,0.9999999999999996,14,0,0.036204405647151994,0.03393810922229479
main,2019-09-20,2019-09-20,2019-08-30,2019-09-30,2019-09-30,False,0.0017025935569601192,0.003611612118164631,1.0425029003815982,4.440892098500626e-16,0.9999999999999996,14,0,0.03127455647560118,0.024594493640002657
main,2019-09-27,2019-09-27,2019-08-30,2019-09-30,2019-09-30,False,-0.0032136128470038328,0.0003863929480594219,1.0391526996678933,4.440892098500626e-16,0.9999999999999996,14,0,0.02131716613432455,0.00637514764370084
main,2019-09-30,2019-09-30,2019-08-30,2019-09-30,2019-09-30,False,0.003475197503287397,0.003862933243155231,1.0427639605353134,4.440892098500626e-16,0.9999999999999996,14,0,0.026053835760791122,0.015953047332154524
main,2019-10-04,2019-10-04,2019-09-30,2019-10-31,2019-10-31,False,0.006976657577333789,0.006976657577333789,1.0500389676219526,3.3306690738754696e-16,0.9999999999999997,14,0,-0.01138566111376682,-0.0036410010974819995
main,2019-10-11,2019-10-11,2019-09-30,2019-10-31,2019-10-31,False,0.002593145416928788,0.009587894481884796,1.0527618713584381,3.3306690738754696e-16,0.9999999999999997,14,0,-0.004903751209717977,0.008496216832624137
main,2019-10-18,2019-10-18,2019-09-30,2019-10-31,2019-10-31,False,-0.008402099308195687,0.0011052367320958378,1.0439164615674026,3.3306690738754696e-16,0.9999999999999997,14,0,0.0007726255681921312,0.011556939336930139
main,2019-10-25,2019-10-25,2019-09-30,2019-10-31,2019-10-31,False,0.009350638030753977,0.01046620943147003,1.053677746533865,3.3306690738754696e-16,0.9999999999999997,14,0,0.012964499611504143,0.03240105158939732
