target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.08599836026481311,0.48619421874502916,-0.3499967038832914,0.24571191474274512,0.6443452380952381,0.25297619047619047
3,0.35,0.10850867401194231,0.4971976594259412,-0.4490644703345885,0.24163273022043977,0.8602699912104382,0.0035714285714285735
3,0.5,0.11863473904381094,0.520049229875074,-0.4873674959855767,0.24341947302805325,0.8710913405291913,5.28677630773884e-18
5,0.25,0.09465322010845245,0.48740519374877644,-0.3831144530337002,0.24706251450170794,0.8270390271648634,0.005952380952380952
5,0.35,0.11085651838924648,0.5239626937439184,-0.4233690217638082,0.2618437171605149,0.8407143250576861,0.0035714285714285826
5,0.5,0.10716449440202513,0.49976066975701805,-0.45428733047671543,0.23589584655502047,0.855390676410463,1.850371707708594e-17
7,0.25,0.1133926907737286,0.5744607953512282,-0.36206500748868986,0.3131832362376824,0.8100763256715157,0.005952380952380957
7,0.35,0.11588280826414321,0.5612361416052513,-0.4040171685299153,0.28682644523697437,0.8219510875431605,0.0035714285714285826
7,0.5,0.11674217968017375,0.5470063459086842,-0.4251162499832086,0.27461236705203546,0.8359811076513421,1.3216940769347101e-17
