ticker,Name,sector,portfolio_sleeve_label,score,style_row_turnaround_fit,market_style_regime_label
PDD,PDD Holdings (Pinduoduo / Temu),Internet,unassigned,3.2149739702697078,0.336221456820259,quality_compounder
APP,APPLOVIN CORP CLASS A,Information Technology,core_compounder,3.3394154636018114,0.1882143156896555,quality_compounder
AMZN,AMAZON.COM INC,Consumer Discretionary,core_compounder,5.01903733215326,0.1801006338494519,quality_compounder
NTES,NetEase,Internet,core_compounder,2.3741558094442503,0.1740796128347502,quality_compounder
MELI,MercadoLibre,Internet,unassigned,1.0063921252995198,0.1685448498447259,quality_compounder
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,6.759325789757984,0.167212781225858,quality_compounder
UDR,UDR REIT INC,Real Estate,early_scout,1.499758726553272,0.1603272452187693,quality_compounder
GOOGL,ALPHABET INC CLASS A,Communication,core_compounder,5.922779748037136,0.1597499571165645,quality_compounder
