rebalance_date,ticker,Name,sector,weight,target_weight,leader_selection_score,leader_tier,leader_state,warning_streak,exit_streak,market_leader_tape_score,sector_leadership_score,future_winner_confirmation_score,smart_money_confirmation_score,smart_money_confirmation_boost,smart_money_evidence_confidence,leader_chase_risk_score,chase_risk_weight_scale,effective_single_weight_cap,liquidity_capacity_score,liquidity_capacity_weight_cap,risk_mode,market_regime,gross_exposure_cap,risk_overlay_reason,benchmark_risk_score,selection_reason,residual_cash_reason,was_prev_holding,holding_months,portfolio_kind,variant_id,target_n,target_stock_names,weighting_mode,active_rebalance_interval_months,single_cap,subindustry_cap,theme_cap,rs_spy_1w,rs_qqq_1w,rs_smh_1w,rs_soxx_1w,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_1m,rs_smh_3m,rs_smh_6m,rs_soxx_1m,rs_soxx_3m,rs_soxx_6m,rs_benchmark_1w,rs_benchmark_1m,rs_benchmark_3m,rs_benchmark_6m,rs_semis_1w,rs_semis_1m,rs_semis_3m,rs_semis_6m,rs_price_coverage_flag,crisis_governed_target_book,research_only,governor_mode,crisis_score,raw_crisis_score,crisis_zone,target_cash_floor,event_reason,cash_hard_gate_enabled,cash_hard_gate_allowed,cash_hard_gate_reason,liquidity_confirmation_score,market_trend_damage_score,credit_stress_score,shakeout_guard_score
2019-06-28,ALLE,ALLEGION PLC,Industrials,0.019319772886142117,0.0193197728861421,1.0329771226088624,DUAL_LEADER,HOLD,0.0,0.0,1.350477935808571,1.0411904258617353,0.2523430486300333,0.0841950271842273,0.6923065963560611,1.0,0.0622226307129088,1.0,0.0673923117482712,-0.2372671021187332,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.02853102340022,0.0326448927199088,-0.0031482120242356,0.0251298818380494,0.0706423640467224,0.185123111370365,0.221660524127653,0.0671552442967409,0.1843891497008141,0.189602753874043,0.0035863861774252,0.1809378360269011,0.1466670228965809,0.1215974915718409,0.2339820152114464,0.4152910683461503,0.0305879580600644,0.0688988041717316,0.1847561305355896,0.205631639000848,0.0109908349069068,0.0625919388746331,0.2074599256191738,0.2809790456213656,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.029195925135191824,0.0291959251351918,1.2332164570769348,DUAL_LEADER,HOLD,0.0,0.0,1.0886244389604267,2.13661073230178,0.4198900575007466,0.08276267451136,0.66535098232552,1.0,0.075108554479689,1.0,0.1,-0.6908845380689506,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,-0.0033431371191253,0.0007707322005634,-0.035022372543581,-0.006744278681296,0.0538412539279884,0.2015404334457393,0.4994798331067356,0.0503541341780069,0.2008064717761883,0.4674220628531256,-0.0132147239413087,0.1973551581022754,0.4244863318756635,0.1047963814531069,0.2503993372868207,0.693110377325233,-0.0012862024592809,0.0520976940529976,0.2011734526109638,0.4834509479799306,-0.0208833256124385,0.0457908287558991,0.2238772476945481,0.5587983546004482,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,BLD,TOPBUILD CORP,Consumer Discretionary,0.02139135582101362,0.0213913558210136,1.078602222342682,DUAL_LEADER,HOLD,0.0,0.0,1.3695093419425506,2.13661073230178,0.4778995271625168,0.0230822792259678,0.0,1.0,0.0715379963807007,1.0,0.1,-1.0334063758641798,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0689348622687624,0.0730487315884512,0.0372556268443067,0.0655337207065918,0.0046571240755701,0.2208557593799114,0.6495765676683538,0.0011700043255886,0.2201217977103604,0.6175187974147438,-0.062398853793727,0.2166704840364475,0.5745830664372817,0.0556122516006887,0.2697146632209928,0.8432071118868512,0.0709917969286068,0.0029135642005794,0.2204887785451359,0.6335476825415488,0.0513946737754492,-0.0033933010965191,0.2431925736287201,0.7088950891620664,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,BRKR,BRUKER CORP,Health Care,0.018873477396482218,0.0188734773964822,1.0228320776790352,DUAL_LEADER,HOLD,0.0,0.0,1.984382183997214,1.1076255149411822,0.594140275273747,0.0918223364502093,0.8358458297864687,1.0,0.2050372006981728,1.0,0.048072538862129,-0.5220956289168939,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0278060066219592,0.031919875941648,-0.0038732288024965,0.0244048650597885,0.1185940806947833,0.255215552167837,0.525105041508074,0.1151069609448018,0.254481590498286,0.493047271254464,0.0515381028254862,0.251030276824373,0.4501115402770019,0.1695492082199019,0.3040744560089183,0.7187355857265714,0.0298629412818036,0.1168505208197926,0.2548485713330615,0.509076156381269,0.010265818128646,0.110543655522694,0.2775523664166457,0.5844235630017867,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,CASH,Cash,Cash,0.28657814152685746,0.2865781415268572,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,0.03419328797513363,0.0341932879751336,1.321461184417435,DUAL_LEADER,HOLD,0.0,0.0,2.166451439901313,0.1645202120232833,0.5228127148841228,0.1392465545961678,1.7283277891935485,1.0,0.1192424275858142,1.0,0.1,-0.9739518400139092,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0285235756213264,0.0326374449410152,-0.0031556598031292,0.0251224340591558,0.1470666736972306,0.2529851732169634,0.2620303706016902,0.143579553947249,0.2522512115474125,0.2299726003480802,0.0800106958279334,0.2487998978734995,0.1870368693706181,0.1980218012223491,0.3018440770580448,0.4556609148201875,0.0305805102811708,0.1453231138222398,0.2526181923821879,0.2460014854748852,0.0109833871280132,0.1390162485251412,0.2753219874657722,0.3213488920954028,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,EXP,EAGLE MATERIALS INC,Materials,0.021475339896092516,0.0214753398960925,1.0804042212421583,DUAL_LEADER,SHAKEOUT_GUARD,0.0,0.0,1.194788555895088,2.13661073230178,0.1863225507034454,0.0604581768486405,0.245600007910966,1.0,0.0,1.0,0.1,-0.6562944974747831,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0482615350361521,0.0523754043558409,0.0165822996116964,0.0448603934739815,0.0023392113796716,0.2182290811107479,0.336095279539536,-0.0011479083703098,0.2174951194411969,0.304037509285926,-0.0647167664896255,0.214043805767284,0.2611017783084639,0.0532943389047901,0.2670879849518293,0.5297258237580333,0.0503184696959965,0.0005956515046808,0.2178621002759724,0.320066394412731,0.0307213465428389,-0.0057112137924176,0.2405658953595566,0.3954138010332486,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,HEI,HEICO CORP,Industrials,0.11006232291767659,0.1100623229176765,2.015492558304727,DUAL_LEADER,HOLD,0.0,0.0,3.359412940519154,1.3511623621895992,0.7019475456877617,0.0223196259096383,0.0,1.0,0.1793872943260631,1.0,0.12,-0.0268166850814868,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0471464543630837,0.0512603236827725,0.015467218938628,0.043745312800913,0.2258066571771859,0.370426907349618,0.5527826785969872,0.2223195374272044,0.369692945680067,0.5207249083433771,0.1587506793078887,0.3662416320061541,0.4777891773659151,0.2767617847023045,0.4192858111906994,0.7464132228154845,0.0492033890229281,0.2240630973021952,0.3700599265148425,0.5367537934701822,0.0296062658697705,0.2177562320050966,0.3927637215984267,0.6121012000906998,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,KBR,KBR INC,Industrials,0.035958543422001533,0.0359585434220015,1.3510712800000442,DUAL_LEADER,HOLD,0.0,0.0,1.861563990168117,2.13661073230178,0.6278875461729176,0.0433304838951418,0.0,1.0,0.1028245298614643,1.0,0.1,-1.024538897702504,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0197009890493244,0.0238148583690133,-0.0119782463751312,0.0162998474871538,0.0932369298763431,0.2772399183364538,0.4871811924562585,0.0897498101263616,0.2765059566669028,0.4551234222026485,0.0261809520070459,0.2730546429929898,0.4121876912251865,0.1441920574014616,0.3260988221775351,0.6808117366747559,0.0217579237091689,0.0914933700013523,0.2768729375016783,0.4711523073294535,0.0021608005560113,0.0851865047042538,0.2995767325852625,0.5464997139499712,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.044534620392192845,0.0445346203921928,1.485547480497177,DUAL_LEADER,SHAKEOUT_GUARD,0.0,0.0,0.1714242979779842,1.1196406845339,0.7018999107284924,0.0897270255435395,0.796413926496124,1.0,0.0,1.0,0.1,0.684045381332574,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,confirmed_by_evidence",position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.00362780121401,0.0077416705336988,-0.0280514342104456,0.0002266596518394,-0.00715609746908,0.0790444060953325,0.2317953681380751,-0.0106432172190615,0.0783104444257816,0.1997375978844651,-0.0742120753383772,0.0748591307518686,0.156801866907003,0.0437990300560384,0.1279033099364139,0.4254259123565724,0.0056847358738544,-0.0088996573440708,0.0786774252605571,0.2157664830112701,-0.0139123872793031,-0.0152065226411693,0.1013812203441413,0.2911138896317877,True,True,True,conservative,0.02122538247123869,0.02122538247123869,normal,0.0,base_rebalance,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
