as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-13,CBOE,53.0,366.70001220703125,19435.100646972656,0.0543726965629092,366.70001220703125,0.0,-6.664969558715825
2026-05-13,FIX,9.0,2034.6300048828125,18311.670043945312,0.051229725893631665,2034.6300048828125,0.0,0.0
2026-05-13,FTI,270.0,72.68000030517578,19623.60008239746,0.054900052854538646,69.9472304450141,737.8478622436523,0.0
2026-05-13,GEV,40.0,1062.5699462890625,42502.7978515625,0.11890814319079189,1062.5699462890625,0.0,-1717.9580685424805
2026-05-13,GOOG,107.0,399.0400085449219,42697.28091430664,0.11945223960424985,399.0400085449219,0.0,2530.627651252751
2026-05-13,HPE,446.0,32.06999969482422,14303.219863891602,0.040015467254762786,32.06999969482422,0.0,0.0
2026-05-13,LRCX,76.0,295.44000244140625,22453.440185546875,0.06281696772135524,169.9691221311495,9535.786903579512,11405.859220678529
2026-05-13,MLI,102.0,139.5500030517578,14234.100311279297,0.03982209462814157,139.5500030517578,0.0,1463.1007077693932
2026-05-13,MRVL,124.0,177.9499969482422,22065.79962158203,0.061732483357585376,177.9499969482422,0.0,0.0
2026-05-13,NXPI,65.0,298.4100036621094,19396.65023803711,0.054265125603759165,298.4100036621094,0.0,0.0
2026-05-13,ON,123.0,115.70999908447266,14232.329887390137,0.039817141593801196,115.70999908447266,0.0,-137.84144454956103
2026-05-13,PR,707.0,20.239999771118164,14309.679838180542,0.040033540030828985,19.14032815234496,777.4678344726544,617.017297255993
2026-05-13,STM,226.0,63.38999938964844,14326.139862060547,0.04007958949052063,63.38999938964844,0.0,-958.9251672935482
2026-05-13,TKR,123.0,115.73999786376953,14236.019737243652,0.039827464518806435,115.73999786376953,0.0,0.0
2026-05-13,UMC,1231.0,15.920000076293945,19597.520093917847,0.05482709005770398,15.920000076293945,0.0,0.0
2026-05-13,VRT,60.0,369.989990234375,22199.3994140625,0.06210624941670479,295.1224365234375,4492.05322265625,1050.5411591815941
2026-05-13,WDC,42.0,494.0899963378906,20751.779846191406,0.05805631003475231,494.0899963378906,0.0,14874.261772117614
