rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,bench_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,relative_trim_or_exit,sector,regime_state,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,market_style_regime_label,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-04-30,NOW,0.15,0.15,,hold,hold,-0.0507028931635488,-0.0613189316386945,-0.0507028931635488,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.35,1.0,balanced,0.0776766759384911,0.2145377158914043,0.0386765630939587,5.108029266922926,2.1063396040415547,-1.4835956231325491,0.0,0.0,0.6947750945957005
2019-04-30,CPRT,0.1244888405754626,0.1244888405754626,,hold,hold,0.0538130359332365,-0.0613189316386945,0.0538130359332365,-0.08,False,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2918880488318426,0.0749194938625494,1.3018180104793875,2.072175859048256,0.5631400235117472,0.0,0.0,1.2943404082590977
2019-04-30,SBUX,0.1143381131216216,0.1143381131216216,,hold,hold,-0.0221355787124265,-0.0613189316386945,-0.0221355787124265,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2201963692195734,0.0305350489266497,4.817426068452175,2.2175536747255684,-2.8617736716070765,0.0,0.0,-0.5853666682800734
2019-04-30,SHOP,0.0924458089550298,0.0924458089550298,,hold,hold,0.1256331321500048,-0.0613189316386945,0.1256331321500048,-0.08,False,False,Software,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2189160366238819,0.0220685791351382,0.8169343142437449,1.833276579923748,0.1579590661165276,0.0,0.0,0.2696789484852715
2019-04-30,PAYC,0.0755388475098568,0.0,,risk_exit_proxy,distribution_risk_decay,0.0169293353432697,-0.0613189316386945,0.0169293353432697,-0.08,True,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2189160366238819,0.0029191596660655,1.010242501712585,1.77948643819854,1.2908411281111165,0.0,0.0,-0.1554303657567062
2019-04-30,ADBE,0.0738739945968328,0.0738739945968328,,hold,hold,-0.067766327218911,-0.0613189316386945,-0.067766327218911,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776766759384911,0.2918880488318426,0.0155404528039419,4.516265593152483,1.5232888107460254,-2.743941160873647,0.0,0.0,0.0794081066219166
2019-04-30,MCO,0.0615206313483007,0.0615206313483007,,hold,hold,-0.0552852770145311,-0.0613189316386945,-0.0552852770145311,-0.08,False,False,Financials,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2918880488318426,0.2059106139367018,1.7976794036183823,1.1866297417190834,-0.3942928523056627,0.0,0.0,0.9224541652876836
2019-04-30,CDNS,0.0612153403543744,0.0,,risk_exit_proxy,hard_stop,-0.0883620380174052,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2446865986768945,0.0139259013671031,1.0757921437645244,1.728974156289485,-0.3237096905901599,0.0,0.0,0.6340567586270094
2019-04-30,ALGN,0.0559813582899249,0.0,,risk_exit_proxy,hard_stop,-0.1456680915583611,-0.0613189316386945,-0.08,-0.08,True,False,Health Care,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.211614813905114,0.0194739853951189,0.3945188661701438,1.7090581237451394,0.5264011251312151,0.0,0.0,2.370661687280054
2019-04-30,UI,0.0274823030733325,0.0,,risk_exit_proxy,hard_stop,-0.2859318769673249,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776766759384911,0.2524831622395438,0.0006135451272298,0.5984159944893703,1.5786131952980995,1.1951848931458966,0.0,0.0,-1.6752137267703762
