rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2022-08-31,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.030701855285676715,0.0823464651938778,0.000411732325969389,0.030290122959707327,1.6951854686891081,-0.10613743612995219
2022-09-30,health_care,"BIIB,SRPT,APLS",3,1.0,0.0,0.04119092982913645,1.0,0.005,0.03619092982913645,1.7565358070338075,-0.07378771880403923
2022-10-31,energy,"FANG,DVN,XOM",3,1.0,0.0,-0.06399429973937584,1.0,0.005,-0.06899429973937585,1.6353448490603706,-0.13769108655516438
2022-11-30,ai_compute_semiconductors,"MCHP,LSCC,LRCX",3,1.0,0.0,-0.09773528904095428,1.0,0.005,-0.10273528904095429,1.4673372233105175,-0.2262806420205109
2022-12-30,health_care,"GILD,ISRG,A",3,1.0,0.0,-0.038587361854473715,1.0,0.005,-0.04358736185447371,1.4033798647955433,-0.26000502765057387
2023-01-31,ai_compute_semiconductors,"AVGO,LRCX,AMAT",3,1.0,0.0,0.02479919857329737,1.0,0.005,0.01979919857329737,1.4311656614123973,-0.24535372024978608
2023-02-28,consumer_discretionary,"BKNG,ABNB,MGM",3,1.0,0.0,0.008509806859741146,1.0,0.005,0.003509806859741146,1.4361887764682486,-0.24270505756044058
2023-03-31,information_technology,"AAPL,MSFT,ANET",3,1.0,0.0,-0.0036693702919797233,1.0,0.005,-0.008669370291979724,1.42373792415586,-0.24927032783669256
2023-04-28,health_care,"ISRG,SYK,WST",3,1.0,0.0,-0.03561245242192089,1.0,0.005,-0.04061245242192089,1.3659164354497957,-0.27975930092914925
2023-05-31,information_technology,"ADBE,NOW,AAPL",3,1.0,0.0,0.12261032145353025,1.0,0.005,0.11761032145353024,1.5265623065017064,-0.19505156078751107
2023-06-30,information_technology,"ADBE,AAPL,PANW",3,1.0,0.0,0.053464295545306316,0.2991504870932926,0.0014957524354664632,0.05196854310983985,1.6058955255369969,-0.1532195631230986
2023-07-31,ai_compute_semiconductors,"ON,MRVL,AVGO",3,0.9999999999999999,1.1102230246251565e-16,-0.10320780189857041,1.0,0.005,-0.10820780189857042,1.432125100639889,-0.2448478128882592
2023-08-31,information_technology,"ADBE,INTU,ANET",3,1.0,0.0,-0.0715483377429105,1.0,0.005,-0.0765483377429105,1.322498304746007,-0.3026534575545863
2023-09-29,energy,"FANG,XOM,PSX",3,1.0,0.0,-0.026985601501228806,1.0,0.005,-0.031985601501228804,1.2801974009843506,-0.32495850616950495
2023-10-31,energy,"CHRD,OXY,FANG",3,1.0,0.0,-0.025695659305657564,0.7904745414434589,0.003952372707217294,-0.02964803201287486,1.2422420674571673,-0.3449721579886105
2023-11-30,ai_compute_semiconductors,"QCOM,INTC,AMD",3,1.0,0.0,0.075269980742899,1.0,0.005,0.070269980742899,1.3295343936154014,-0.2989433641444075
2023-12-29,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,0.04629440927877206,0.580308136091983,0.0029015406804599147,0.04339286859831215,1.3872267048544913,-0.2685225056647509
2024-01-31,ai_compute_semiconductors,"LRCX,AMD,AVGO",3,1.0,0.0,0.1959150713404514,0.6877151709231027,0.003438575854615514,0.1924764954858359,1.6542352394492479,-0.12773028102834172
2024-02-29,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,0.05768262744955259,0.88157297392605,0.004407864869630251,0.053274762579922336,1.7423642290822476,-0.08126031884447094
2024-03-28,ai_compute_semiconductors,"NVDA,AMAT,LRCX",3,1.0,0.0,-0.02991078079291161,0.15074683696162852,0.0007537341848081426,-0.030664514977719753,1.688935475082912,-0.10943302555789014
2024-04-30,energy,"FANG,TRGP,XOM",3,1.0,0.0,-0.005683183132328435,1.0,0.005,-0.010683183132328435,1.6708922681039151,-0.11894711563745886
2024-05-31,ai_compute_semiconductors,"NVDA,QCOM,TER",3,1.0,0.0,0.03458742671532269,1.0,0.005,0.029587426715322687,1.720329670635639,-0.09287902798905845
2024-06-28,information_technology,"AAPL,ANET,ORCL",3,1.0,0.0,0.0008469821022930049,1.0,0.005,-0.004153017897706995,1.713185110723533,-0.09664631762120524
2024-07-31,health_care,"HALO,VRTX,UTHR",3,0.9999999999999999,1.1102230246251565e-16,0.11017246537522744,1.0,0.005,0.10517246537522744,1.893365012462459,-0.0016383837396370948
2024-08-30,information_technology,"ADBE,FTNT,PANW",3,1.0,0.0,-0.08187365814012447,1.0,0.005,-0.08687365814012447,1.7288814676353228,-0.08836970949086209
2024-09-30,information_technology,"ORCL,CSCO,AAPL",3,1.0,0.0,0.036377810938401194,1.0,0.005,0.031377810938401196,1.7831299834616898,-0.05976474658954645
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.0766828121808551,0.1619141813741809,0.0008095709068709046,0.07587324127398419,1.9184218349197542,0.0
2024-11-29,information_technology,"ORCL,CSCO,FICO",3,1.0,0.0,-0.07209128621770078,0.26145477924847726,0.0013072738962423864,-0.07339856011394316,1.7776124345454953,-0.07339856011394319
2024-12-31,information_technology,"CSCO,AAPL,DBX",3,1.0,0.0,-0.01527114760441748,0.6723240850074074,0.003361620425037037,-0.018632768029454516,1.7444905944063354,-0.09066370979909855
2025-01-31,information_technology,"HUBS,DBX,FFIV",3,1.0,0.0,-0.11672204374587442,0.8708854492132897,0.004354427246066449,-0.12107647099194087,1.533273829556983,-0.20076293876152718
2025-02-28,information_technology,"VRSN,FTNT,CSCO",3,1.0,0.0,-0.018807436074727714,1.0,0.005,-0.023807436074727715,1.4967705108747522,-0.21979072400551536
2025-03-31,energy,"AM,XOM,CVX",3,1.0,0.0,-0.10805227058962968,1.0,0.005,-0.11305227058962969,1.3275572060687615,-0.3079951541917828
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.03193844295481091,1.0,0.005,0.026938442954810907,1.3633195301336931,-0.28935362112852536
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763672512041339,1.0,0.005,0.10263672512041339,1.5032461819993161,-0.21641520408247672
2025-06-30,ai_compute_semiconductors,"NVDA,AVGO,AMAT",3,1.0,0.0,0.12766184285226012,1.0,0.005,0.12266184285226012,1.6876371289439762,-0.12029924898422117
2025-07-31,ai_compute_semiconductors,"AMD,NVDA,AVGO",3,1.0,0.0,-0.044996082176544536,0.49541790935182073,0.0024770895467591037,-0.04747317172330364,1.6075196417149957,-0.16206143380231242
2025-08-29,communication,"GOOGL,GOOG,EA",3,1.0,0.0,0.15644546279571783,1.0,0.005,0.15144546279571783,1.8509711978077297,-0.035159439850123375
2025-09-30,ai_compute_semiconductors,"LRCX,NVDA,TER",3,1.0,0.0,0.19608790234821538,1.0,0.005,0.19108790234821538,2.204669401303772,0.0
2025-10-31,ai_compute_semiconductors,"AMD,LRCX,TER",3,1.0,0.0,-0.08766342193392525,0.5,0.0025,-0.09016342193392525,2.0058888638492056,-0.09016342193392524
2025-11-28,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,0.19825153885866817,1.0,0.005,0.19325153885866816,2.39352997356753,0.0
2025-12-31,space_launch,"RKLB,ASTS,GE",3,1.0,0.0,0.25431460558942703,1.0,0.005,0.24931460558942703,2.990271954893991,0.0
2026-01-30,ai_compute_semiconductors,"AMAT,LRCX,TER",3,1.0,0.0,0.04327612920828396,1.0,0.005,0.038276129208283965,3.1047279906074214,0.0
2026-02-27,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,-0.024302533005763755,1.0,0.005,-0.029302533005763756,3.0137515961887287,-0.029302533005763798
2026-03-31,energy,"LNG,PR,PBR",3,1.0,0.0,0.009129609633293304,1.0,0.005,0.0041296096332933034,3.0261972138127025,-0.025293931395051095
