as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,AMAT,61.0,617.1099853515625,37643.70910644531,0.046907553273109866,355.8510171704262,15936.797059049313,5848.352998533544
2026-06-18,AVT,242.0,91.47000122070312,22135.740295410156,0.02758318565820854,69.45110083020423,5328.573894500732,-36.63350827217102
2026-06-18,CIEN,85.0,428.2200012207031,36398.700103759766,0.04535615657216749,355.2083830138011,6205.987547586672,20993.72243623901
2026-06-18,LITE,35.0,850.0,29750.0,0.03707125952782593,528.4217600480735,11255.23839831743,27727.76853260603
2026-06-18,LRCX,85.0,389.0400085449219,33068.40072631836,0.041206294638504046,205.62042581181365,15590.6645323142,11475.132007435894
2026-06-18,MRVL,262.0,310.5799865722656,81371.9564819336,0.10139700561441067,164.9499969482422,38155.05728149414,0.0
2026-06-18,MU,80.0,1133.989990234375,90719.19921875,0.11304453708890166,455.3098854923248,54294.40837936402,21511.59533941269
2026-06-18,ON,296.0,121.62000274658203,35999.52081298828,0.044858742149097804,103.02999877929688,5502.641174316406,-4405.730438756943
2026-06-18,ONTO,124.0,333.760009765625,41386.2412109375,0.05157109542224769,268.10823354413435,8140.820251464844,1909.1916205215448
2026-06-18,PR,1425.0,18.43000030517578,26262.75043487549,0.032725823102043444,21.098808931049547,-3803.052291870117,0.0
2026-06-18,RVMD,209.0,162.99000549316406,34064.91114807129,0.0424480390575624,97.10188598851984,13770.616976470643,7734.095849037476
2026-06-18,SEB,3.0,4795.0,14385.0,0.017925044312866418,4638.12265625,470.6320312500011,1634.7832629394538
2026-06-18,SNDK,52.0,2184.75,113607.0,0.14156485987152,761.0600128173828,74031.8793334961,791.0995227050781
2026-06-18,STM,637.0,78.38999938964844,49934.429611206055,0.062222931075326914,55.75,14421.679611206055,-2671.4267888736726
2026-06-18,TER,52.0,437.9200134277344,22771.840698242188,0.02837582576305361,200.50990975410863,12345.325391028538,30007.06715663611
2026-06-18,TPL,38.0,355.1099853515625,13494.179443359375,0.01681499926923795,530.2791748046875,-6656.42919921875,6116.054790878298
2026-06-18,UI,31.0,589.4600219726562,18273.260681152344,0.02277017778590305,1018.4410400390625,-13298.411560058594,-826.957650756836
2026-06-18,WDC,132.0,746.22998046875,98502.357421875,0.12274307415425205,282.25412748345025,61244.812594059564,42923.68380021229
