ticker,event_date,prior_peak_date,event_price,prior_peak_price,drawdown_from_peak,days_since_peak,label,label_reason,recovery_3m,recovery_6m,half_recovery_3m,half_recovery_6m,lower_low_after_half_recovery_6m,fast_drop_flag,high_volume_panic_flag,v_recovery_days,forward_1m_return,forward_3m_return,forward_6m_return,max_forward_3m_return,max_forward_6m_return,max_dd_next_3m,max_dd_next_6m,mom_1m,mom_3m,mom_6m,rs_vs_spy_3m,rs_vs_spy_6m,price_vs_sma50,price_vs_sma200,volume_surge,distribution_risk_score,breakdown_risk_score,shakeout_quality_score
OKE,2017-05-09,2016-12-27,28.921728134155273,33.0684700012207,-0.12539866122963517,133,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,79,-0.03942178870517432,0.055206727552649326,0.07524192434174193,0.12381111913852605,0.14215341434244433,-0.10174288311165691,-0.10174288311165691,-0.09136578733379552,-0.06094991523148097,0.10670363241299219,-0.11136345545071835,-0.053205549473849256,-0.055688235359258376,-0.010690687372005292,0.9699603467814373,0.45454545454545453,0.15,0.6
PWR,2017-05-10,2017-02-21,33.02016067504883,37.727508544921875,-0.1247722961686707,78,AMBIGUOUS,mixed_forward_evidence,0,1,1,1,0,0,0,159,-0.0285121239661984,0.08939703007276889,0.0754382172811876,0.08939703007276889,0.1303829916623509,-0.08939726112538571,-0.08939726112538571,-0.059497196051078505,-0.0691181147055373,0.17603917378438383,-0.1200406473721205,0.03912384543947467,-0.06792745134926204,0.0474364662027551,1.0301296016298587,0.45454545454545453,0.15,0.6
CIEN,2017-05-17,2017-03-01,23.030000686645508,26.40999984741211,-0.12798179402859045,77,DISTRIBUTION,half_recovery_failed_then_lower_low,1,1,1,1,1,0,0,15,0.1042118778538279,0.04732957534039306,-0.1467651310177862,0.19409462353800655,0.19409462353800655,-0.12763637195933952,-0.28836364746093746,0.03879118662120118,-0.0922349261009563,0.023555586073133572,-0.10043324206642334,-0.076411951710875,0.0008344198515342072,0.01293774791438329,0.7791284978065752,0.6545454545454544,0.35,0.5090909090909091
GE,2017-05-17,2016-12-20,120.48686218261719,139.5898895263672,-0.13685108146848712,148,TRUE_BREAKDOWN,continued_lower_or_forward_loss_after_drawdown,0,0,0,0,0,0,0,-1,0.0669333594386281,-0.07655073745980201,-0.3348647398308078,0.0669333594386281,0.0669333594386281,-0.13448271687176871,-0.3765915609582625,-0.08143449377223277,-0.0896665365459095,-0.0876256312978857,-0.09786485251137655,-0.18759316908189427,-0.06945332698211848,-0.08269499731132868,1.1576604253006113,0.6090909090909091,0.49,0.2545454545454546
GS,2017-05-17,2017-03-03,176.41522216796875,208.74810791015625,-0.15488947931496155,75,AMBIGUOUS,mixed_forward_evidence,0,1,1,1,0,0,0,169,0.04134714486330027,0.05918740293254854,0.1175913467642915,0.09350581773305788,0.1630036047076049,-0.05303810059939995,-0.07016464941602296,-0.00867414028572433,-0.14473268781626225,0.027549572628607022,-0.1529310037817293,-0.07241796515540155,-0.06870861984047538,0.01964577349508745,0.8294840546619873,0.3818181818181818,0.15,0.6
MTZ,2017-05-17,2017-05-05,41.099998474121094,47.150001525878906,-0.12831395240649546,12,DISTRIBUTION,half_recovery_failed_then_lower_low,1,1,1,1,1,1,0,68,0.08637477332251242,-0.05717758056854394,0.0012166193093485766,0.13990268159305486,0.14111930090240343,-0.17289218223977865,-0.17289218223977865,-0.029515939670312852,0.04846932842353269,0.11989094331640637,0.040271012458065636,0.019923405532397798,-0.009519254134503496,0.15291232223471996,1.0758633506488056,0.4363636363636363,0.0,0.7272727272727273
SCHW,2017-05-17,2017-03-16,33.84219741821289,38.56874465942383,-0.12254864095132167,62,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,41,0.0996850711979862,0.07073560825873426,0.17404271574832242,0.14585512824226798,0.19347296277789328,-0.0685396577655355,-0.12588162278895243,0.007530074472827275,-0.0940356563688427,0.04114831424068899,-0.10223397233430975,-0.05881922354331959,-0.05003129120200733,0.036605991500707535,0.9411997083729446,0.3818181818181818,0.15,0.6
NEM,2017-05-18,2017-02-06,26.224374771118164,29.824241638183594,-0.12070271260331278,101,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,74,-0.011448655823552367,0.08385886374587481,0.08688640186193664,0.11753198839926182,0.19059096487958316,-0.10194328071717695,-0.10194328071717695,-0.0062648328929783,-0.11204319141782593,-0.01473209003958309,-0.12516534864517737,-0.11057976216659715,-0.0063536949727722725,-0.0688308561961346,0.951640989841606,0.45454545454545453,0.15,0.5272727272727273
COP,2017-05-25,2016-12-13,34.10011672973633,39.41268539428711,-0.13479336947999088,163,AMBIGUOUS,mixed_forward_evidence,0,1,0,1,0,0,0,152,-0.018201860782820156,-0.03297632289277008,0.1275677383319045,0.03285192615263588,0.20502864872586746,-0.08103265214302602,-0.08103265214302602,-0.0628431395674931,-0.036943966191976596,-0.011407397904734329,-0.06259138709041867,-0.11868330747704736,-0.045044235611610195,-0.01726181202945576,1.0576270977087707,0.2727272727272727,0.0,0.5454545454545454
XOM,2017-06-02,2016-12-13,53.74738693237305,61.442989349365234,-0.12524785168304464,171,AMBIGUOUS,mixed_forward_evidence,0,0,0,0,0,0,0,-1,0.03270443956533753,-0.030567892314555034,0.06761796238419171,0.05018852618127401,0.06761796238419171,-0.07967863621381788,-0.07967863621381788,-0.029616368857153685,-0.026791904338289818,-0.07234166136543774,-0.05536451682030563,-0.1916702025207071,-0.02333325554411858,-0.047127794262192935,0.8865923153250501,0.40909090909090906,0.29000000000000004,0.36363636363636365
