label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
AMBIGUOUS,1m,add25,328,0.01947995589333051,0.009488852697310118,0.5182926829268293,-0.2659730200771364,0.7587235714869702
AMBIGUOUS,1m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,1m,hold,328,0.015583964714664408,0.007591082157848095,0.5182926829268293,-0.2127784160617091,0.6069788571895762
AMBIGUOUS,1m,label_oracle,328,0.007791982357332204,0.0037955410789240474,0.5182926829268293,-0.10638920803085455,0.3034894285947881
AMBIGUOUS,1m,trim50,328,0.007791982357332204,0.0037955410789240474,0.5182926829268293,-0.10638920803085455,0.3034894285947881
AMBIGUOUS,3m,add25,328,0.08115862347971488,0.0799193157985631,0.6951219512195121,-0.2876354360471012,1.0247932724854683
AMBIGUOUS,3m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,3m,hold,328,0.0649268987837719,0.06393545263885048,0.6951219512195121,-0.23010834883768094,0.8198346179883746
AMBIGUOUS,3m,label_oracle,328,0.03246344939188595,0.03196772631942524,0.6951219512195121,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,3m,trim50,328,0.03246344939188595,0.03196772631942524,0.6951219512195121,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,6m,add25,328,0.11293634900754564,0.12989278707298532,0.850609756097561,-0.12402527253186149,0.268666289926944
AMBIGUOUS,6m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,6m,hold,328,0.0903490792060365,0.10391422965838826,0.850609756097561,-0.09922021802548919,0.21493303194155522
AMBIGUOUS,6m,label_oracle,328,0.04517453960301825,0.05195711482919413,0.850609756097561,-0.049610109012744597,0.10746651597077761
AMBIGUOUS,6m,trim50,328,0.04517453960301825,0.05195711482919413,0.850609756097561,-0.049610109012744597,0.10746651597077761
DISTRIBUTION,1m,add25,462,0.032664927947843966,0.029744339560203586,0.6190476190476191,-0.47687858334162514,0.5268171937584876
DISTRIBUTION,1m,exit_to_cash,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,hold,462,0.026131942358275175,0.02379547164816287,0.6190476190476191,-0.38150286667330013,0.42145375500679005
DISTRIBUTION,1m,label_oracle,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,trim50,462,0.013065971179137588,0.011897735824081435,0.6190476190476191,-0.19075143333665007,0.21072687750339503
DISTRIBUTION,3m,add25,462,0.008937687035722725,0.0030019682871471054,0.5086580086580087,-0.7517300462378845,0.9476259291277389
DISTRIBUTION,3m,exit_to_cash,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,hold,462,0.007150149628578177,0.0024015746297176843,0.5086580086580087,-0.6013840369903076,0.7581007433021911
DISTRIBUTION,3m,label_oracle,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,trim50,462,0.0035750748142890885,0.0012007873148588422,0.5086580086580087,-0.3006920184951538,0.37905037165109556
DISTRIBUTION,6m,add25,462,0.008263673282721037,-0.016286363588557257,0.461038961038961,-0.7343631356338881,2.634968302611829
DISTRIBUTION,6m,exit_to_cash,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,hold,462,0.006610938626176817,-0.013029090870845805,0.461038961038961,-0.5874905085071105,2.1079746420894634
DISTRIBUTION,6m,label_oracle,462,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,trim50,462,0.0033054693130884086,-0.006514545435422903,0.461038961038961,-0.29374525425355524,1.0539873210447317
SHAKEOUT,1m,add25,430,0.0947463251849722,0.07926924942733116,0.7418604651162791,-0.3821790831142735,0.9213957421645083
SHAKEOUT,1m,exit_to_cash,430,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,1m,hold,430,0.07579706014797774,0.06341539954186493,0.7418604651162791,-0.3057432664914188,0.7371165937316067
SHAKEOUT,1m,label_oracle,430,0.0947463251849722,0.07926924942733116,0.7418604651162791,-0.3821790831142735,0.9213957421645083
