rebalance_date,target_n,single_name_cap,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers
2019-04-30,7,0.5,-0.11073918091630294,0.0025,0.5,-0.11323918091630295,0.0,7,"AMZN,MU,AAPL,GOOG,GOOGL,GDDY,HD"
2019-05-31,7,0.5,0.06518435103532014,0.005,1.0,0.06018435103532014,0.0,7,"V,TGT,KO,CZR,YUM,SPGI,RSG"
2019-06-28,7,0.5,0.02391258737107936,0.004785944552016295,0.957188910403259,0.019126642819063067,1.1102230246251565e-16,7,"AMZN,HD,AAPL,TREX,CME,KO,TTWO"
2019-07-31,7,0.5,-0.017365700740046452,0.004785944552016295,0.957188910403259,-0.022151645292062747,0.0,7,"GOOG,GOOGL,INTC,ORCL,KO,BSX,ISRG"
2019-08-30,7,0.5,-0.011921521032172802,0.0033798930283755464,0.6759786056751093,-0.015301414060548349,0.0,7,"ABT,CRM,GOOG,GOOGL,LOW,BKNG,SYY"
2019-09-30,7,0.5,0.04291202856938241,0.0033798930283755464,0.6759786056751093,0.03953213554100686,0.0,7,"INTC,NRG,GOOG,GOOGL,ORLY,KO,FIVE"
2019-10-31,7,0.5,0.009804577659649228,0.0032829845410142122,0.6565969082028424,0.006521593118635016,0.0,7,"GOOG,CRM,GOOGL,CAT,UNH,BKNG,LOW"
2019-11-29,7,0.5,-0.01763072120732314,0.002692194247944086,0.5384388495888172,-0.020322915455267227,1.1102230246251565e-16,7,"XYZ,CRM,GOOG,GOOGL,MU,ORCL,PANW"
2019-12-31,7,0.5,0.029629280121873186,0.004361395892518407,0.8722791785036813,0.02526788422935478,0.0,7,"AVGO,V,PLNT,LRCX,GOOG,GOOGL,DIS"
2020-01-31,7,0.5,-0.012439659088949732,0.005,1.0,-0.017439659088949733,1.1102230246251565e-16,7,"XYZ,AMZN,PYPL,INTU,MDT,CME,OGE"
2020-02-28,7,0.5,-0.2070017404605974,0.004999999999999999,0.9999999999999999,-0.21200174046059742,0.0,7,"ETSY,CSGP,HUBS,SBAC,IRDM,GILD,ROL"
2020-03-31,7,0.5,0.22054639984373856,0.004613183815144543,0.9226367630289086,0.215933216028594,0.0,6,"AMZN,VEEV,MOH,SBAC,ZS,COR"
2020-04-30,7,0.5,0.050464424653291436,0.0027008120686566363,0.5401624137313272,0.047763612584634796,0.0,7,"AMZN,ABT,COST,BABA,GOOGL,GOOG,CHTR"
2020-05-29,7,0.5,-0.02113835735277124,0.0030353761827163635,0.6070752365432727,-0.0241737335354876,0.0,7,"COST,ABT,GOOGL,GOOG,TGT,V,CRM"
2020-06-30,7,0.5,0.12074094423162528,0.004864595426704671,0.9729190853409342,0.1158763488049206,0.0,7,"MELI,NOW,SE,ETSY,V,HD,MA"
2020-07-31,7,0.5,0.0932533984554196,0.0049458286406768425,0.9891657281353684,0.08830756981474276,1.1102230246251565e-16,7,"MA,CMCSA,AVGO,ORCL,EW,CHE,BAH"
2020-08-31,7,0.5,-0.041813245222107095,0.0048949451139909134,0.9789890227981827,-0.04670819033609801,0.0,7,"AMZN,SE,JD,META,AMGN,ORCL,CMCSA"
2020-09-30,7,0.5,-0.06550156212078437,0.004894945113990914,0.9789890227981828,-0.07039650723477528,0.0,7,"MA,CMCSA,APH,ORCL,KO,OLED,MDLZ"
2020-10-30,7,0.5,0.1380091572904356,0.005,1.0,0.1330091572904356,0.0,7,"COST,MU,ADI,AEP,PAYX,GNTX,WEC"
2020-11-30,7,0.5,0.03758239691832867,0.005,1.0,0.03258239691832867,0.0,7,"CSCO,COR,BURL,CME,POST,CACI,AWI"
2020-12-31,7,0.5,0.01635187105102419,0.0027313976137160775,0.5462795227432155,0.01362047343730811,0.0,5,"CSCO,CIEN,AZO,CACI,CME"
2021-01-29,7,0.5,0.038363458648087205,0.002214783218692062,0.44295664373841237,0.03614867542939514,0.0,4,"INTC,CSCO,CIEN,CME"
2021-02-26,7,0.5,-0.06454111971016795,0.005,1.0,-0.06954111971016795,0.0,7,"DXCM,MSFT,V,MA,ORCL,FISV,MDT"
2021-03-31,7,0.5,0.07575331755825268,0.0034966805624489167,0.6993361124897833,0.07225663699580376,0.0,7,"MSFT,SPGI,MCO,DG,V,COST,MSCI"
2021-04-30,7,0.5,-0.04962420445447578,0.004472277882862198,0.8944555765724395,-0.05409648233733798,0.0,7,"DXCM,MA,AMZN,ADBE,COST,DG,JNJ"
2021-05-28,7,0.5,0.031406643609680485,0.004441131323608636,0.888226264721727,0.02696551228607185,0.0,7,"HD,DHR,V,SPGI,COST,PEP,ADBE"
2021-06-30,7,0.5,0.05917660281139727,0.004148361000331754,0.8296722000663508,0.05502824181106552,0.0,7,"AAPL,NOW,HD,AVGO,AMZN,V,LULU"
2021-07-30,7,0.5,0.003997774437337811,0.00381372852201011,0.7627457044020219,0.0001840459153277011,0.0,7,"NOW,TWLO,AVGO,MA,QCOM,ZM,MDB"
2021-08-31,7,0.5,-0.0021141364170933494,0.004810195081255273,0.9620390162510546,-0.0069243314983486225,0.0,7,"TSLA,PYPL,HD,TTD,UNH,ABT,AVGO"
2021-09-30,7,0.5,0.25531166912647985,0.0025,0.5,0.25281166912647984,0.0,7,"TSLA,LOW,MTCH,MOH,WTW,NEO,VRSK"
2021-10-29,7,0.5,-0.019696072914021607,0.005,1.0,-0.024696072914021608,0.0,7,"DOCU,AAPL,ABT,RUN,TREX,ADI,PG"
2021-11-30,7,0.5,0.04392833928206437,0.004654443145618184,0.9308886291236367,0.03927389613644618,0.0,7,"MU,ADI,PG,CTAS,MCHP,EL,J"
2021-12-31,7,0.5,-0.1289183779738831,0.005,1.0,-0.13391837797388312,0.0,7,"DG,SBUX,BIO,CPRT,CME,AEE,ATO"
2022-01-31,7,0.5,-0.06758160372770937,0.004499765433814371,0.8999530867628742,-0.07208136916152375,0.0,7,"MA,V,SJM,ATO,EXPE,CME,AEE"
2022-02-28,7,0.5,0.018793375170735958,0.005,1.0,0.013793375170735957,0.0,7,"LAD,KO,UNP,MET,WMB,AM,ENB"
2022-03-31,7,0.5,-0.12464998051065597,0.004114294884410257,0.8228589768820513,-0.1287642753950662,0.0,7,"FCX,AM,URI,KO,BYD,MET,GTLS"
2022-04-29,7,0.5,0.01255419782013,0.004435682712203254,0.8871365424406508,0.008118515107926747,0.0,7,"KO,GTLS,DG,AN,OLN,SO,MA"
2022-05-31,7,0.5,-0.17648399980436802,0.003906737513792404,0.7813475027584809,-0.1803907373181604,0.0,7,"DAR,VLO,GTLS,AN,LPX,AM,DUK"
2022-06-30,7,0.5,0.1317785334552203,0.005,1.0,0.1267785334552203,0.0,7,"VICI,AMGN,ENPH,TMUS,MNST,DG,AMT"
2022-07-29,7,0.5,0.05909589282338388,0.004690899629150045,0.938179925830009,0.054404993194233836,0.0,7,"ALB,NEE,DHR,ORLY,AMGN,LSCC,ADI"
2022-08-31,7,0.5,-0.02579514364277722,0.0034980176773997747,0.6996035354799549,-0.029293161320176994,0.0,7,"DKS,NEE,ANET,KDP,MOH,ORLY,CDNS"
2022-09-30,7,0.5,0.07543223693582465,0.005,1.0,0.07043223693582465,0.0,2,"BJ,SJM"
2022-10-31,7,0.5,-0.03759158305917313,0.005,1.0,-0.04259158305917313,0.0,7,"WCC,DAR,AFG,TSCO,JBL,ULTA,BYD"
2022-11-30,7,0.5,-0.0731802062855943,0.00466508269307567,0.933016538615134,-0.07784528897866996,0.0,7,"JBL,COST,CSCO,ADI,V,LRCX,ARES"
2022-12-30,7,0.5,0.05583166745004514,0.0040375483314978,0.80750966629956,0.05179411911854734,0.0,7,"AVGO,PG,ORCL,JBL,CSCO,V,MA"
2023-01-31,7,0.5,0.023150860962270422,0.0046087796635806205,0.9217559327161241,0.0185420812986898,0.0,7,"AMAT,MA,ADI,CSCO,QCOM,CMCSA,SNPS"
2023-02-28,7,0.5,0.04381793394816036,0.004389940283834256,0.8779880567668511,0.0394279936643261,0.0,7,"FTNT,AAPL,MOS,KBR,CSCO,SNPS,V"
2023-03-31,7,0.5,-0.016922470637194688,0.003997787100833746,0.7995574201667492,-0.020920257738028435,0.0,7,"AVGO,AAPL,QCOM,BJ,MU,INTU,ACN"
2023-04-28,7,0.5,-0.09198385208645268,0.004785324699817931,0.9570649399635861,-0.09676917678627062,0.0,7,"AZO,KO,TRGP,BJ,KBR,COST,HUM"
2023-05-31,7,0.5,0.08015950563149286,0.004832399341662553,0.9664798683325104,0.07532710628983032,0.0,7,"AVGO,MCK,ACN,CHRD,COST,NOW,COR"
2023-06-30,7,0.5,0.02866301247858963,0.004772928715907151,0.9545857431814302,0.02389008376268248,0.0,7,"LOW,TRGP,MA,ACN,WM,MRSH,HD"
2023-07-31,7,0.5,0.009292220129566875,0.004598293181297617,0.9196586362595235,0.0046939269482692576,0.0,7,"LNG,MTDR,QCOM,UNH,MA,PAYX,KO"
