target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.08304019077836489,0.4722667590409981,-0.34668875289813295,0.23952375173464155,0.6443452380952381,0.25297619047619047
3,0.35,0.10472517058282382,0.4850170657087017,-0.4429822794235384,0.23640939027878216,0.8611220817668536,0.0035714285714285735
3,0.5,0.11392820832065764,0.5073311168782156,-0.4791253068988879,0.2377837419151405,0.8719835785784268,6.6084703846735505e-18
5,0.25,0.10066361658326017,0.511981149493854,-0.3593292536639745,0.2801431154208096,0.8249606286286021,0.005952380952380955
5,0.35,0.11328702040203775,0.5342146430255883,-0.4083576185622033,0.27742110163369277,0.8403340030482008,0.0035714285714285774
5,0.5,0.11276639659206,0.5200515349409194,-0.4433505485784279,0.2543504162871512,0.8526954177107322,1.586032892321652e-17
7,0.25,0.11960559464866605,0.6013853576474845,-0.3494121969573194,0.34230515045036003,0.8106234432277181,0.005952380952380955
7,0.35,0.12231590620765731,0.5883785652074097,-0.3930168165010931,0.31122308530357023,0.8218596396128459,0.00357142857142858
7,0.5,0.12605653074728407,0.5821172453781842,-0.4134942277079596,0.304856808875007,0.8347974268683397,9.25185853854297e-18
