ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode,risk_rule_action
KEYS,SELL,46.0,75.36000061035156,3466.560028076172,8.66640007019043,3457.8936280059816,13473.327462513462,0.0,2019-05-21,2019-05-20,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
AMD,SELL,189.0,27.579999923706055,5212.619985580444,13.031549963951111,5199.588435616493,18672.915898129955,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CDNS,SELL,72.0,61.70000076293945,4442.400054931641,11.106000137329103,4431.294054794312,23104.209952924266,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CPRT,SELL,242.0,17.825000762939453,4313.650184631348,10.78412546157837,4302.866059169769,27407.076012094036,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CSX,SELL,208.0,22.684032440185547,4718.278747558594,11.795696868896485,4706.483050689697,32113.559062783734,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
GPK,SELL,333.0,11.607961654663086,3865.4512310028076,9.663628077507019,3855.7876029253007,35969.34666570903,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
MKTX,SELL,15.0,275.12774658203125,4126.916198730469,10.317290496826173,4116.598908233643,40085.94557394268,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
VICI,SELL,255.0,15.182466506958008,3871.528959274292,9.67882239818573,3861.8501368761063,43947.795710818784,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
NOW,SELL,15.0,49.67599868774414,745.1399803161621,1.8628499507904053,743.2771303653717,44691.072841184156,86.0,2019-06-03,2019-05-31,target_rebalance,0.0431999999999999,next_close,
FDS,SELL,7.0,258.8158874511719,1811.7112121582031,4.529278030395508,1807.1819341278076,46498.254775311965,8.0,2019-06-03,2019-05-31,target_rebalance,0.0202258242434639,next_close,
SHOP,SELL,83.0,26.5,2199.5,5.49875,2194.00125,48692.25602531197,80.0,2019-06-03,2019-05-31,target_rebalance,0.0214268109618995,next_close,
PAYC,SELL,12.0,192.8961181640625,2314.75341796875,5.786883544921875,2308.9665344238283,51001.2225597358,8.0,2019-06-03,2019-05-31,target_rebalance,0.0148472950361605,next_close,
DHR,SELL,26.0,113.29873657226562,2945.7671508789062,7.3644178771972655,2938.402733001709,53939.6252927375,22.0,2019-06-03,2019-05-31,target_rebalance,0.0250690220568829,next_close,
AMT,SELL,17.0,173.32736206054688,2946.565155029297,7.366412887573242,2939.1987421417234,56878.824034879224,15.0,2019-06-03,2019-05-31,target_rebalance,0.0250509651962316,next_close,
MELI,SELL,7.0,568.77001953125,3981.39013671875,9.953475341796874,3971.436661376953,60850.26069625618,3.0,2019-06-03,2019-05-31,target_rebalance,0.0155912479678571,next_close,
HD,SELL,113.0,159.73704528808594,18050.28611755371,45.12571529388428,18005.160402259826,78855.421098516,16.0,2019-06-03,2019-05-31,target_rebalance,0.0256412135980172,next_close,
KO,BUY,25.0,40.37461853027344,1009.3654632568359,2.52341365814209,-1011.888876914978,77843.53222160102,25.0,2019-06-03,2019-05-31,target_rebalance,0.0104477441627566,next_close,
HEI,BUY,9.0,121.51223754882812,1093.6101379394531,2.7340253448486327,-1096.3441632843017,76747.18805831672,9.0,2019-06-03,2019-05-31,target_rebalance,0.0112213569346073,next_close,
AZO,BUY,1.0,1037.6500244140625,1037.6500244140625,2.5941250610351565,-1040.2441494750976,75706.94390884163,1.0,2019-06-03,2019-05-31,target_rebalance,0.0126571209541291,next_close,
ORLY,BUY,51.0,24.947999954223633,1272.3479976654053,3.1808699941635132,-1275.5288676595687,74431.41504118206,51.0,2019-06-03,2019-05-31,target_rebalance,0.0131570204391246,next_close,
PEG,BUY,30.0,46.92021560668945,1407.6064682006836,3.519016170501709,-1411.1254843711854,73020.28955681088,30.0,2019-06-03,2019-05-31,target_rebalance,0.0144,next_close,
ADBE,BUY,5.0,259.0299987792969,1295.1499938964844,3.237874984741211,-1298.3878688812256,71721.90168792965,5.0,2019-06-03,2019-05-31,target_rebalance,0.0153932741983203,next_close,
PYPL,BUY,16.0,104.9588394165039,1679.3414306640625,4.198353576660156,-1683.5397842407226,70038.36190368893,16.0,2019-06-03,2019-05-31,target_rebalance,0.0170867437072685,next_close,
UNH,BUY,10.0,210.1200408935547,2101.200408935547,5.253001022338867,-2106.453409957886,67931.90849373104,10.0,2019-06-03,2019-05-31,target_rebalance,0.021894897649365,next_close,
MA,BUY,10.0,232.9153594970703,2329.153594970703,5.822883987426758,-2334.97647895813,65596.93201477292,10.0,2019-06-03,2019-05-31,target_rebalance,0.0252,next_close,
V,BUY,17.0,150.9186553955078,2565.617141723633,6.414042854309082,-2572.031184577942,63024.90083019497,17.0,2019-06-03,2019-05-31,target_rebalance,0.0274894628939151,next_close,
NOW,SELL,86.0,51.5099983215332,4429.8598556518555,11.074649639129639,4418.785206012726,67443.6860362077,0.0,2019-06-04,2019-06-03,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
ORLY,SELL,25.0,25.03266716003418,625.8166790008545,1.5645416975021362,624.2521373033524,68067.93817351105,26.0,2019-06-24,2019-06-21,weekly_relative_trim,,next_close,weekly_relative_trim
ORLY,SELL,20.0,24.95599937438965,499.11998748779297,1.2477999687194825,497.87218751907346,68565.81036103012,6.0,2019-07-01,2019-06-28,target_rebalance,0.0014373605535185,next_close,
KO,SELL,22.0,42.008670806884766,924.1907577514648,2.310476894378662,921.8802808570862,69487.69064188721,3.0,2019-07-01,2019-06-28,target_rebalance,0.0011901454988207,next_close,
PEG,SELL,26.0,46.53152084350586,1209.8195419311523,3.0245488548278807,1206.7949930763245,70694.48563496354,4.0,2019-07-01,2019-06-28,target_rebalance,0.0015755889439446,next_close,
ADBE,SELL,4.0,300.9700012207031,1203.8800048828125,3.0097000122070314,1200.8703048706054,71895.35593983415,1.0,2019-07-01,2019-06-28,target_rebalance,0.0018546563509628,next_close,
PYPL,SELL,14.0,114.41827392578125,1601.8558349609375,4.004639587402344,1597.8511953735351,73493.20713520767,2.0,2019-07-01,2019-06-28,target_rebalance,0.001953332343489,next_close,
UNH,SELL,8.0,216.47491455078125,1731.79931640625,4.329498291015625,1727.4698181152344,75220.67695332291,2.0,2019-07-01,2019-06-28,target_rebalance,0.0024370030344674,next_close,
AMT,SELL,13.0,168.2615203857422,2187.3997650146484,5.468499412536621,2181.931265602112,77402.60821892502,2.0,2019-07-01,2019-06-28,target_rebalance,0.0026868275036912,next_close,
PAYC,BUY,5.0,221.8882293701172,1109.441146850586,2.7736028671264648,-1112.2147497177125,76290.39346920731,13.0,2019-07-01,2019-06-28,target_rebalance,0.029114064069549,next_close,
DHR,BUY,14.0,123.82295989990234,1733.5214385986328,4.333803596496582,-1737.8552421951294,74552.53822701218,36.0,2019-07-01,2019-06-28,target_rebalance,0.0452223230708208,next_close,
MELI,BUY,3.0,619.3099975585938,1857.9299926757812,4.644824981689453,-1862.5748176574707,72689.9634093547,6.0,2019-07-01,2019-06-28,target_rebalance,0.0416403968682233,next_close,
SHOP,BUY,77.0,30.468000411987305,2346.0360317230225,5.865090079307556,-2351.90112180233,70338.06228755237,157.0,2019-07-01,2019-06-28,target_rebalance,0.0476097685630271,next_close,
HEI,BUY,20.0,131.76043701171875,2635.208740234375,6.588021850585938,-2641.796762084961,67696.2655254674,29.0,2019-07-01,2019-06-28,target_rebalance,0.0381066940893445,next_close,
LULU,BUY,15.0,179.9499969482422,2699.249954223633,6.748124885559082,-2705.998079109192,64990.26744635821,15.0,2019-07-01,2019-06-28,target_rebalance,0.0279257666992449,next_close,
MKTX,BUY,10.0,301.6474304199219,3016.4743041992188,7.541185760498047,-3024.015489959717,61966.25195639849,10.0,2019-07-01,2019-06-28,target_rebalance,0.0304872496003775,next_close,
AVGO,BUY,154.0,25.294023513793945,3895.2796211242676,9.73819905281067,-3905.017820177078,58061.234136221414,154.0,2019-07-01,2019-06-28,target_rebalance,0.0388820253978374,next_close,
TSCO,BUY,196.0,19.904512405395508,3901.2844314575195,9.7532110786438,-3911.0376425361633,54150.19649368525,196.0,2019-07-01,2019-06-28,target_rebalance,0.0388820253978374,next_close,
WING,BUY,46.0,83.6453857421875,3847.687744140625,9.619219360351563,-3857.3069635009765,50292.88953018428,46.0,2019-07-01,2019-06-28,target_rebalance,0.0388820253978374,next_close,
WRB,BUY,152.0,25.609554290771484,3892.6522521972656,9.731630630493164,-3902.383882827759,46390.50564735652,152.0,2019-07-01,2019-06-28,target_rebalance,0.0388820253978374,next_close,
VEEV,BUY,24.0,163.47000122070312,3923.280029296875,9.808200073242189,-3933.088229370117,42457.417417986406,24.0,2019-07-01,2019-06-28,target_rebalance,0.0396046178672769,next_close,
ORCL,BUY,88.0,52.40153884887695,4611.335418701172,11.52833854675293,-4622.863757247925,37834.55366073848,88.0,2019-07-01,2019-06-28,target_rebalance,0.0462935490305411,next_close,
FDS,BUY,20.0,268.02288818359375,5360.457763671875,13.401144409179688,-5373.858908081054,32460.694752657422,28.0,2019-07-01,2019-06-28,target_rebalance,0.0756873347222727,next_close,
NOW,BUY,120.0,56.70199966430664,6804.239959716797,17.010599899291993,-6821.250559616089,25639.444193041334,120.0,2019-07-01,2019-06-28,target_rebalance,0.067754213853314,next_close,
V,BUY,48.0,165.51568603515625,7944.7529296875,19.86188232421875,-7964.614812011719,17674.829381029616,65.0,2019-07-01,2019-06-28,target_rebalance,0.1079451006616982,next_close,
HD,BUY,48.0,178.43077087402344,8564.677001953125,21.41169250488281,-8586.088694458007,9088.74068657161,64.0,2019-07-01,2019-06-28,target_rebalance,0.1143735130842201,next_close,
MA,BUY,35.0,256.47998046875,8976.79931640625,22.441998291015626,-8999.241314697265,89.49937187434443,45.0,2019-07-01,2019-06-28,target_rebalance,0.1180854577258543,next_close,
AVGO,SELL,77.0,23.155797958374023,1782.9964427947998,4.457491106987,1778.5389516878129,1868.0383235621573,77.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
PEG,SELL,2.0,47.54306411743164,95.08612823486328,0.23771532058715822,94.84841291427612,1962.8867364764335,2.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
AVGO,SELL,77.0,23.203800201416016,1786.6926155090332,4.466731538772583,1782.2258839702606,3745.112620446694,0.0,2019-07-09,2019-07-08,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
ADBE,SELL,1.0,298.44000244140625,298.44000244140625,0.7461000061035157,297.69390243530273,4042.806522881997,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
AMT,SELL,2.0,175.8386993408203,351.6773986816406,0.8791934967041016,350.79820518493653,4393.604728066934,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
AZO,SELL,1.0,1102.8199462890625,1102.8199462890625,2.757049865722656,1100.06289642334,5493.667624490274,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
DHR,SELL,36.0,120.57259368896484,4340.613372802734,10.851533432006836,4329.761839370727,9823.429463861,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
FDS,SELL,28.0,261.1900329589844,7313.3209228515625,18.283302307128906,7295.037620544434,17118.467084405434,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
KO,SELL,3.0,42.35874557495117,127.07623672485352,0.31769059181213377,126.75854613304138,17245.225630538476,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
LULU,SELL,15.0,185.4499969482422,2781.749954223633,6.954374885559083,2774.795579338074,20020.02120987655,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
ORLY,SELL,6.0,24.98666763305664,149.92000579833984,0.3748000144958496,149.54520578384398,20169.566415660396,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PAYC,SELL,13.0,232.52322387695312,3022.8019104003906,7.557004776000976,3015.2449056243895,23184.811321284786,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PEG,SELL,2.0,45.543853759765625,91.08770751953125,0.22771926879882812,90.85998825073243,23275.67130953552,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PYPL,SELL,2.0,110.21076965332031,220.42153930664062,0.5510538482666015,219.87048545837402,23495.541794993893,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
TSCO,SELL,196.0,19.427635192871094,3807.8164978027344,9.519541244506836,3798.2969565582275,27293.83875155212,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
VEEV,SELL,24.0,165.24000549316406,3965.7601318359375,9.914400329589844,3955.845731506348,31249.684483058467,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
WING,SELL,46.0,79.98116302490234,3679.133499145508,9.19783374786377,3669.9356653976442,34919.62014845611,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
NOW,SELL,40.0,54.79999923706055,2191.999969482422,5.479999923706055,2186.5199695587157,37106.140118014824,80.0,2019-08-01,2019-07-31,target_rebalance,0.0431345978416477,next_close,
HD,SELL,18.0,180.59449768066406,3250.700958251953,8.126752395629882,3242.5742058563233,40348.71432387115,46.0,2019-08-01,2019-07-31,target_rebalance,0.0817712167676449,next_close,
MA,SELL,13.0,263.9048156738281,3430.7626037597656,8.576906509399414,3422.185697250366,43770.90002112152,32.0,2019-08-01,2019-07-31,target_rebalance,0.0817712167676449,next_close,
SHOP,BUY,15.0,34.138999938964844,512.0849990844727,1.2802124977111817,-513.3652115821839,43257.534809539335,172.0,2019-08-01,2019-07-31,target_rebalance,0.0581249205907071,next_close,
HEI,BUY,5.0,136.98126220703125,684.9063110351562,1.7122657775878907,-686.6185768127441,42570.91623272659,34.0,2019-08-01,2019-07-31,target_rebalance,0.0472128830824248,next_close,
MELI,BUY,1.0,626.4500122070312,626.4500122070312,1.5661250305175782,-628.0161372375488,41942.900095489036,7.0,2019-08-01,2019-07-31,target_rebalance,0.0475328885688043,next_close,
WRB,BUY,79.0,26.527212142944336,2095.6497592926025,5.239124398231507,-2100.888883690834,39842.0112117982,231.0,2019-08-01,2019-07-31,target_rebalance,0.0606136919013184,next_close,
SBUX,BUY,32.0,82.2413101196289,2631.721923828125,6.579304809570313,-2638.301228637695,37203.7099831605,32.0,2019-08-01,2019-07-31,target_rebalance,0.0262664629418169,next_close,
MKTX,BUY,8.0,318.2174987792969,2545.739990234375,6.364349975585938,-2552.104340209961,34651.60564295054,18.0,2019-08-01,2019-07-31,target_rebalance,0.0590101385284305,next_close,
NEE,BUY,65.0,44.5250358581543,2894.1273307800293,7.235318326950074,-2901.3626491069795,31750.24299384356,65.0,2019-08-01,2019-07-31,target_rebalance,0.0288893340840815,next_close,
ORCL,BUY,67.0,50.68180465698242,3395.6809120178223,8.489202280044555,-3404.170114297867,28346.072879545693,155.0,2019-08-01,2019-07-31,target_rebalance,0.0778584908603402,next_close,
CTAS,BUY,61.0,60.48519515991211,3689.5969047546387,9.223992261886597,-3698.820897016525,24647.251982529167,61.0,2019-08-01,2019-07-31,target_rebalance,0.0367650115544131,next_close,
V,BUY,22.0,170.4923553466797,3750.831817626953,9.377079544067383,-3760.2088971710205,20887.043085358146,87.0,2019-08-01,2019-07-31,target_rebalance,0.1477316101901764,next_close,
TER,BUY,73.0,53.23883056640625,3886.4346313476562,9.716086578369142,-3896.150717926025,16990.89236743212,73.0,2019-08-01,2019-07-31,target_rebalance,0.0387226501719647,next_close,
T,BUY,245.0,16.198389053344727,3968.605318069458,9.921513295173645,-3978.5268313646316,13012.365536067487,245.0,2019-08-01,2019-07-31,target_rebalance,0.0393038206294533,next_close,
CBRE,BUY,74.0,54.5,4033.0,10.0825,-4043.0825,8969.283036067487,74.0,2019-08-01,2019-07-31,target_rebalance,0.0399196763262,next_close,
LAD,BUY,32.0,122.86088562011719,3931.54833984375,9.828870849609375,-3941.3772106933593,5027.905825374128,32.0,2019-08-01,2019-07-31,target_rebalance,0.04,next_close,
UNH,BUY,18.0,222.3721466064453,4002.6986389160156,10.00674659729004,-4012.705385513306,1015.2004398608219,20.0,2019-08-01,2019-07-31,target_rebalance,0.0453713891929308,next_close,
NOW,SELL,80.0,52.34199905395508,4187.359924316406,10.468399810791016,4176.891524505615,5192.0919643664365,0.0,2019-08-06,2019-08-05,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
UNH,SELL,10.0,216.97451782226562,2169.7451782226562,5.4243629455566404,2164.3208152770994,7356.412779643536,10.0,2019-08-12,2019-08-09,weekly_relative_trim,,next_close,weekly_relative_trim
CBRE,SELL,74.0,50.459999084472656,3734.0399322509766,9.335099830627442,3724.7048324203492,11081.117612063885,0.0,2019-08-15,2019-08-14,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
ORCL,SELL,155.0,47.69784927368164,7393.166637420654,18.482916593551636,7374.683720827103,18455.801332890987,0.0,2019-08-15,2019-08-14,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
UNH,SELL,10.0,202.83375549316406,2028.3375549316406,5.070843887329102,2023.2667110443115,20479.0680439353,0.0,2019-08-28,2019-08-27,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CTAS,SELL,61.0,60.69533920288086,3702.4156913757324,9.256039228439331,3693.159652147293,24172.22769608259,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
HEI,SELL,34.0,140.95138549804688,4792.347106933594,11.980867767333985,4780.36623916626,28952.59393524885,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
LAD,SELL,32.0,123.21996307373047,3943.038818359375,9.857597045898437,3933.1812213134767,32885.775156562326,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
MELI,SELL,7.0,581.0,4067.0,10.1675,4056.8325,36942.60765656232,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
SBUX,SELL,32.0,83.75606536865234,2680.194091796875,6.7004852294921875,2673.493606567383,39616.101263129705,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
T,SELL,245.0,16.796573638916016,4115.160541534424,10.28790135383606,4104.872640180588,43720.973903310296,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
TER,SELL,73.0,50.80895233154297,3709.0535202026367,9.272633800506592,3699.78088640213,47420.754789712424,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
WRB,SELL,231.0,27.533544540405273,6360.248788833618,15.900621972084046,6344.348166861534,53765.10295657396,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
V,SELL,2.0,170.76695251464844,341.5339050292969,0.8538347625732422,340.68007026672365,54105.78302684068,85.0,2019-09-03,2019-08-30,target_rebalance,0.14,next_close,
SHOP,SELL,14.0,38.39099884033203,537.4739837646484,1.3436849594116211,536.1302988052369,54641.91332564592,158.0,2019-09-03,2019-08-30,target_rebalance,0.0590434743916591,next_close,
MA,SELL,2.0,269.63232421875,539.2646484375,1.34816162109375,537.9164868164063,55179.829812462325,30.0,2019-09-03,2019-08-30,target_rebalance,0.0786170414199256,next_close,
HD,SELL,3.0,190.13209533691406,570.3962860107422,1.4259907150268556,568.9702952957153,55748.80010775804,43.0,2019-09-03,2019-08-30,target_rebalance,0.0786170414199256,next_close,
MKTX,BUY,2.0,376.57904052734375,753.1580810546875,1.8828952026367187,-755.0409762573242,54993.759131500716,20.0,2019-09-03,2019-08-30,target_rebalance,0.0763564812992668,next_close,
NEE,BUY,57.0,48.03300857543945,2737.881488800049,6.844703722000122,-2744.726192522049,52249.032938978664,122.0,2019-09-03,2019-08-30,target_rebalance,0.0573171259253035,next_close,
EL,BUY,18.0,183.368896484375,3300.64013671875,8.251600341796875,-3308.891737060547,48940.141201918115,18.0,2019-09-03,2019-08-30,target_rebalance,0.0324483170633375,next_close,
DG,BUY,24.0,141.6121368408203,3398.6912841796875,8.496728210449218,-3407.188012390137,45532.95318952798,24.0,2019-09-03,2019-08-30,target_rebalance,0.0338441591715331,next_close,
AMT,BUY,19.0,197.82162475585938,3758.610870361328,9.396527175903321,-3768.0073975372316,41764.94579199075,19.0,2019-09-03,2019-08-30,target_rebalance,0.0371526842195018,next_close,
AEP,BUY,52.0,73.12708282470703,3802.6083068847656,9.506520767211914,-3812.1148276519775,37952.83096433878,52.0,2019-09-03,2019-08-30,target_rebalance,0.0373444228202816,next_close,
ORLY,BUY,155.0,25.590667724609375,3966.553497314453,9.916383743286133,-3976.4698810577393,33976.36108328104,155.0,2019-09-03,2019-08-30,target_rebalance,0.0387587298389701,next_close,
JKHY,BUY,30.0,133.28305053710938,3998.4915161132812,9.996228790283203,-4008.4877449035644,29967.873338377474,30.0,2019-09-03,2019-08-30,target_rebalance,0.039694723579802,next_close,
BKNG,BUY,53.0,76.24681854248047,4041.081382751465,10.102703456878663,-4051.1840862083436,25916.68925216913,53.0,2019-09-03,2019-08-30,target_rebalance,0.04,next_close,
DUK,BUY,56.0,72.3713150024414,4052.7936401367188,10.131984100341796,-4062.9256242370607,21853.76362793207,56.0,2019-09-03,2019-08-30,target_rebalance,0.04,next_close,
LRCX,BUY,208.0,19.62836456298828,4082.6998291015625,10.206749572753907,-4092.9065786743163,17760.857049257753,208.0,2019-09-03,2019-08-30,target_rebalance,0.04,next_close,
PG,BUY,52.0,102.3418197631836,5321.774627685547,13.304436569213868,-5335.079064254761,12425.777985002991,52.0,2019-09-03,2019-08-30,target_rebalance,0.0521119317755691,next_close,
NOW,BUY,112.0,52.67599868774414,5899.711853027344,14.74927963256836,-5914.461132659912,6511.316852343079,112.0,2019-09-03,2019-08-30,target_rebalance,0.0578647687756916,next_close,
AMGN,BUY,36.0,168.56349182128906,6068.285705566406,15.170714263916016,-6083.456419830322,427.86043251275623,36.0,2019-09-03,2019-08-30,target_rebalance,0.060829098299232,next_close,
AMT,SELL,19.0,176.91165161132812,3361.3213806152344,8.403303451538086,3352.918077163696,3780.7785096764524,0.0,2019-09-11,2019-09-10,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
SHOP,SELL,158.0,34.750999450683594,5490.657913208008,13.72664478302002,5476.931268424988,9257.70977810144,0.0,2019-09-11,2019-09-10,daily_trailing_stop_exit,,next_close,daily_trailing_stop_exit
AMGN,SELL,18.0,159.18063354492188,2865.2514038085938,7.163128509521485,2858.0882752990724,12115.798053400513,18.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
NOW,SELL,56.0,52.22999954223633,2924.8799743652344,7.312199935913086,2917.567774429321,15033.365827829834,56.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
V,SELL,42.0,167.82235717773438,7048.539001464844,17.62134750366211,7030.917653961182,22064.283481791015,43.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
EL,SELL,9.0,177.4033660888672,1596.6302947998047,3.9915757369995117,1592.6387190628052,23656.92220085382,9.0,2019-09-23,2019-09-20,weekly_relative_trim,,next_close,weekly_relative_trim
AMGN,SELL,18.0,158.45065307617188,2852.1117553710938,7.130279388427734,2844.981475982666,26501.903676836486,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
EL,SELL,9.0,181.30990600585938,1631.7891540527344,4.079472885131836,1627.7096811676026,28129.613358004088,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
JKHY,SELL,30.0,135.20530700683594,4056.159210205078,10.140398025512695,4046.0188121795654,32175.632170183653,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
MKTX,SELL,20.0,304.3743896484375,6087.48779296875,15.218719482421875,6072.269073486328,38247.901243669985,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
NOW,SELL,56.0,50.0260009765625,2801.4560546875,7.00364013671875,2794.452414550781,41042.35365822077,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
ORLY,SELL,155.0,26.711332321166992,4140.256509780884,10.35064127445221,4129.905868506432,45172.2595267272,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
V,SELL,43.0,166.08802795410156,7141.785202026367,17.85446300506592,7123.930739021302,52296.1902657485,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
PG,SELL,17.0,104.4416275024414,1775.507667541504,4.43876916885376,1771.0688983726502,54067.25916412115,35.0,2019-10-01,2019-09-30,target_rebalance,0.0358907818445253,next_close,
