as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-08,BKNG,42.0,165.92999267578125,6969.0596923828125,0.02883313059421961,166.81065368652344,-36.987762451171875,2282.03769560814
2026-05-08,CCJ,2.0,116.75,233.5,0.0009660608878280876,104.29088031544404,24.918239369111916,3709.071923823638
2026-05-08,CNQ,8.0,44.529998779296875,356.239990234375,0.0014738737526581993,36.17146301269531,66.8682861328125,1679.6121412181853
2026-05-08,COST,8.0,1008.7899780273438,8070.31982421875,0.033389380447286426,1001.3170776367188,59.783203125,1212.2700865173306
2026-05-08,ETR,115.0,111.58999633789062,12832.849578857422,0.05309342208785996,106.05122375488281,636.9588470458984,1503.7960167217257
2026-05-08,FTI,128.0,70.1500015258789,8979.2001953125,0.037149696414003126,67.44703674316406,345.9794921875,0.0
2026-05-08,GTLS,33.0,207.42999267578125,6845.189758300781,0.028320642806234624,207.05999755859375,12.2098388671875,-62.77985374450624
2026-05-08,KO,56.0,78.41999816894531,4391.5198974609375,0.01816906043278726,79.67218017578125,-70.1221923828125,-722.2780126857765
2026-05-08,MSGS,2.0,330.1300048828125,660.260009765625,0.0027316975213343103,271.8088433937948,116.6423229780354,3299.8554960832453
2026-05-08,PBA,8.0,45.720001220703125,365.760009765625,0.0015132609840093774,40.50447082519531,41.7242431640625,893.7337405395508
2026-05-08,PR,377.0,19.719999313354492,7434.439741134644,0.030758550136295294,18.6336612701416,409.54944229125977,1296.7998993206024
2026-05-08,TPR,6.0,133.47999572753906,800.8799743652344,0.003313485306548241,117.49665453205,95.90004717293436,7179.646233821482
