signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-08-01,2019-08-02,main,WATCH,0.0387856563786789,0.0889311834937939,0.03,-0.030683452646874443,0.0,0.0889311834937939,0.050145527115115,13.79808528883755,RAISE_CASH
2019-08-02,2019-08-05,main,WATCH,0.0889311834937939,0.15,0.15,-0.036362136078374574,0.0,0.0894440373222856,0.06106881650620609,16.70530300453148,RAISE_CASH
2019-09-03,2019-09-04,main,GREEN,0.15,0.2424403630702855,0.03,-0.012106641827058562,0.0,0.2424403630702855,0.0924403630702855,25.923444443330087,RAISE_CASH
2019-10-01,2019-10-02,main,WATCH,0.2424403630702855,0.1658101894520749,0.15,-0.07151125556586779,0.0,0.1658101894520749,0.07663017361821059,20.3922559922275,RELEASE_CASH
2019-12-02,2019-12-03,main,GREEN,0.1658101894520749,0.0658101894520749,0.03,-0.04445577375124321,0.0,0.0321596049838581,0.1,27.386694303097883,RELEASE_CASH
2019-12-03,2019-12-04,main,GREEN,0.0658101894520749,0.0323891482089549,0.03,-0.05122955368795801,0.0,0.0323891482089549,0.033421041243119995,9.08803405968622,RELEASE_CASH
2020-02-03,2020-02-04,main,WATCH,0.0323891482089549,0.0868736118238995,0.03,-0.029847353371618035,0.0,0.0868736118238995,0.05448446361494459,16.703731919983657,RAISE_CASH
2020-02-04,2020-02-05,main,WATCH,0.0868736118238995,0.15,0.15,0.0,0.0,0.0841303194347646,0.0631263881761005,19.981493837755615,RAISE_CASH
2020-02-06,2020-02-07,main,GREEN,0.15,0.08604141483305,0.03,-0.020770566307507288,0.0,0.08604141483305,0.06395858516695,19.824412190887635,RELEASE_CASH
2020-02-25,2020-02-26,main,WATCH,0.08604141483305,0.35,0.03,-0.10192885918952344,0.35,0.0881658041997361,0.26395858516695,79.84765483329669,RAISE_CASH
