date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99760.27248790264,99760.27248790264,0.0387856563786789,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,INIT,0.0,0.0,99760.27248790264,99760.27248790264,0.0,0.0
2019-06-04,102436.2920248747,102436.2920248747,0.0377724297948972,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,102436.2920248747,102436.2920248747,0.0,0.0
2019-06-05,105511.96299960614,105508.72431502563,0.0366713644496748,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,105511.96299960614,105508.72431502563,0.0,0.0
2019-06-06,106371.36414744856,106366.21294726162,0.0363750872236226,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,106371.36414744856,106366.21294726162,0.0,0.0
2019-06-07,109015.1841089964,109003.29151376802,0.0354929240415772,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109015.1841089964,109003.29151376802,0.0,0.0
2019-06-10,109683.4357283354,109669.18913629011,0.0352766816909582,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,0.0,0.0
2019-06-11,107992.1102907896,107984.23441748826,0.0358291697286071,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.01542006253099959,-0.015363975352347015
2019-06-12,109271.3039629698,109259.41262662922,0.0354097325522023,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.0037574658619043966,-0.0037364779742434795
2019-06-13,109308.3641970396,109296.33913641323,0.035397727130784,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.003419582262400911,-0.0033997698242623775
2019-06-14,107970.90853335858,107963.72757550792,0.0358362053401053,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.015613362068803371,-0.015550963531450468
2019-06-17,108371.77308490276,108363.33927237768,0.0357036480885832,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.0119586210508702,-0.011907171687843943
2019-06-18,109062.03788783553,109051.34435838039,0.0354776760446976,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,109683.4357283354,109669.18913629011,-0.005665375417660656,-0.005633713377254046
2019-06-19,111633.30050303935,111613.53717827766,0.0346605146629506,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111633.30050303935,111613.53717827766,0.0,0.0
2019-06-20,111759.90260150432,111739.57595610987,0.0346212510828287,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,0.0,0.0
2019-06-21,111317.2922957182,111298.95511550439,0.0347589091430676,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.00396036767644925,-0.003943283629235794
2019-06-24,109914.5075400114,109902.2525462962,0.035202519990827,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.01651213913520433,-0.016442906589652306
2019-06-25,106626.46804645062,106626.78965821504,0.0362880598021268,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.04593270426655327,-0.04575627081225975
2019-06-26,105936.4019453764,105938.5098855849,0.036524438983252,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.05210724526928434,-0.05191594849799286
2019-06-27,107568.80969836711,107567.11888449581,0.0359701632825439,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.037500863955484465,-0.03734090662070311
2019-06-28,108307.37982013226,108303.52040327791,0.0357248753998565,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.030892320957745523,-0.03075056911063989
2019-07-01,108454.41754874706,108450.08618505538,0.0657207566058508,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.029576663685395577,-0.029438896137806814
2019-07-02,108857.52955970287,108864.80327848907,0.0654773850497988,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.02596971699367223,-0.0257274350025275
2019-07-03,109617.42701301098,109646.45706205798,0.0650234782258163,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.019170342301859766,-0.0187321177491675
2019-07-05,109767.52430686474,109800.80733400917,0.064934564422027,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.017827308795567598,-0.0173507784105269
2019-07-08,109657.85257300854,109688.03446928249,0.0649995072063353,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.018808624377482985,-0.01836002570506623
2019-07-09,110292.24219092846,110340.38945744289,0.0646256367352805,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.013132262792040938,-0.012521852590675397
2019-07-10,110319.11822471142,110368.02000588158,0.0646098925848187,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.012891782681040964,-0.012274576294857398
2019-07-11,110281.17919883251,110329.01627819617,0.064632119735495,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.013231251712382042,-0.012623635501066821
2019-07-12,110639.56137046336,110697.46116327558,0.0644227642469067,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.010024536573154497,-0.009326281972321215
2019-07-15,111240.96433982372,111315.66739697516,0.0640744749099486,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111759.90260150432,111739.57595610987,-0.004643331370204784,-0.003793719060659506
2019-07-16,111776.1090389204,111865.64085202171,0.0637677088586852,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,0.0,0.0
2019-07-17,111118.9847446394,111190.44171623378,0.0641448119322777,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,-0.0058789333421169765,-0.006035804476202777
2019-07-18,111354.35493049143,111432.34526058203,0.0640092287634346,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,-0.0037732044177894997,-0.003873357253750931
2019-07-19,110576.29436454296,110632.75748551864,0.0644596241853812,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,-0.010734088748425408,-0.01102110851118221
2019-07-22,111317.1338687849,111394.31646871805,0.064030631501457,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,-0.004106200994844822,-0.004213307854975201
2019-07-23,110701.3287616682,110761.46337053909,0.064386818643306,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,111776.1090389204,111865.64085202171,-0.00961547406233254,-0.009870568595260143
2019-07-24,112434.69699439526,112543.22907506951,0.0633941885297724,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,112434.69699439526,112543.22907506951,0.0,0.0
2019-07-25,112501.02260169506,112611.3630376758,0.0633568141312444,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,112501.02260169506,112611.3630376758,0.0,0.0
2019-07-26,113413.20410117626,113548.39211924475,0.0628472357785772,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,0.0,0.0
2019-07-29,111794.4046817732,111886.05056569968,0.0637572729944741,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.014273465177466638,-0.014639939170598915
2019-07-30,111251.91203650952,111328.63188759942,0.0640681696887279,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.01905679397558202,-0.019549023902638907
2019-07-31,110256.08654746533,110305.20068919797,0.0646468290481364,0.0387856563786789,GREEN,0.03,0.0,0.0387856563786789,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.02783730147412522,-0.028562195989890182
2019-08-01,110021.80603169918,110050.53732123632,0.0889311834937939,0.0889311834937939,WATCH,0.03,0.0,0.0889311834937939,RAISE_CASH,0.050145527115115,13.79808528883755,113413.20410117626,113548.39211924475,-0.029903026692126744,-0.03080496986989556
2019-08-02,109390.9634833288,109402.8247305196,0.0894440373222856,0.15,WATCH,0.15,0.0,0.15,RAISE_CASH,0.06106881650620609,16.70530300453148,113413.20410117626,113548.39211924475,-0.03546536445843829,-0.03650925663810023
2019-08-05,106145.25366162776,106372.64031173583,0.0921790573106027,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.06408381190839774,-0.06319553869132011
2019-08-06,109967.8987040472,109959.4807806486,0.088974778420164,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.030378344606642904,-0.03160688823164648
2019-08-07,110411.61029576778,110373.43856494958,0.0886172151127361,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.026465999520926653,-0.02796123745161383
2019-08-08,112936.16876363276,112727.15081078847,0.0866362789497634,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,113413.20410117626,113548.39211924475,-0.004206171065566089,-0.00723252256706397
