portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.3996988278266689,0.2357006250564261,TRIM_REVIEW,current weight materially above target,0.2357006250564261
concentrated,BE,0.2149377464258933,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.1821435800916373,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,CIEN,0.085059998240896,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,LITE,0.0519773410984646,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.0661825063164396,0.0,CASH_NO_ACTION,cash row,0.0661825063164396
main,SNDK,0.1618369234050219,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,STM,0.1194649913956,0.0554208917171421,TRIM_REVIEW,current weight materially above target,0.0554208917171421
main,MRVL,0.1167263608769827,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,WDC,0.1164162372092173,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CIEN,0.0624080189995949,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.051921432992975,0.0298870558036134,TRIM_REVIEW,current weight materially above target,0.0298870558036134
main,LITE,0.0490725504589372,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.0461922507351389,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,PWR,0.0403160641114931,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,FIX,0.0302270175572371,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,COHR,0.0238402679346507,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,TER,0.0129819653103071,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,KEYS,0.0091193626038834,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.1594765564089601,0.0,CASH_NO_ACTION,cash row,0.1594765564089601
main,AMAT,0.0,0.0391525951136823,NEW_POSITION_REVIEW,target-only position from production target,0.0391525951136823
main,AMD,0.0,0.0391525951136823,NEW_POSITION_REVIEW,target-only position from production target,0.0391525951136823
main,CAT,0.0,0.18,NEW_POSITION_REVIEW,target-only position from production target,0.18
main,COHU,0.0,0.0300844270348513,NEW_POSITION_REVIEW,target-only position from production target,0.0300844270348513
main,CRS,0.0,0.0552734804838548,NEW_POSITION_REVIEW,target-only position from production target,0.0552734804838548
main,CSCO,0.0,0.0878643134157924,NEW_POSITION_REVIEW,target-only position from production target,0.0878643134157924
main,KLAC,0.0,0.0347064184046956,NEW_POSITION_REVIEW,target-only position from production target,0.0347064184046956
main,KNX,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,LRCX,0.0,0.0391525951136823,NEW_POSITION_REVIEW,target-only position from production target,0.0391525951136823
main,NUE,0.0,0.0553718184245704,NEW_POSITION_REVIEW,target-only position from production target,0.0553718184245704
main,NXPI,0.0,0.055390663598024,NEW_POSITION_REVIEW,target-only position from production target,0.055390663598024
main,R,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,ROST,0.0,0.0550662780952326,NEW_POSITION_REVIEW,target-only position from production target,0.0550662780952326
main,STLD,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,TKR,0.0,0.0637705521290455,NEW_POSITION_REVIEW,target-only position from production target,0.0637705521290455
main,UMC,0.0,0.0597063155521302,NEW_POSITION_REVIEW,target-only position from production target,0.0597063155521302
concentrated,AMAT,0.0,0.3670280919388406,NEW_POSITION_REVIEW,target-only position from production target,0.3670280919388406
concentrated,LRCX,0.0,0.3972712830047333,NEW_POSITION_REVIEW,target-only position from production target,0.3972712830047333
