rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.31076676594453534,0.28,0.31076676594453534,0.72,0.6892332340554645,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.047667636527194
2019-06-28,2019-07-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0590139149859135
2019-07-31,2019-08-30,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0780104989401154
2019-08-30,2019-09-30,balanced,0.25,0.35,0.4,0.0,0.22236273035308782,0.005685271865282935,0.22236273035308782,0.9943147281347172,0.7776372696469122,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.023335178577414267,1.0528549314390203
2019-09-30,2019-10-31,balanced,0.25,0.35,0.4,0.0,0.001517703261700676,0.0,0.001517703261700676,1.0,0.9984822967382994,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.023335178577414267,-0.0014740928576592372,1.076421411363146
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.0031231568338311974,0.0,0.0031231568338311974,1.0,0.9968768431661688,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,-0.0014740928576592372,0.0,1.0805087903435502
2019-11-29,2019-12-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.1003067066542844
2019-12-31,2020-01-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.1589681797778755
2020-01-31,2020-02-28,balanced,0.25,0.35,0.4,0.0,0.36630438524100617,0.0,0.36630438524100617,0.9999999999999999,0.6336956147589938,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.039143268697938126,1.1136023769044698
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.9070540231077143,0.28,0.9070540231077143,0.72,0.09294597689228579,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.039143268697938126,-0.09346930894457287,1.050640224925288
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3624212739895567,0.4,0.3624212739895567,0.6,0.6375787260104433,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09346930894457287,-0.0017712824522886559,1.156915319778274
2020-04-30,2020-05-29,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0017712824522886559,0.0,1.3149571139921594
2020-05-29,2020-06-30,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.384010892385191
2020-06-30,2020-07-31,balanced,0.25,0.35,0.4,0.0,0.04722802059800285,0.0,0.04722802059800285,1.0,0.9527719794019972,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5069430826417334
2020-07-31,2020-08-31,balanced,0.25,0.35,0.4,0.0,0.027260644001678533,0.0,0.027260644001678533,1.0,0.9727393559983214,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.6672712811133434
2020-08-31,2020-09-30,balanced,0.25,0.35,0.4,0.0,0.34134488361441195,0.0,0.34134488361441195,1.0,0.6586551163855882,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.022271538315382235,1.6301385848938912
2020-09-30,2020-10-30,balanced,0.25,0.35,0.4,0.0,0.10394725632534585,0.0,0.10394725632534585,1.0,0.8960527436746543,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.022271538315382235,-0.01888459966535612,1.6357855304359725
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.31158134219592865,0.28,0.31158134219592865,0.72,0.6884186578040713,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.01888459966535612,0.0,1.734692854147509
2020-11-30,2020-12-31,growth_reentry_alert,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.820846372890157
2020-12-31,2021-01-29,balanced,0.25,0.35,0.4,0.0,0.20378395458152998,0.010957114369660246,0.20378395458152998,0.9890428856303398,0.79621604541847,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.003330312340741853,1.8147823857439258
