as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-14,ADI,33.0,426.6300048828125,14078.790161132812,0.03977362753688952,351.30999755859375,2485.5602416992188,0.0
2026-05-14,AMAT,44.0,445.8500061035156,19617.400268554688,0.05542061232488669,327.9909362792969,5185.799072265625,2044.0027038383494
2026-05-14,APH,74.0,126.48999786376953,9360.259841918945,0.026443429040427794,134.8933868408203,-621.8507843017578,5411.34427667618
2026-05-14,ATI,65.0,164.41000366210938,10686.65023803711,0.03019058039220747,166.4199981689453,-130.64964294433594,-878.2826079940795
2026-05-14,BE,61.0,303.4700012207031,18511.67007446289,0.05229684242756186,166.0,8385.67007446289,0.0
2026-05-14,ETR,113.0,112.06999969482422,12663.909965515137,0.035776485931272264,106.05122375488281,680.1216812133789,992.9113998317708
2026-05-14,FTI,195.0,72.94000244140625,14223.300476074219,0.04018187990630019,67.44703674316406,1071.1283111572266,0.0
2026-05-14,GOOGL,53.0,400.5899963378906,21231.269805908203,0.05997991359560512,299.23730137037194,5371.69283327849,7311.946759273695
2026-05-14,KO,190.0,80.73500061035156,15339.650115966797,0.04333565052649214,79.67218017578125,201.93588256835938,-271.04943091392516
2026-05-14,LRCX,76.0,300.489990234375,22837.2392578125,0.06451689653835853,123.18585206850341,13475.114500606242,12456.119238135632
2026-05-14,LUV,197.0,39.82500076293945,7845.525150299072,0.022164191069539076,48.0623893737793,-1622.7655563354492,0.0
2026-05-14,MU,43.0,794.0999755859375,34146.29895019531,0.09646582985217761,290.80851606889206,21641.532759232956,3347.9563530488444
2026-05-14,PR,580.0,20.270000457763672,11756.60026550293,0.03321326866218351,18.6336612701416,949.0767288208008,313.2651007986065
2026-05-14,RGLD,34.0,242.42999267578125,8242.619750976562,0.023286012800205848,303.7432556152344,-2084.6509399414062,0.0
2026-05-14,SCCO,55.0,187.6699981689453,10321.849899291992,0.029159992349306205,215.55323791503906,-1533.5781860351562,0.0
2026-05-14,THC,46.0,198.75,9142.5,0.025828241318624347,235.1199951171875,-1673.019775390625,3443.2171434020984
2026-05-14,VRT,43.0,373.9800109863281,16081.14047241211,0.04543041583813581,257.68865966796875,5000.528106689453,3780.741434841155
2026-05-14,VZ,214.0,47.19499969482422,10099.729934692383,0.0285324869571965,49.239402770996094,-437.50225830078125,-173.9954761886597
