as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,230.0,2184.75,502492.5,0.3839842321798567,1120.3311324409815,244816.33953857425,5969.205489501953,2026-03-02,2026-05-01,108,2,230.0,1120.3311324409817,target_rebalance,"future_winner,unassigned",0.285,0.22261620925746384,-0.09898423217985675,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-59.0,-128900.25,1,ready,,,0.0,,0.6220147486480199,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,BE,939.0,328.9100036621094,308846.4934387207,0.2360078680667041,290.5199890136719,36048.22375488281,0.0,2026-05-01,2026-05-01,48,1,939.0,290.5199890136719,target_rebalance,future_winner,0.285,0.17724617962652842,0.04899213193329588,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,194.0,63808.54071044922,1,ready,,,0.0,,0.4975851413362447,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,WDC,370.0,746.22998046875,276105.0927734375,0.2109882277836117,394.06388689353525,130301.45462282943,109244.15307229232,2026-02-02,2026-05-01,136,2,370.0,404.36592192778716,target_rebalance,future_winner,0.1666290263095527,0.14544807047714087,-0.044359201474059,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-77.0,-57459.70849609375,1,ready,,,0.0,,0.5682875496763855,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,217.0,428.2200012207031,92923.74026489258,0.0710085246185668,439.1177025084395,-2364.8011794387858,79744.68327006455,2026-03-02,2026-05-01,108,2,217.0,471.7021554692,target_rebalance,future_winner,0.121663622679908,0.11075293212014728,0.050655098061341206,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,154.0,65945.88018798828,1,ready,,,0.0,,0.6170465766040147,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,LITE,63.0,850.0,53550.0,0.040920721469935,531.3219487953204,20076.71722589481,258559.4620806695,2026-02-02,2026-05-01,136,2,63.0,632.352544875372,target_rebalance,"future_winner,unassigned",0.0632073510105392,0.06286485852421202,0.022286629540604203,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,34.0,28900.0,1,ready,,,0.0,,0.583972138099226,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,74710.12719536567,0.0570904258813254,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12143523217930419,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,below_combined_cash_target
2026-06-18,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2184.75,131085.0,0.164771088849393,761.0600128173828,85421.39923095703,1510.2809069824218,2026-03-02,2026-05-01,108,2,60.0,761.0600128173828,target_rebalance,"future_winner,unassigned",0.12,0.22261620925746384,-0.044771088849393015,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-34956.0,1,ready,,,0.0,,0.6220147486480199,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,WDC,154.0,746.22998046875,114919.4169921875,0.1444512909008672,338.16430087500726,62842.11465743638,30862.338832439407,2026-02-02,2026-05-01,136,2,154.0,369.5811840899579,target_rebalance,future_winner,0.1106071387206506,0.14544807047714087,-0.033844152180216594,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-36.0,-26864.279296875,1,ready,,,0.0,,0.5682875496763855,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MRVL,311.0,310.5799865722656,96590.3758239746,0.1214120715328862,164.9499969482422,45290.92677307129,-6093.509233646392,2026-05-01,2026-05-01,48,1,311.0,164.9499969482422,target_rebalance,future_winner,0.0854462736481042,0.03230583306056251,-0.035965797884782005,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-92.0,-28573.35876464844,1,ready,,,0.0,,0.6251886446527307,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,STM,1144.0,78.38999938964844,89678.15930175781,0.1127235606984778,55.75,25900.15930175781,235.3870256423954,2026-05-01,2026-05-01,48,1,1144.0,55.75,target_rebalance,early_scout,0.106171191086661,0.04014158404627927,-0.006552369611816808,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-66.0,-5173.739959716797,1,ready,,,0.0,,0.5549004643393363,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,green,0.09193386863652069,0.12143523217930419,0.0295013635427835,0.03,none,0.0,
