as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,cash,CASH,0.0,1.0,193445.97853979835,0.09193386863652069,0.12143523217930419,255522.3408579725,0.0295013635427835,62076.36231817416,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,SNDK,290.0,2184.75,633577.5,0.30110334210990986,0.22261620925746384,468425.95745528507,-0.07848713285244602,-165151.54254471493,SELL,-75.0,-163856.25,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,BE,939.0,328.9100036621094,308846.4934387207,0.14677716833903534,0.17724617962652842,372958.9667966387,0.030469011287493075,64112.473357917974,BUY,194.0,63808.54071044922,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,WDC,524.0,746.22998046875,391024.509765625,0.18583170446759675,0.14544807047714087,306049.82404709683,-0.040383633990455886,-84974.68571852817,SELL,-113.0,-84323.98779296875,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,CIEN,321.0,428.2200012207031,137458.6203918457,0.06532626237800766,0.11075293212014728,233044.79239137337,0.045426669742139617,95586.17199952767,BUY,222.0,95064.8402709961,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,LITE,102.0,850.0,86700.0,0.04120357771689996,0.06286485852421202,132279.36834751282,0.021661280807312056,45579.36834751282,BUY,53.0,45050.0,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,STM,1144.0,78.38999938964844,89678.15930175781,0.04261892740828735,0.04014158404627927,84465.36756406353,-0.002477343362008076,-5212.791737694279,SELL,-66.0,-5173.739959716797,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,MRVL,311.0,310.57998657226557,96590.3758239746,0.04590391069166912,0.03230583306056251,67977.48840149754,-0.013598077631106605,-28612.887422477055,SELL,-92.0,-28573.35876464844,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,ON,328.0,121.62000274658203,39891.360900878906,0.018958094453428703,0.021283370796667013,44784.175314809596,0.0023252763432383104,4892.81441393069,BUY,40.0,4864.800109863281,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,PWR,42.0,702.25,29494.5,0.014017057935076193,0.019979945594932595,42041.52598064696,0.005962887659856402,12547.025980646962,BUY,17.0,11938.25,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.011219976781222362,0.015107975640850643,31789.9939918203,0.00388799885962828,8181.073581664052,BUY,4.0,7869.64013671875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,MU,34.0,1133.989990234375,38555.65966796875,0.018323311644238706,0.011910295912225716,25061.480405533606,-0.0064130157320129895,-13494.179262435144,SELL,-11.0,-12473.889892578123,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,COHR,45.0,389.57000732421875,17530.650329589844,0.008331320799112493,0.009525494916398494,20043.415038520223,0.0011941741172860013,2512.764708930379,BUY,6.0,2337.4200439453125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,TER,24.0,437.9200134277343,10510.080322265623,0.004994843268389073,0.00511068844366617,10753.840142481546,0.00011584517527709736,243.75982021592245,HOLD,0.0,0.0,0,,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,KEYS,20.0,363.6700134277343,7273.400268554687,0.0034566333706056987,0.004271329403620699,8987.672425883136,0.0008146960330150006,1714.2721573284498,BUY,4.0,1454.6800537109375,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
