months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,policy_id,avg_cash_weight,avg_turnover_monthly,research_only,production_activation_allowed
83,0.31354055783393875,1.9725426398074632,-0.1261995140299076,6.595293360823622,0.023847136147646428,0.14507449826265317,fast_reentry,0.08397590361445788,0.524483904795419,True,False
83,0.3012909702688209,1.9769825716032345,-0.11871983238744055,6.181440767709958,0.022984979815958574,0.13951552317824775,bargain_reentry,0.11349397590361447,0.5124188439197062,True,False
83,0.29856712102444094,1.9718018571173563,-0.11369602231786557,6.092498784853311,0.022797379353835752,0.13874038674756506,crisis_ladder,0.12409638554216869,0.5022979491696162,True,False
