portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.2021404479793043,0.3,9.786,-0.33266241466304314,-0.15,18.2662,0.9466523322059934,2019-05-01,2026-05-29,7.077344284736482,368019.2603498683,0.057544620260342516,0.24332859972941184,18,2844,39901.38798892617,34,17,17,0,,,,,0.29877668070866803,-0.17370406176990294,1.6749443706598997
concentrated,broker_ledger_next_close,completed,True,False,0.3319679418844135,0.5,16.8032,-0.39883394206555056,-0.18,21.8834,1.0874995512634285,2019-05-01,2026-05-29,7.077344284736482,760475.605933893,0.00047728023548979586,7.245789324130072e-06,3,403,71400.23220564128,6,3,3,0,,,,,0.4842308167932725,-0.18028747268059064,1.7094368464151843
