book,rebalance_date,top_tickers,top_weights,n_positions,cash_estimate,entered_top,left_top
concentrated_grid_presence,2022-09-30,"FANG,ORLY,DKS,LPX,WCC,MCK,BLDR,CTAS","1.0000,1.0000,0.5000,0.5000,0.2798,0.2084,0.1667,0.1530",15,0.0,"BLDR,LPX","AEE,CHRW"
concentrated_grid_presence,2022-10-31,"ORLY,LRCX,DKS,WCC,JBL,RYAN,DTM,CHRD","0.5000,0.5000,0.2552,0.1849,0.1392,0.1014,0.0897,0.0694",10,0.0,"CHRD,DTM,JBL,LRCX,RYAN","BLDR,CTAS,FANG,LPX,MCK"
concentrated_grid_presence,2022-11-30,"ORLY,LRCX,V,JBL,DKS,WCC,CPRT,CTAS","1.0000,0.5283,0.5000,0.5000,0.2450,0.1633,0.1296,0.0944",16,0.0,"CPRT,CTAS,V","CHRD,DTM,RYAN"
concentrated_grid_presence,2022-12-30,"ORLY,V,AVGO,DKS,LRCX,WCC,JBL,AEE","1.0000,0.5000,0.5000,0.2563,0.1667,0.1654,0.1454,0.1250",13,0.0,"AEE,AVGO","CPRT,CTAS"
concentrated_grid_presence,2023-01-31,"V,NOW,AVGO,LRCX,DKS,CPRT,COR,AEE","1.0000,0.5000,0.5000,0.2927,0.2514,0.1667,0.1250,0.1126",16,0.0,"COR,CPRT,NOW","JBL,ORLY,WCC"
concentrated_grid_presence,2023-02-28,"NOW,AVGO,ORLY,LRCX,CPRT,MLI,DKS,COR","1.0000,0.5181,0.5000,0.2937,0.1794,0.1667,0.1250,0.1190",17,0.0,"MLI,ORLY","AEE,V"
concentrated_grid_presence,2023-03-31,"AVGO,NOW,NVDA,ORLY,LRCX,CPRT,MLI,DKS","1.0000,1.0000,0.5000,0.4886,0.3000,0.1779,0.1571,0.1308",22,0.0,NVDA,COR
concentrated_grid_presence,2023-04-28,"AVGO,ORLY,NVDA,DKS,TSCO,BLDR,SSD,CHDN","0.5000,0.5000,0.2500,0.1871,0.1348,0.0981,0.0934,0.0742",10,0.0,"BLDR,CHDN,SSD,TSCO","CPRT,LRCX,MLI,NOW"
concentrated_grid_presence,2023-05-31,"AVGO,ORLY,NVDA,NOW,EXP,CXT,TER,DKS","1.0000,0.5000,0.5000,0.3039,0.2712,0.1702,0.1610,0.1122",15,0.0,"CXT,EXP,NOW,TER","BLDR,CHDN,SSD,TSCO"
concentrated_grid_presence,2023-06-30,"AVGO,ORLY,NVDA,TER,EXP,DKS,WSM,BLDR","1.0000,0.5000,0.2852,0.2500,0.1859,0.1534,0.1168,0.1166",16,0.0,"BLDR,WSM","CXT,NOW"
concentrated_grid_presence,2023-07-31,"ORLY,AVGO,MA,ON,BKNG,TER,EXP,DKS","1.0000,0.5160,0.5000,0.5000,0.4245,0.2519,0.1858,0.1627",15,0.0,"BKNG,MA,ON","BLDR,NVDA,WSM"
concentrated_grid_presence,2023-08-31,"ON,MA,LRCX,BKNG,ORLY,EXE,AVGO,EXP","1.0000,0.5327,0.5000,0.4319,0.2821,0.2500,0.2049,0.1437",15,0.0,"EXE,LRCX","DKS,TER"
concentrated_grid_presence,2023-09-29,"ON,MA,EXE,BKNG,ORLY,LRCX,AVGO,DTM","1.0000,1.0000,0.5000,0.4393,0.2817,0.2500,0.1984,0.1291",17,0.0,DTM,EXP
concentrated_grid_presence,2023-10-31,"ORLY,STLD,DINO,CHRD,WSM,HII,AIZ,BR","0.5000,0.5000,0.2500,0.1667,0.1276,0.0942,0.0932,0.0710",10,0.0,"AIZ,BR,CHRD,DINO,HII,STLD,WSM","AVGO,BKNG,DTM,EXE,LRCX,MA,ON"
concentrated_grid_presence,2023-11-30,"ORLY,STLD,LRCX,CNM,DKS,DINO,AIZ,CHRD","1.0000,0.5156,0.5000,0.5000,0.2602,0.2283,0.1667,0.1589",18,0.0,"CNM,DKS,LRCX","BR,HII,WSM"
concentrated_grid_presence,2023-12-29,"ORLY,STLD,MA,LRCX,DKS,DINO,AVGO,CHRD","1.0000,0.5211,0.5000,0.5000,0.2500,0.2450,0.1667,0.1660",18,0.0,"AVGO,MA","AIZ,CNM"
concentrated_grid_presence,2024-01-31,"MA,LRCX,SMCI,AVGO,DKS,ORLY,CTAS,AIZ","1.0000,0.5017,0.5000,0.5000,0.2417,0.1250,0.1187,0.0833",15,0.0,"AIZ,CTAS,SMCI","CHRD,DINO,STLD"
concentrated_grid_presence,2024-02-29,"SMCI,MA,AVGO,DKS,LRCX,ANET,ORLY,UAL","1.0000,0.5000,0.4061,0.2500,0.2126,0.1250,0.0955,0.0833",15,0.0,"ANET,UAL","AIZ,CTAS"
concentrated_grid_presence,2024-03-28,"SMCI,MA,AVGO,DKS,LRCX,CNM,ANET,ORLY","1.0000,1.0000,0.3748,0.2836,0.2010,0.1667,0.1222,0.0885",20,0.0,CNM,UAL
concentrated_grid_presence,2024-04-30,"CMG,DKS,CMS,TSCO,ORLY,UTHR,AMAT,AGCO","0.5000,0.5000,0.2500,0.1667,0.1250,0.0857,0.0850,0.0672",10,0.0,"AGCO,AMAT,CMG,CMS,TSCO,UTHR","ANET,AVGO,CNM,LRCX,MA,SMCI"
concentrated_grid_presence,2024-05-31,"CMG,DKS,CMS,CHRD,TT,TSCO,ANET,ORLY","1.0000,0.5332,0.2511,0.2500,0.1672,0.1659,0.1250,0.1170",16,0.0,"ANET,CHRD,TT","AGCO,AMAT,UTHR"
concentrated_grid_presence,2024-06-28,"CMG,DKS,TT,ANET,CMS,ETR,AVGO,TSCO","1.0000,0.5209,0.5000,0.5000,0.2453,0.2432,0.1749,0.1643",17,0.0,"AVGO,ETR","CHRD,ORLY"
concentrated_grid_presence,2024-07-31,"ANET,TT,DKS,ETR,ALSN,AVGO,TPL,PEG","1.0000,0.5074,0.5000,0.5000,0.2500,0.1824,0.1514,0.1101",14,0.0,"ALSN,PEG,TPL","CMG,CMS,TSCO"
concentrated_grid_presence,2024-08-30,"DKS,BKNG,ETR,AVGO,ALSN,PFGC,TPL,HALO","1.0000,0.5000,0.4871,0.2500,0.2449,0.1667,0.1458,0.1162",14,0.0,"BKNG,HALO,PFGC","ANET,PEG,TT"
concentrated_grid_presence,2024-09-30,"BKNG,ETR,DKS,PFGC,AVGO,ALSN,TPL,TSCO","1.0000,0.5308,0.5000,0.2710,0.2574,0.2574,0.1820,0.1291",17,0.0,TSCO,HALO
concentrated_grid_presence,2024-10-31,"TW,WDAY,PANW,PFGC,ANET,ORLY,CEG,AVT","0.5000,0.5000,0.3153,0.2287,0.1666,0.1193,0.1165,0.0873",10,0.0,"ANET,AVT,CEG,ORLY,PANW,TW,WDAY","ALSN,AVGO,BKNG,DKS,ETR,TPL,TSCO"
concentrated_grid_presence,2024-11-29,"TW,WDAY,PANW,RYAN,PFGC,HLI,ANET,ORLY","1.0000,0.5000,0.3200,0.2500,0.2304,0.1826,0.1633,0.1220",17,0.0,"HLI,RYAN","AVT,CEG"
concentrated_grid_presence,2024-12-31,"TW,WDAY,DKS,PANW,ACN,PFGC,ACI,ANET","1.0000,0.5201,0.5000,0.3061,0.2692,0.2259,0.1808,0.1789",16,0.0,"ACI,ACN,DKS","HLI,ORLY,RYAN"
concentrated_grid_presence,2025-01-31,"DKS,ACN,TW,ACI,JBL,PLTR,DBX,FOUR","1.0000,0.5000,0.4835,0.1807,0.1728,0.1430,0.1278,0.1092",13,0.0,"DBX,FOUR,JBL,PLTR","ANET,PANW,PFGC,WDAY"
concentrated_grid_presence,2025-02-28,"DKS,ORLY,TW,JBL,MELI,PLTR,SEIC,ACN","1.0000,0.5000,0.2959,0.1731,0.1667,0.1572,0.1250,0.1019",14,0.0,"MELI,ORLY,SEIC","ACI,DBX,FOUR"
concentrated_grid_presence,2025-03-31,"ORLY,ETR,TW,WSO,PLTR,MELI,SEIC,CME","1.0000,0.5000,0.3238,0.2500,0.1523,0.1250,0.1201,0.0846",16,0.0,"CME,ETR,WSO","ACN,DKS,JBL"
concentrated_grid_presence,2025-04-30,"ORLY,BKNG,MELI,UBER,NRG,VRT,WSO,VRSN","0.5000,0.5000,0.2500,0.1667,0.1250,0.0919,0.0833,0.0631",10,0.0,"BKNG,NRG,UBER,VRSN,VRT","CME,ETR,PLTR,SEIC,TW"
concentrated_grid_presence,2025-05-30,"ORLY,BKNG,MA,DASH,ETR,MELI,UBER,NRG","1.0000,0.5323,0.5000,0.5000,0.2738,0.2656,0.1700,0.1653",17,0.0,"DASH,ETR,MA","VRSN,VRT,WSO"
concentrated_grid_presence,2025-06-30,"ORLY,BKNG,AXON,NRG,MELI,ETR,UBER,PPL","1.0000,0.5440,0.5000,0.3038,0.2689,0.2295,0.1814,0.1524",16,0.0,"AXON,PPL","DASH,MA"
concentrated_grid_presence,2025-07-31,"ORLY,PR,BKNG,NRG,DKS,ETR,AEE,PPL","0.5441,0.5000,0.4188,0.3009,0.2500,0.2396,0.1542,0.1541",12,0.0,"AEE,DKS,PR","AXON,MELI,UBER"
concentrated_grid_presence,2025-08-29,"ORLY,MA,PPL,PR,GTLS,DKS,ETR,AEE","1.0000,0.5000,0.5000,0.4917,0.2500,0.2470,0.1643,0.1294",16,0.0,"GTLS,MA","BKNG,NRG"
concentrated_grid_presence,2025-09-30,"MA,ORLY,PPL,NVDA,DKS,WDC,LRCX,GTLS","1.0000,1.0000,0.5202,0.5000,0.5000,0.5000,0.3000,0.2924",19,0.0,"LRCX,NVDA,WDC","AEE,ETR,PR"
concentrated_grid_presence,2025-10-31,"LRCX,MU,GOOG,NVDA,DKS,WEC,SSD,WBS","0.5000,0.5000,0.2824,0.2500,0.2053,0.1398,0.1283,0.0879",10,0.0,"GOOG,MU,SSD,WBS,WEC","GTLS,MA,ORLY,PPL,WDC"
concentrated_grid_presence,2025-11-28,"MU,LRCX,EXPE,GOOG,TPR,DKS,WDC,WEC","1.0000,0.5029,0.5000,0.3138,0.2500,0.1921,0.1758,0.1431",17,0.0,"EXPE,TPR,WDC","NVDA,SSD,WBS"
concentrated_grid_presence,2025-12-31,"MU,LRCX,EXPE,GOOG,DKS,WDC,TPR,WEC","1.0000,0.5224,0.2834,0.2819,0.1723,0.1667,0.1333,0.1285",17,0.0,,
concentrated_grid_presence,2026-01-30,"MU,SYY,LRCX,EXPE,WDC,PBA,TPR,STE","1.0000,0.5000,0.5000,0.2170,0.1768,0.1718,0.1259,0.1014",14,0.0,"PBA,STE,SYY","DKS,GOOG,WEC"
concentrated_grid_presence,2026-02-27,"SYY,PR,ETR,LRCX,MU,BKNG,PEG,PBA","1.0000,0.5000,0.5000,0.4763,0.2789,0.2680,0.1832,0.1816",20,0.0,"BKNG,ETR,PEG,PR","EXPE,STE,TPR,WDC"
lifecycle_review_overlay_main,2019-04-30,"CDNS,NOW,SHOP","0.3300,0.3300,0.3300",3,0.010000000000000009,"CDNS,NOW,SHOP",
lifecycle_review_overlay_main,2019-05-31,"CDNS,NOW,SHOP,AMT,PYPL,HEI","0.3300,0.1644,0.0947,0.0632,0.0371,0.0306",6,0.28000000000000025,"AMT,HEI,PYPL",
lifecycle_review_overlay_main,2019-06-28,"CDNS,NOW,SHOP,HEI,AMT,MKTX,PYPL,V","0.3300,0.2154,0.1544,0.1332,0.0921,0.0563,0.0070,0.0067",9,2.220446049250313e-16,"MKTX,V",
lifecycle_review_overlay_main,2019-07-31,"CDNS,SHOP,HEI,V,NOW,MKTX,HD,CTAS","0.3300,0.1355,0.1205,0.1141,0.1136,0.0723,0.0420,0.0363",11,4.440892098500626e-16,"CTAS,HD","AMT,PYPL"
lifecycle_review_overlay_main,2019-08-30,"CDNS,HEI,V,SHOP,MKTX,NOW,CTAS,HD","0.3300,0.1762,0.0957,0.0884,0.0846,0.0685,0.0377,0.0359",12,4.440892098500626e-16,,
lifecycle_review_overlay_main,2019-09-30,"HEI,SHOP,MKTX,DG,CTAS,NEE,MA,LHX","0.3300,0.1834,0.1242,0.1032,0.0781,0.0529,0.0448,0.0395",11,3.3306690738754696e-16,"DG,LHX,MA,NEE","CDNS,HD,NOW,V"
lifecycle_review_overlay_main,2019-10-31,"CTAS,BKNG,DG,NEE,COST,MLM,VICI,ADBE","0.3300,0.2447,0.1378,0.1286,0.0878,0.0352,0.0329,0.0030",8,2.220446049250313e-16,"ADBE,BKNG,COST,MLM,VICI","HEI,LHX,MA,MKTX,SHOP"
lifecycle_review_overlay_main,2019-11-29,"CTAS,AAPL,NVDA,BKNG,ADBE,UNH,DG,NEE","0.3300,0.3151,0.1702,0.0690,0.0315,0.0226,0.0198,0.0186",11,4.440892098500626e-16,"AAPL,NVDA,UNH","COST,MLM,VICI"
lifecycle_review_overlay_main,2019-12-31,"CTAS,AAPL,COST,NVDA,BKNG,ADBE,UNH,AMD","0.3300,0.1539,0.1027,0.0934,0.0897,0.0633,0.0455,0.0428",12,3.3306690738754696e-16,"AMD,COST","DG,NEE"
lifecycle_review_overlay_main,2020-01-31,"CTAS,ADBE,BKNG,NVDA,UNH,AMD,AAPL,TSLA","0.3300,0.1542,0.0888,0.0812,0.0696,0.0654,0.0606,0.0423",12,6.661338147750939e-16,TSLA,COST
lifecycle_review_overlay_main,2020-02-28,"ADBE,AAPL,NVDA,NOW,TSLA,SHOP,AMD,DPZ","0.2758,0.1148,0.0630,0.0565,0.0507,0.0491,0.0343,0.0300",10,0.28000000000000047,"DPZ,NOW,SHOP","BKNG,CTAS,UNH"
lifecycle_review_overlay_main,2020-03-31,"ADBE,NVDA,TSLA,JD,AMD,VRTX,NOW,VEEV","0.1123,0.0985,0.0756,0.0563,0.0465,0.0434,0.0434,0.0400",11,0.4000000000000007,"JD,VEEV,VRTX","AAPL,DPZ,SHOP"
lifecycle_review_overlay_main,2020-04-30,"NOW,ADBE,VEEV,VRTX,JD,AMD,NVDA,SHOP","0.1558,0.1511,0.1186,0.1087,0.1062,0.0800,0.0692,0.0633",12,3.3306690738754696e-16,SHOP,TSLA
lifecycle_review_overlay_main,2020-05-29,"NOW,ADBE,NVDA,VEEV,JD,AMD,VRTX,SHOP","0.1501,0.1173,0.1147,0.1147,0.0943,0.0797,0.0776,0.0604",12,6.661338147750939e-16,,
lifecycle_review_overlay_main,2020-06-30,"VEEV,NOW,NVDA,JD,VRTX,ADBE,AMD,AMZN","0.1707,0.1480,0.1005,0.0989,0.0956,0.0816,0.0695,0.0685",12,4.440892098500626e-16,AMZN,SHOP
lifecycle_review_overlay_main,2020-07-31,"VEEV,NOW,XYZ,ADBE,NVDA,JD,AMD,AMZN","0.2193,0.1226,0.1061,0.1048,0.0928,0.0928,0.0739,0.0728",12,5.551115123125783e-16,XYZ,VRTX
lifecycle_review_overlay_main,2020-08-31,"VEEV,ADBE,NOW,JD,NVDA,AMD,XYZ,SHOP","0.2777,0.1327,0.1169,0.0869,0.0839,0.0774,0.0672,0.0578",12,4.440892098500626e-16,SHOP,AMZN
lifecycle_review_overlay_main,2020-09-30,"VEEV,ADBE,NOW,NVDA,XYZ,AMD,JD,SHOP","0.2665,0.1523,0.1085,0.0783,0.0771,0.0736,0.0668,0.0664",12,6.661338147750939e-16,,
lifecycle_review_overlay_main,2020-10-30,"VEEV,ADBE,NOW,JD,AMD,NVDA,AMZN,XYZ","0.2057,0.1349,0.0961,0.0598,0.0539,0.0501,0.0372,0.0232",12,0.2800000000000007,AMZN,SHOP
lifecycle_review_overlay_main,2020-11-30,"ADBE,NOW,NVDA,AMD,GOOGL,SE,LRCX,DLB","0.2621,0.1867,0.1130,0.1048,0.1043,0.0801,0.0410,0.0385",12,6.661338147750939e-16,"DLB,GOOGL,LRCX,SE","AMZN,JD,VEEV,XYZ"
lifecycle_review_overlay_main,2020-12-31,"NOW,AMD,SE,GOOGL,LRCX,CPRT,AAPL,CTAS","0.3300,0.2183,0.1382,0.1154,0.0677,0.0440,0.0367,0.0285",12,5.551115123125783e-16,"AAPL,CPRT,CTAS","ADBE,DLB,NVDA"
lifecycle_review_overlay_main,2021-01-29,"AMD,GOOGL,CTAS,QCOM,LRCX,GOOG,CPRT,AAPL","0.3300,0.1270,0.0443,0.0396,0.0387,0.0335,0.0313,0.0262",12,0.28000000000000025,"GOOG,QCOM","NOW,SE"
lifecycle_review_overlay_main,2021-02-26,"LRCX,NVDA,AMAT,GOOGL,GOOG,QCOM,MU,DXCM","0.1516,0.1228,0.1193,0.0720,0.0612,0.0469,0.0466,0.0347",10,0.2800000000000006,"AMAT,DXCM,MU,NVDA","AAPL,AMD,CPRT,CTAS"
lifecycle_review_overlay_main,2021-03-31,"AMAT,LRCX,GOOGL,GOOG,HD,MCO,QCOM,NDAQ","0.2051,0.1949,0.1824,0.1245,0.0519,0.0496,0.0437,0.0332",12,4.440892098500626e-16,"HD,MCO,NDAQ","DXCM,MU,NVDA"
lifecycle_review_overlay_main,2021-04-30,"LRCX,GOOG,GOOGL,HD,NVDA,AMAT,NDAQ,DXCM","0.2796,0.1786,0.1567,0.0862,0.0857,0.0803,0.0381,0.0272",12,6.661338147750939e-16,"DXCM,NVDA","MCO,QCOM"
lifecycle_review_overlay_main,2021-05-28,"LRCX,GOOG,GOOGL,NVDA,AMAT,HD,NDAQ,FTNT","0.2541,0.1954,0.1526,0.1263,0.0660,0.0588,0.0525,0.0524",12,4.440892098500626e-16,FTNT,DXCM
