rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.33906201479858683,future_winner,future_relaxed,0.4942310220354384,rs_heavy,0.9383374689826303,3,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.338479453374047,future_winner,future_relaxed,0.457990584877088,rs_heavy,0.9375310173697272,3,alpha_selector,1,True,False
2019-05-31,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.3224585318273662,early_scout,early_relaxed,0.4237014895761225,rs_heavy,0.915074441687345,3,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.3620166400384432,core_compounder,core_strict,0.5040057289303804,rs_heavy,0.956219512195122,3,alpha_selector,1,True,False
2019-06-28,LPX,LOUISIANA PACIFIC CORP,Materials,0.32183037993974994,early_scout,early_relaxed,0.4021376460944259,rs_heavy,0.9015853658536587,3,alpha_selector,1,True,False
2019-06-28,ACM,AECOM,Industrials,0.3161529800218068,early_scout,early_relaxed,0.4614689142017162,rs_heavy,0.8935975609756096,3,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.34376151324651594,early_scout,early_relaxed,0.5892881704772105,rs_heavy,0.9716101694915255,3,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.33575594520736546,core_compounder,core_strict,0.510611139574453,rs_heavy,0.960230024213075,3,alpha_selector,1,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.32048254154611866,early_scout,early_relaxed,0.5980920491823485,rs_heavy,0.9381355932203389,3,alpha_selector,1,True,False
2019-08-30,RMD,RESMED INC,Health Care,0.34491791652869297,future_winner,future_relaxed,0.5427541557771252,rs_heavy,0.969390243902439,3,alpha_selector,1,True,False
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.33620854630845,core_compounder,core_strict,0.5514151047256234,rs_heavy,0.9570731707317074,3,alpha_selector,1,True,False
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.31887353716285716,early_scout,early_relaxed,0.5069833015038308,rs_heavy,0.9320731707317075,3,alpha_selector,1,True,False
2019-09-30,SHW,SHERWIN WILLIAMS,Materials,0.3537284822168257,future_winner,future_relaxed,0.5762388489992802,rs_heavy,0.9873205741626795,3,alpha_selector,1,True,False
2019-09-30,LHX,L3HARRIS TECHNOLOGIES INC,Industrials,0.32321767947815055,future_winner,future_relaxed,0.45264978610521167,rs_heavy,0.9437799043062202,3,alpha_selector,1,True,False
2019-09-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.32305383830502366,early_scout,early_relaxed,0.4948965662372211,rs_heavy,0.9435406698564593,3,alpha_selector,1,True,False
2019-10-31,AAPL,APPLE INC,Information Technology,0.3382837254163883,core_compounder,core_strict,0.6132163690115133,rs_heavy,1.0,3,alpha_selector,1,True,False
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.3359506729881369,early_scout,early_relaxed,0.5369443522162639,rs_heavy,0.9965456674473068,3,alpha_selector,1,True,False
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.3257656015954749,early_scout,early_relaxed,0.5409590936438506,rs_heavy,0.9813231850117096,3,alpha_selector,1,True,False
2019-11-29,BABA,Alibaba Group,Internet,0.35082253619794124,future_winner,adr_global_alpha_fallback,0.6154674722594075,rs_heavy,0.9651829268292683,3,alpha_selector,1,True,False
2019-11-29,AAPL,APPLE INC,Information Technology,0.3306855587354752,core_compounder,core_strict,0.5874744812218788,rs_heavy,0.9370731707317074,3,alpha_selector,1,True,False
