date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99957.90870744704,99957.90870744704,0.8315639328704277,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,INIT,0.0,0.0,99957.90870744704,99957.90870744704,0.0,0.0
2019-06-04,100441.3854568672,100441.3854568672,0.8275611821579548,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,100441.3854568672,100441.3854568672,0.0,0.0
2019-06-05,101179.51804811475,101162.3840826162,0.8215238942603028,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101179.51804811475,101162.3840826162,0.0,0.0
2019-06-06,101252.30183870312,101231.0618439888,0.8209333533837266,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101252.30183870312,101231.0618439888,0.0,0.0
2019-06-07,101619.04345399854,101575.95888817303,0.8179706171303971,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101619.04345399854,101575.95888817303,0.0,0.0
2019-06-10,101653.08137590406,101607.44162372791,0.817696724596988,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101653.08137590406,101607.44162372791,0.0,0.0
2019-06-11,101629.92464143752,101586.05595155635,0.8178830396611039,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101653.08137590406,101607.44162372791,-0.0002278015988605997,-0.00021047348333746996
2019-06-12,101896.82319719312,101832.7981437047,0.8157407569557823,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101896.82319719312,101832.7981437047,0.0,0.0
2019-06-13,101858.85402376173,101798.11136372357,0.8160448346186694,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101896.82319719312,101832.7981437047,-0.00037262372113322506,-0.00034062483417351963
2019-06-14,101619.67314607618,101579.23921808848,0.8179655485289994,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101896.82319719312,101832.7981437047,-0.002719908652898839,-0.002489953435811487
2019-06-17,101726.39049608228,101677.94525096932,0.817107451477589,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101896.82319719312,101832.7981437047,-0.0016726007324194825,-0.001520658329714708
2019-06-18,101772.04566652296,101719.97164958877,0.816740895222173,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,101896.82319719312,101832.7981437047,-0.0012245477999710541,-0.0011079583019677486
2019-06-19,102520.98621446607,102407.98141433293,0.8107744058605155,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,0.0,0.0
2019-06-20,102443.0626304817,102338.6954661965,0.8113911235365122,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.0007600744673033066,-0.0006765678532038022
2019-06-21,102268.7548683357,102183.1895148155,0.8127740656790157,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.002460289892283307,-0.0021950623028876848
2019-06-24,101820.01189119335,101779.81984759396,0.8163561380752223,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.00683737397732731,-0.006133912201603642
2019-06-25,100962.2988365364,100993.44569560954,0.8232913933630416,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.015203593288392825,-0.013812748764183813
2019-06-26,101039.128075428,101066.70079804004,0.8226653700358126,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.01445419317307517,-0.013097422659530733
2019-06-27,101454.18713457104,101461.03998412927,0.8192997650852379,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.010405665408479092,-0.009246754179954242
2019-06-28,101505.54113084792,101508.911805847,0.8188852624224564,0.8315639328704277,GREEN,0.03,0.0,0.8315639328704277,HOLD_CASH,0.0,0.0,102520.98621446607,102407.98141433293,-0.009904753369167962,-0.008779292356602242
2019-07-01,101416.58766217707,101400.82610099297,0.1501640016626907,0.7315639328704278,GREEN,0.03,0.0,0.7315639328704278,RELEASE_CASH,0.09999999999999998,25.356545661663656,102520.98621446607,102407.98141433293,-0.010772414439895073,-0.009834734553209268
2019-07-02,102861.9813789892,101831.8445605204,0.1480539304625752,0.6315639328704278,GREEN,0.03,0.0,0.6315639328704278,RELEASE_CASH,0.09999999999999998,25.464327221935584,102861.9813789892,102407.98141433293,0.0,-0.005625897960838899
2019-07-03,103470.13726659297,102066.69314406902,0.1471837289544657,0.5315639328704278,GREEN,0.03,0.0,0.5315639328704278,RELEASE_CASH,0.09999999999999998,25.523054049529634,103470.13726659297,102407.98141433293,0.0,-0.003332633507178384
2019-07-05,102878.452305274,101720.66335114055,0.1480302269044425,0.4315639328704278,GREEN,0.03,0.0,0.4315639328704278,RELEASE_CASH,0.09999999999999998,25.436524969027392,103470.13726659297,102407.98141433293,-0.0057184128382326005,-0.006711567337818636
2019-07-08,103248.9071526098,101939.55874110837,0.1474990976496997,0.33156393287042785,GREEN,0.03,0.0,0.33156393287042785,RELEASE_CASH,0.09999999999999998,25.491262500902312,103470.13726659297,102407.98141433293,-0.0021381059291838422,-0.004574083648122729
2019-07-09,104042.09130712032,102527.9598897193,0.1463746109579147,0.23156393287042784,GREEN,0.03,0.0,0.23156393287042784,RELEASE_CASH,0.1,25.63839957232291,104042.09130712032,102527.9598897193,0.0,0.0
2019-07-10,103845.63522000788,102331.95551673822,0.1466515237358131,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,RELEASE_CASH,0.08491240913461473,21.727744573798237,104042.09130712032,102527.9598897193,-0.001888236622738848,-0.0019117163083309796
2019-07-11,103366.04700704096,101859.35790036555,0.1473319438953704,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,104042.09130712032,102527.9598897193,-0.006497796147558743,-0.006521167397390171
2019-07-12,102688.9084858465,101191.55704482878,0.1483034620085244,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,104042.09130712032,102527.9598897193,-0.013006109395469312,-0.013034520986548337
2019-07-15,103866.08538289546,102353.81895822249,0.1466226495605994,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,104042.09130712032,102527.9598897193,-0.0016916799923342163,-0.0016984726086828328
2019-07-16,104476.40071149348,102955.22788589109,0.1457661302898638,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,104476.40071149348,102955.22788589109,0.0,0.0
2019-07-17,104368.82293935298,102849.32632082232,0.1459163781810299,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,104476.40071149348,102955.22788589109,-0.0010296848992489283,-0.0010286176549105797
2019-07-18,105186.63321538449,103654.53649294753,0.1447819002547957,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,105186.63321538449,103654.53649294753,0.0,0.0
2019-07-19,104675.23089833737,103151.68472140783,0.1454892481022411,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,105186.63321538449,103654.53649294753,-0.004861856506044315,-0.00485122782420544
2019-07-22,105674.39764256951,104134.96935997138,0.1441136261768738,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,105674.39764256951,104134.96935997138,0.0,0.0
2019-07-23,105308.83333440304,103775.79865709132,0.1446138956830739,0.1466515237358131,GREEN,0.03,0.0,0.1466515237358131,HOLD_CASH,0.0,0.0,105674.39764256951,104134.96935997138,-0.003459346031977839,-0.003449088285016777
