ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
NET,71610.0,0.2761637055378589,0.0,0.0,-71610.0
DDOG,56256.9017944336,0.2169545379364643,0.0,0.0,-56256.9017944336
DXCM,26917.053634643555,0.103805519814334,0.0,0.0,-26917.053634643555
BILL,24952.86053466797,0.0962306162410739,0.0,0.0,-24952.86053466797
TSLA,18607.0400390625,0.0717579824923726,0.0,0.0,-18607.0400390625
