rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,weighted_forward_return,sector,industry_group,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-06-28,BR,0.14,confirm,0.8640107746594559,0.03759383606380373,0.04162120946579284,2,0,-0.0038664471934616,-0.000541302607084624,Industrials,Software - Infrastructure,0.8698989009223446,0.8698989009223446,0.0262773460815815,1.7397978018446891,nan,0.0,0.3368898993525124,0.0135416666666666,neutral,0.1655992201608291,0.0,0.0
2019-06-28,MKTX,0.14,confirm,0.9050065434852829,0.1328724281366036,0.1328724281366036,2,0,0.0422803247720002,0.005919245468080029,Financials,Capital Markets,1.0,1.0,0.8337267903988055,0.4053930946407456,nan,0.8337267903988055,0.4888248343491453,0.1083333333333333,neutral,0.2875826507344425,0.0,0.0
2019-06-28,HEI,0.05,scout,1.0854176052663402,0.031221852844537823,0.031221852844537823,1,0,0.0312218528445378,0.00156109264222689,Industrials,Aerospace & Defense,1.0,1.0672513107377943,0.5999669938897432,-0.254542916869771,nan,0.0,0.5731817892081493,0.2416666666666667,neutral,0.5100762167352363,0.0,0.0
2019-07-31,CDNS,0.13084112149532712,confirm,0.586328900451092,0.03672836839078997,0.10235354840303157,4,0,-0.0595318807721099,-0.00778921804494896,Information Technology,Software - Application,0.6504302706060434,1.2724462750324677,1.0,-2.2011932146827125,nan,1.0,0.5377643060787084,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,ADBE,0.29906542056074764,winner,0.8979996721034089,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.01173667119658156,Information Technology,Software - Application,0.6812178043617779,1.2724462750324677,1.0,-0.3674221116124402,nan,1.0,0.5156096473143124,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.13084112149532712,confirm,0.8025239321810246,0.22935198449601746,0.22935198449601746,3,0,0.0813466636774162,0.010643488705456327,Real Estate,Equity REITs,1.0,1.0,1.0,-0.2784877153525544,nan,1.0,0.4865094438207115,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.13084112149532712,confirm,0.12511843459937444,0.07791210865336318,0.07791210865336318,3,1,0.0388574711878686,0.005084155108693088,Industrials,Software - Infrastructure,0.3632201574834873,0.6454364852545204,0.0092627541737873,0.4177822185621208,nan,0.0,0.305701886518063,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MKTX,0.13084112149532712,confirm,0.5439536618682735,0.3234945240474014,0.3234945240474014,3,0,0.1682643969227331,0.022015902401105267,Financials,Capital Markets,1.0,1.0,0.8337267903988055,-1.3545552669054648,nan,0.8337267903988055,0.4798105074861118,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.13084112149532712,confirm,0.9897686167083234,0.10638287207090946,0.10638287207090946,2,0,0.0728854019327134,0.009536407729513903,Industrials,Aerospace & Defense,1.0,1.0,0.5481101872317864,-0.4264483014939864,nan,0.0,0.5606032905884556,0.2416666666666667,neutral,0.3503128190912596,0.0,0.0
2019-07-31,MU,0.04672897196261683,scout,1.056980510084973,0.002666717037693056,0.002666717037693056,1,0,0.002666717037693,0.0001246129456865888,Information Technology,Semiconductors,0.7965353668828825,1.243496514740292,0.5015680467706791,1.593070733765765,nan,0.0,0.37903498059285,0.0,neutral,0.2846848712565041,0.0,0.0
2019-08-30,CDNS,0.11200000000000002,confirm,0.12821756556982333,-0.010965458966829766,0.10235354840303157,5,1,-0.0460041692807636,-0.0051524669594455235,Information Technology,Software - Application,0.369497307354621,0.8514696884098253,1.0,-1.1436175179231562,nan,1.0,0.3633215834357121,0.146875,neutral,0.2296455592676155,0.0,0.0
2019-08-30,ADBE,0.256,winner,0.44762061807305303,-0.035729688639104085,0.05203149685527997,5,0,-0.0459806766023527,-0.011771053210202291,Information Technology,Software - Application,0.4836702739607394,0.8514696884098253,1.0,0.2742816297180287,nan,1.0,0.3715289554820599,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.11200000000000002,confirm,0.6510207467030014,0.10415788996255415,0.22935198449601746,4,0,-0.1018374689367648,-0.011405796520917659,Real Estate,Equity REITs,1.0,1.0,0.4475058027226739,-1.178711091090198,nan,0.0,0.4954910078040382,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MKTX,0.11200000000000002,confirm,0.6622066506033477,0.06084632938688306,0.3234945240474014,4,0,-0.1984505337107927,-0.022226459775608783,Financials,Capital Markets,1.0,1.0,0.8337267903988055,-1.6642352232690651,nan,0.8337267903988055,0.530454354759072,0.2416666666666667,neutral,0.4476631113919173,0.0,0.0
2019-08-30,HEI,0.256,winner,0.9343090111135955,-0.07589058403167692,0.10638287207090946,3,0,-0.1647471781277758,-0.04217527760071061,Industrials,Aerospace & Defense,1.0,1.133317545132048,0.3829473828318681,-0.9895575229294592,nan,0.0,0.5378144189043703,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.11200000000000002,confirm,1.3110107652594487,-0.05983129849775626,0.002666717037693056,2,0,-0.0623317942776591,-0.00698116095909782,Information Technology,Semiconductors,1.0,1.0,0.3722143929202722,3.0,nan,0.0,0.3924243976484025,0.0,neutral,0.2296455592676155,0.0,0.0
2019-08-30,KLAC,0.04000000000000001,scout,1.2066913912474413,0.045630677151606625,0.045630677151606625,1,0,0.0456306771516066,0.0018252270860642642,Information Technology,Semiconductors,1.0,1.0,0.4760927963673159,2.3354008310011056,nan,0.0,0.4631568933521526,0.1083333333333333,neutral,0.2404829204198268,0.0,0.0
2019-09-30,ADBE,0.256,winner,-0.16834980427435176,-0.05556875944540607,0.05203149685527997,6,1,-0.0205741798462121,-0.005266990040630297,Information Technology,Software - Application,0.231894478753297,0.231894478753297,0.0,-0.5823826202103831,nan,0.0,0.231894478753297,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,SBAC,0.11200000000000002,confirm,-0.09866213971863241,0.09714327820478053,0.22935198449601746,5,1,-0.0063529064289994,-0.000711525520047933,Real Estate,Equity REITs,0.3177423571516461,0.346175989729926,0.0177315143290461,-1.174536401692016,nan,0.0,0.3177423571516461,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MKTX,0.11200000000000002,confirm,-0.30686507878490127,0.14839990289142047,0.3234945240474014,5,1,0.0825318154752339,0.009243563333226198,Financials,Capital Markets,0.3070667202531688,0.3070667202531688,0.8337267903988055,-2.3805569492692897,nan,0.8337267903988055,0.3070667202531688,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,HEI,0.256,winner,-0.16507537830814695,-0.10643602277316677,0.10638287207090946,4,1,-0.0330539200376862,-0.008461803529647668,Industrials,Aerospace & Defense,0.2843459729949006,0.5131517212531332,0.045534469391595,-1.8176353979452495,nan,0.0,0.2843459729949006,0.1739583333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MU,0.11200000000000002,confirm,0.33719948118816584,0.05185480054567848,0.05185480054567848,3,1,0.1187936791184154,0.013304892061262527,Information Technology,Semiconductors,0.5943189325083351,0.9873723183507548,0.1182713127928425,1.1886378650166702,nan,0.0,0.3030566922727309,0.0135416666666666,neutral,0.1942480183164893,0.0,0.0
2019-09-30,KLAC,0.11200000000000002,confirm,0.9667959131410566,0.11735953525087872,0.11735953525087872,2,0,0.0685986550190627,0.007683049362135024,Information Technology,Semiconductors,0.98,0.9873723183507548,0.474558516005939,0.5573653516788868,nan,0.0,0.4683128112983858,0.1083333333333333,neutral,0.2798144390312528,0.0,0.0
2019-09-30,SYY,0.04000000000000001,scout,1.1306609147183093,0.000942142842739857,0.000942142842739857,1,0,0.0009421428427398,3.7685713709592005e-05,Consumer Staples,Food & Staples Retailing,1.0,1.0,1.0,1.099974847253881,nan,1.0,0.5230224665181202,0.0,neutral,0.1942480183164893,0.0,0.0
2019-10-31,MU,0.14,confirm,0.7244883815726851,-0.0004276910056131289,0.05185480054567848,4,0,-0.0497050462898193,-0.006958706480574703,Information Technology,Semiconductors,0.6,0.9700163560472672,0.5271733300143309,-0.0804045689225599,nan,0.0,0.5104608847467459,0.1333333333333333,neutral,0.0133857338792156,0.0,0.0
2019-10-31,KLAC,0.14,confirm,0.8156071386301399,0.04271207239370911,0.11735953525087872,3,0,-0.0668070218243667,-0.009352983055411337,Information Technology,Semiconductors,0.77,0.9700163560472672,1.0,-0.5140456932795923,nan,1.0,0.4664640873994006,0.2416666666666667,neutral,0.2118766779675897,0.0,0.0
2019-10-31,SYY,0.14,confirm,1.2490839918679535,0.006697205842844944,0.006697205842844944,2,0,0.0057496460122663,0.000804950441717282,Consumer Staples,Food & Staples Retailing,1.0,1.0,1.0,1.5307990834823475,nan,1.0,0.5006692804566637,0.0,neutral,0.0045461999719623,0.0,0.0
2019-10-31,AAPL,0.05,scout,1.3444060203007206,0.03825209873593116,0.03825209873593116,1,0,0.0382520987359311,0.001912604936796555,Information Technology,Other,1.0,1.0,0.930290104345384,1.9050153125876623,nan,0.0,0.5399502988425008,0.1083333333333333,neutral,0.2340296068613007,0.0,0.0
2019-10-31,VST,0.05,scout,1.1159144156189018,-0.0243631615447627,0.0,1,0,-0.0243631615447627,-0.0012181580772381352,Utilities,Utilities,0.99,0.99,0.0,1.704200081076113,nan,0.0,0.4364604606380278,0.0135416666666666,neutral,0.0045461999719623,0.0,0.0
2019-10-31,J,0.05,scout,1.050473322122031,-0.06557039061593861,0.0,1,0,-0.0655703906159386,-0.00327851953079693,Industrials,Construction & Engineering,0.99,1.785679974396274,0.0356167640937334,1.0780408815989615,nan,0.0,0.4748384450733353,0.0,neutral,0.24938234565278,0.0,0.0
2019-11-29,MU,0.14,confirm,0.7525559929764889,0.1525446091542988,0.1525446091542988,5,0,0.1530377530304023,0.021425285424256323,Information Technology,Semiconductors,0.6,2.4944257016084106,0.4030461540013681,-0.2963516592194545,nan,0.0,0.5540930443525935,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,KLAC,0.14,confirm,0.051182148636692515,0.14974985966965915,0.14974985966965915,4,1,0.1026532540572087,0.01437145556800922,Information Technology,Semiconductors,1.3972128508042052,2.4944257016084106,0.0,-1.9693138577384173,nan,0.0,0.3999817316049807,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,SYY,0.14,confirm,0.573173367786375,0.06948080906853926,0.06948080906853926,3,0,0.062365925783145,0.008731229609640302,Consumer Staples,Food & Staples Retailing,0.91,0.91,1.0,0.0389829088520575,nan,1.0,0.4284652269746906,0.0,neutral,0.0887855024560437,0.0,0.0
2019-11-29,AAPL,0.14,confirm,1.0534725165209728,0.15079099711610278,0.15079099711610278,2,0,0.1083926519553271,0.015174971273745796,Information Technology,Other,1.0,1.0,1.0327579134216476,0.5426610368755083,nan,0.0,0.5670511953661177,0.1083333333333333,neutral,0.2829672567476265,0.0,0.0
2019-11-29,VST,0.05,scout,-0.13469129493457996,-0.14648034213198968,0.0,2,1,-0.1251666355491248,-0.006258331777456241,Utilities,Utilities,0.42,0.42,0.0,0.2293094626544558,nan,0.0,0.2646759901092506,0.040625,neutral,0.0887855024560437,0.0,0.0
2019-11-29,J,0.05,scout,-0.0315470649271169,-0.0913440484678445,0.0,2,1,-0.0275822358292937,-0.0013791117914646852,Industrials,Construction & Engineering,0.3677289501847388,1.337644600903541,1.0,-1.2366440998395356,nan,1.0,0.3677289501847388,0.1604166666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,DPZ,0.05,scout,1.2337122952419897,-0.006137123509741604,0.0,1,0,-0.0061371235097416,-0.00030685617548708004,Consumer Discretionary,Hotels Restaurants & Leisure,1.0,1.0,0.5164365497903941,2.6641921227891268,nan,0.0,0.4152866306636993,0.0,neutral,0.0887855024560437,0.0,0.0
2019-12-31,MU,0.27586206896551724,winner,1.0089041590308727,0.11892396831438856,0.1525446091542988,6,0,-0.0291707935405467,-0.008047115459461159,Information Technology,Semiconductors,0.96,2.7315699504044,0.4629596556442029,0.1979291200166835,nan,0.0,0.5754868654176323,0.0,neutral,0.2767563076993157,0.0,0.0
2019-12-31,KLAC,0.1206896551724138,confirm,0.4474044054481158,0.06382726984462228,0.14974985966965915,5,0,-0.0747315506085157,-0.009019325073441551,Information Technology,Semiconductors,1.0799999999999998,2.7315699504044,0.3726311913600397,-2.739387453400056,nan,0.0,0.5442785137746254,0.2416666666666667,neutral,0.266377486221033,0.0,0.0
2019-12-31,SYY,0.1206896551724138,confirm,0.6697158167009934,0.021074015464527918,0.06948080906853926,4,0,-0.0452619562628441,-0.0054626498937915295,Consumer Staples,Food & Staples Retailing,0.99,0.99,1.0,-0.1992612308591589,nan,1.0,0.4746870752277762,0.146875,neutral,0.2348553780376331,0.0,0.0
2019-12-31,AAPL,0.27586206896551724,winner,0.8580992118981179,0.18210098801863506,0.18210098801863506,3,0,0.0272073651783821,0.007505480049208856,Information Technology,Other,1.0,1.0,1.0857971836437974,-0.3277543531927045,nan,0.0,0.5719155936230806,0.2416666666666667,neutral,0.4610705564307896,0.0,0.0
2019-12-31,DPZ,0.1206896551724138,confirm,0.9142689079490983,-0.044295991207271124,0.0,2,0,-0.0383944994829511,-0.004633818903114788,Consumer Discretionary,Hotels Restaurants & Leisure,0.91052701324888,0.91052701324888,0.2864541760929266,1.82105402649776,nan,0.0,0.3545256156516412,0.0135416666666666,neutral,0.2348553780376331,0.0,0.0
2019-12-31,UNH,0.04310344827586207,scout,1.2701052509405044,-0.06411978581753774,0.0,1,0,-0.0641197858175377,-0.0027637838714455907,Health Care,Diagnostics & Research,1.0,1.0,1.0,3.0,nan,1.0,0.4197793002175397,0.0,neutral,0.2348553780376331,0.0,0.0
2019-12-31,RMD,0.04310344827586207,scout,1.1210113226116147,0.02612614048869011,0.02612614048869011,1,0,0.0261261404886901,0.0011261267452021596,Health Care,Medical Devices,0.96,0.96,1.0,0.6430578580794369,nan,1.0,0.5153297766163046,0.0,neutral,0.4297098735934958,0.0,0.0
2020-01-31,MU,0.27586206896551724,winner,0.6496339903151127,0.1140910952772447,0.1525446091542988,7,0,-0.0043192148653536,-0.001191507549063062,Information Technology,Semiconductors,0.54,2.0106979242296865,0.0,-0.0012232417357882,nan,0.0,0.4812358401255576,0.1333333333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,KLAC,0.1206896551724138,confirm,-0.37292577266747867,0.004016625979493149,0.14974985966965915,6,1,-0.0562221382742565,-0.006785430481375784,Information Technology,Semiconductors,0.3631096738075222,2.0106979242296865,0.0,-2.3895554873788285,nan,0.0,0.2983324496872978,0.1739583333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,SYY,0.1206896551724138,confirm,0.01023184567146157,-0.1303082624030817,0.06948080906853926,5,1,-0.1482578888257573,-0.01789319347897071,Consumer Staples,Food & Staples Retailing,0.6076924161635281,0.7128206936058801,1.0,-0.4484959953864297,nan,1.0,0.3552134004785997,0.1604166666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,AAPL,0.27586206896551724,winner,0.6006565189118331,0.15430067715480544,0.18210098801863506,4,0,-0.0235177122306841,-0.0064876447532921655,Information Technology,Other,1.0,1.0,0.459672261612351,-0.3222184727787818,nan,0.0,0.4958829766668686,0.2416666666666667,neutral,0.5233173424357056,0.0,0.0
2020-01-31,DPZ,0.1206896551724138,confirm,0.1593432991469485,0.15678367534572502,0.15678367534572502,3,1,0.2103995219262555,0.025393045749720494,Consumer Discretionary,Hotels Restaurants & Leisure,0.4563082281772104,0.5277637361427067,0.228579902358475,0.9126164563544208,nan,0.0,0.2759843628616367,0.040625,neutral,0.5233173424357056,0.0,0.0
2020-01-31,UNH,0.04310344827586207,scout,0.13145359450457694,-0.013538240281255831,0.0,2,1,0.0540470294913408,0.002329613340144,Health Care,Diagnostics & Research,0.572303572758376,0.572303572758376,1.0,1.144607145516752,nan,1.0,0.2692680337573118,0.0135416666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,RMD,0.04310344827586207,scout,0.4258040093737986,0.08543985049387182,0.08543985049387182,2,0,0.0578035269396155,0.0024915313336041165,Health Care,Medical Devices,0.58,1.0748911338193596,0.4603994340508719,-1.5407171797423809,nan,0.0,0.520981164750626,0.1333333333333333,neutral,0.5233173424357056,0.0,0.0
2020-02-28,MU,0.32,winner,0.49835066942907297,-0.0701944313030235,0.1525446091542988,8,0,-0.1654133377077287,-0.052932268066473186,Information Technology,Semiconductors,0.4816102563862765,2.2473005753007023,0.1946725641685762,0.9381193968961176,nan,0.0,0.4308667841349744,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,AAPL,0.32,winner,-0.2726482707620089,0.04520090603746074,0.18210098801863506,5,1,-0.0945159032447775,-0.0302450890383288,Information Technology,Other,0.3418129467729579,0.3418129467729579,0.0589653634740784,-1.351175708430316,nan,0.0,0.3190809245108034,0.146875,rotate_out_stale_core,0.574271932049267,0.0,0.0
2020-02-28,DPZ,0.06300000000000001,confirm,0.7584675738125513,0.10763172232899199,0.15678367534572502,4,0,-0.0424901855587156,-0.0026768816901990835,Consumer Discretionary,Hotels Restaurants & Leisure,1.0,1.0,0.7016197482910722,1.06978847341108,nan,0.0,0.441355742558366,0.121875,neutral,0.7022945817631503,0.0,0.0
2020-02-28,RMD,0.05,scout,-0.04663226372852569,0.03877621490311833,0.08543985049387182,3,1,-0.042990531045568,-0.0021495265522784002,Health Care,Medical Devices,0.3913258773818358,0.3913258773818358,0.4079090142577743,-0.9392939538394244,nan,0.0,0.3913258773818358,0.146875,neutral,0.574271932049267,0.0,0.0
2020-02-28,XYZ,0.05,scout,1.418792713502334,-0.33949279455312853,0.0,1,0,-0.3394927945531285,-0.016974639727656424,Financials,Software - Infrastructure,1.0,1.0,0.9196084014108228,2.938087495241907,nan,0.0,0.4836828547576267,0.0135416666666666,neutral,0.5742832823541587,0.0,0.0
2020-02-28,NOW,0.05,scout,1.0993038352458262,-0.13252253731594,0.0,1,0,-0.13252253731594,-0.006626126865797,Information Technology,Software - Application,0.53,1.290371492821796,0.6899984516024852,1.0185850150942022,nan,0.0,0.5219337227518611,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,TMUS,0.05,scout,0.8460842623591431,-0.08019491410375568,0.0,1,0,-0.0801949141037557,-0.004009745705187785,Communication,Communication Equipment,0.6714075207983654,0.6714075207983654,0.9577485094817506,1.3428150415967308,nan,0.9577485094817506,0.4458936332125639,0.0,neutral,0.574271932049267,0.0,0.0
2020-03-31,MU,0.32,winner,-0.21633644636174187,0.06302775519824655,0.1525446091542988,9,1,0.1432796177893047,0.04584947769257751,Information Technology,Semiconductors,0.2586821934082821,1.366225797911718,0.0545526124912805,-0.3476440474213306,nan,0.0,0.2586821934082821,0.30625,neutral,0.1666666666666666,0.0,0.0
2020-03-31,DPZ,0.14,confirm,0.6688806569452823,0.2732739641240993,0.2732739641240993,5,0,0.1495463144074775,0.020936484017046852,Consumer Discretionary,Hotels Restaurants & Leisure,0.6612769344935723,0.6612769344935723,0.2510550233517493,0.3959947083139954,nan,0.0,0.4313320658221363,0.0,neutral,0.3301094956597228,0.0,0.0
2020-03-31,NOW,0.05,scout,0.533872233418381,0.0815094243381893,0.0815094243381893,2,0,0.2467291322957181,0.012336456614785905,Information Technology,Software - Application,0.4201391564675896,1.0932350572553522,0.4049637995234657,0.3921865006232927,nan,0.0,0.4201391564675896,0.0135416666666666,neutral,0.1666666666666666,0.0,0.0
2020-03-31,TMUS,0.05,scout,0.4178870224698487,-0.027548947961664738,0.0,2,0,0.0572360024415319,0.002861800122076595,Communication,Communication Equipment,0.4650803373893385,0.5132184257166338,0.9577485094817506,0.6548975136977138,nan,0.9577485094817506,0.3300799648739645,0.0135416666666666,neutral,0.1666666666666666,0.0,0.0
2020-03-31,GILD,0.05,scout,1.170481600751857,0.09257259296065157,0.09257259296065157,1,0,0.0925725929606515,0.004628629648032575,Health Care,Pharmaceuticals,1.0,1.6802081496135397,1.3089348566524537,1.3193427154184454,nan,0.0,0.5056230216240025,0.0,neutral,0.401760173212773,0.0,0.0
2020-03-31,AMZN,0.05,scout,1.1696406026334527,0.20891682859811467,0.20891682859811467,1,0,0.2089168285981146,0.010445841429905732,Consumer Discretionary,Internet Content & Information,0.6,1.9611293018438916,0.9329360623155658,1.058323932303309,nan,0.3222072299770606,0.5066067066840662,0.0135416666666666,neutral,0.2883886367917225,0.0,0.0
2020-03-31,VRTX,0.05,scout,1.137636073180633,0.0738411155876304,0.0738411155876304,1,0,0.0738411155876304,0.0036920557793815203,Health Care,Biotechnology,0.8547817648151288,2.1345050263722025,0.8850075392445041,0.3960138053301234,nan,0.0,0.5930569259560144,0.0,promote_monster_early,0.4694218333106174,0.0,0.0
2020-04-30,DPZ,0.29906542056074764,winner,1.1467565243552507,0.37253185673811884,0.37253185673811884,6,0,0.0779548592139007,0.023313602755559087,Consumer Discretionary,Hotels Restaurants & Leisure,1.0,1.0,0.1570158627845045,1.685314583867033,nan,0.0,0.4779988564902764,0.1083333333333333,neutral,0.2042803708250428,0.0,0.0
2020-04-30,NOW,0.13084112149532712,confirm,1.1414311394312775,0.21542956338199892,0.21542956338199892,3,0,0.1238270661633482,0.01620167220828855,Information Technology,Software - Application,0.8,1.511011864521995,0.5817197273264139,0.0886054571475885,nan,0.0,0.58079831663773,0.0,promote_monster_early,0.3481789637240125,0.0,0.0
2020-04-30,TMUS,0.13084112149532712,confirm,0.9689735919025652,0.09348092182575463,0.09348092182575463,3,0,0.124458572525302,0.01628429920891802,Communication,Communication Equipment,0.6320775045592867,0.6320775045592867,0.9577485094817506,0.8783537552508004,nan,0.9577485094817506,0.4152773925972611,0.0,neutral,0.0,0.0,0.0
2020-04-30,GILD,0.13084112149532712,confirm,1.4485788173282168,0.0006731136099644708,0.09257259296065157,2,0,-0.0841129275462219,-0.011005429772402868,Health Care,Pharmaceuticals,1.0,1.99561313460862,1.0598718447110749,1.9653108687157648,nan,0.0,0.5673310669296279,0.1083333333333333,neutral,0.2398574972216659,0.0,0.0
2020-04-30,AMZN,0.13084112149532712,confirm,1.6985159673288663,0.27627433787036093,0.27627433787036093,2,0,0.0557172401598176,0.007290106189135013,Consumer Discretionary,Internet Content & Information,1.0,2.197444470380776,1.174212329909948,2.1432156014564043,nan,0.3222072299770606,0.6440690412153809,0.1083333333333333,promote_monster_early,0.4528764221184176,0.0,0.0
2020-04-30,VRTX,0.13084112149532712,confirm,0.9868409812372734,0.22316051783645463,0.22316051783645463,2,0,0.1390516716871221,0.01819367666934308,Health Care,Biotechnology,0.5629313854203564,1.9878875813793104,0.5217445795441514,-0.0715246350788474,nan,0.0,0.5629313854203564,0.1333333333333333,neutral,0.0923145039696585,0.0,0.0
2020-04-30,INCY,0.04672897196261683,scout,1.477282347487688,0.03979437271549657,0.03979437271549657,1,0,0.0397943727154965,0.0018595501268923599,Health Care,Biotechnology,1.0,1.9878875813793104,1.0,2.445581579682061,nan,1.0,0.4848682032290406,0.0,neutral,0.3962682459698383,0.0,0.0
