status,split,rows,crisis_gate,liquidity_gate,trend_gate,tp,fp,fn,tn,precision,recall,signal_rate,false_positive_rate,whipsaw_rate,score
ok,test,279,0.35,0.35,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.35,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.35,0.35,0,45,89,703,0.0,0.0,0.053763440860215055,0.06016042780748663,0.4222222222222222,-0.20569926015371934
ok,validation,373,0.35,0.35,0.35,0,6,6,361,0.0,0.0,0.0160857908847185,0.01634877384196185,1.0,-0.36625672980692664
ok,test,279,0.35,0.35,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.35,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.35,0.5,0,45,89,703,0.0,0.0,0.053763440860215055,0.06016042780748663,0.4222222222222222,-0.20569926015371934
ok,validation,373,0.35,0.35,0.5,0,6,6,361,0.0,0.0,0.0160857908847185,0.01634877384196185,1.0,-0.36625672980692664
ok,test,279,0.35,0.35,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.35,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.5,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.2,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,279,0.35,0.5,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.5,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.5,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.35,0.5,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.5,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.5,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.35,0.5,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.5,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.65,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.35,0.65,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.65,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.65,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.35,0.65,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.65,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.35,0.65,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.35,0.65,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.35,0.65,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.2,0.2,6,46,83,702,0.11538461538461539,0.06741573033707865,0.06212664277180406,0.06149732620320856,0.4230769230769231,-0.10199416435744603
ok,validation,373,0.45,0.2,0.2,0,18,6,349,0.0,0.0,0.04825737265415549,0.04904632152588556,1.0,-0.39877018942078
ok,test,279,0.45,0.2,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.2,0.2,0,8,27,338,0.0,0.0,0.021447721179624665,0.023121387283236993,0.75,-0.28503560414697265
ok,train,837,0.45,0.2,0.35,6,46,83,702,0.11538461538461539,0.06741573033707865,0.06212664277180406,0.06149732620320856,0.4230769230769231,-0.10199416435744603
ok,validation,373,0.45,0.2,0.35,0,15,6,352,0.0,0.0,0.040214477211796246,0.04087193460490463,1.0,-0.39064182451731666
ok,test,279,0.45,0.2,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.2,0.35,0,8,27,338,0.0,0.0,0.021447721179624665,0.023121387283236993,0.75,-0.28503560414697265
ok,train,837,0.45,0.2,0.5,6,46,83,702,0.11538461538461539,0.06741573033707865,0.06212664277180406,0.06149732620320856,0.4230769230769231,-0.10199416435744603
ok,validation,373,0.45,0.2,0.5,0,15,6,352,0.0,0.0,0.040214477211796246,0.04087193460490463,1.0,-0.39064182451731666
ok,test,279,0.45,0.2,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.2,0.5,0,8,27,338,0.0,0.0,0.021447721179624665,0.023121387283236993,0.75,-0.28503560414697265
ok,train,837,0.45,0.35,0.2,0,25,89,723,0.0,0.0,0.02986857825567503,0.03342245989304813,0.4,-0.17217860131996754
ok,validation,373,0.45,0.35,0.2,0,8,6,359,0.0,0.0,0.021447721179624665,0.021798365122615803,1.0,-0.3716756397425689
ok,test,279,0.45,0.35,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.35,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.35,0.35,0,25,89,723,0.0,0.0,0.02986857825567503,0.03342245989304813,0.4,-0.17217860131996754
ok,validation,373,0.45,0.35,0.35,0,5,6,362,0.0,0.0,0.013404825737265416,0.013623978201634877,1.0,-0.36354727483910554
ok,test,279,0.45,0.35,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.35,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.35,0.5,0,25,89,723,0.0,0.0,0.02986857825567503,0.03342245989304813,0.4,-0.17217860131996754
ok,validation,373,0.45,0.35,0.5,0,5,6,362,0.0,0.0,0.013404825737265416,0.013623978201634877,1.0,-0.36354727483910554
ok,test,279,0.45,0.35,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.35,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.5,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.2,0,3,6,364,0.0,0.0,0.00804289544235925,0.008174386920980926,1.0,-0.35812836490346334
ok,test,279,0.45,0.5,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.5,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.5,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.45,0.5,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.5,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.5,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.45,0.5,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.5,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.65,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.45,0.65,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.65,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.65,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.45,0.65,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.65,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.45,0.65,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.45,0.65,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.45,0.65,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.2,0.2,5,17,84,731,0.22727272727272727,0.056179775280898875,0.026284348864994027,0.022727272727272728,0.36363636363636365,-0.015519746821849006
ok,validation,373,0.55,0.2,0.2,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,279,0.55,0.2,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.2,0.2,0,6,27,340,0.0,0.0,0.0160857908847185,0.017341040462427744,0.8333333333333334,-0.30856836977689617
ok,train,837,0.55,0.2,0.35,5,17,84,731,0.22727272727272727,0.056179775280898875,0.026284348864994027,0.022727272727272728,0.36363636363636365,-0.015519746821849006
ok,validation,373,0.55,0.2,0.35,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,279,0.55,0.2,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.2,0.35,0,6,27,340,0.0,0.0,0.0160857908847185,0.017341040462427744,0.8333333333333334,-0.30856836977689617
ok,train,837,0.55,0.2,0.5,5,17,84,731,0.22727272727272727,0.056179775280898875,0.026284348864994027,0.022727272727272728,0.36363636363636365,-0.015519746821849006
ok,validation,373,0.55,0.2,0.5,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,279,0.55,0.2,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.2,0.5,0,6,27,340,0.0,0.0,0.0160857908847185,0.017341040462427744,0.8333333333333334,-0.30856836977689617
ok,train,837,0.55,0.35,0.2,0,5,89,743,0.0,0.0,0.005973715651135006,0.0066844919786096255,0.2,-0.0764357202639935
ok,validation,373,0.55,0.35,0.2,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,279,0.55,0.35,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.35,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.35,0.35,0,5,89,743,0.0,0.0,0.005973715651135006,0.0066844919786096255,0.2,-0.0764357202639935
ok,validation,373,0.55,0.35,0.35,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,279,0.55,0.35,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.35,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.35,0.5,0,5,89,743,0.0,0.0,0.005973715651135006,0.0066844919786096255,0.2,-0.0764357202639935
ok,validation,373,0.55,0.35,0.5,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,279,0.55,0.35,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.35,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.5,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.5,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.5,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.5,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.5,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.5,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.5,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.5,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.5,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.5,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.65,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.65,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.65,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.65,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.65,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.65,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.55,0.65,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.55,0.65,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.55,0.65,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.2,0.2,2,1,87,747,0.6666666666666666,0.02247191011235955,0.0035842293906810036,0.001336898395721925,0.0,0.2536817792017353
ok,validation,373,0.65,0.2,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.2,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.2,0.2,0,2,27,344,0.0,0.0,0.005361930294906166,0.005780346820809248,1.0,-0.35563390103674314
ok,train,837,0.65,0.2,0.35,2,1,87,747,0.6666666666666666,0.02247191011235955,0.0035842293906810036,0.001336898395721925,0.0,0.2536817792017353
ok,validation,373,0.65,0.2,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.2,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.2,0.35,0,2,27,344,0.0,0.0,0.005361930294906166,0.005780346820809248,1.0,-0.35563390103674314
ok,train,837,0.65,0.2,0.5,2,1,87,747,0.6666666666666666,0.02247191011235955,0.0035842293906810036,0.001336898395721925,0.0,0.2536817792017353
ok,validation,373,0.65,0.2,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.2,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.2,0.5,0,2,27,344,0.0,0.0,0.005361930294906166,0.005780346820809248,1.0,-0.35563390103674314
ok,train,837,0.65,0.35,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.35,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.35,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.35,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.35,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.35,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.35,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.35,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.35,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.35,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.35,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.35,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.5,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.5,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.5,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.5,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.5,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.5,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.5,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.5,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.5,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.5,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.65,0.2,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.65,0.2,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.65,0.2,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.65,0.35,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.65,0.35,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.65,0.35,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,837,0.65,0.65,0.5,0,0,89,748,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.65,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,279,0.65,0.65,0.5,0,0,6,273,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,373,0.65,0.65,0.5,0,0,27,346,0.0,0.0,0.0,0.0,0.0,0.0
