row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,MU,425.0,957.0700073242188,406754.75311279297,0.2998508396916039
equity,SNDK,221.0,1712.0,378352.0,0.27891294208807516
equity,AMD,273.0,511.4363098144531,139622.1125793457,0.10292641297008542
equity,UMC,4457.0,24.354999542236328,108550.23295974731,0.08002089281713608
equity,WDC,180.0,536.510009765625,96571.8017578125,0.07119065143310419
cash,CASH,0.0,1.0,226672.74158223165,0.16709826099999525
