ticker,target_weight,Name,sector,portfolio_sleeve_label
MU,0.3,MICRON TECHNOLOGY INC,Information Technology,future_winner
SNDK,0.2784319159906224,SANDISK CORP,Information Technology,future_winner
CASH,0.1675438877170625,Cash,Cash,
AMD,0.1028509028588668,ADVANCED MICRO DEVICES INC,Information Technology,future_winner
UMC,0.08,United Microelectronics,Semiconductors,future_winner
WDC,0.0711732934334482,WESTERN DIGITAL CORP,Information Technology,future_winner
