rebalance_date,net_return,drawdown,regime_state
2022-08-31,-0.08760666918739006,-0.19522565743422715,
2021-12-31,-0.07372296131444955,-0.07603853655913084,
2019-08-30,-0.06665390296059275,-0.0666539029605927,
2020-01-31,-0.06627369194435773,-0.1129512614284669,
2026-02-27,-0.06359663820790497,-0.12969098508593635,
2024-03-28,-0.05772359381652527,-0.057723593816525254,
2021-08-31,-0.05480390517907025,-0.0548039051790703,
2025-02-28,-0.04800603826798771,-0.04800603826798766,
2022-05-31,-0.04735850732573933,-0.1429942617075507,
2020-02-28,-0.04606385078618081,-0.15381214216209582,
