rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-05-31,NOW,0.32539025632904445,0.0504,scout,1,0.0762976558685986,0.0762976558685986,0.0762976558685986,0.02482651380038852,0.8873570782872756,Information Technology,neutral
2019-05-31,SHOP,0.2089610694137657,0.0323661747504937,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.026146807501603767,0.8858129233865911,Software,neutral
2019-05-31,HEI,0.18564867425718984,0.0287552961423055,scout,1,0.10429687691378842,0.10429687691378842,0.1042968769137884,0.019362576928210126,0.8557895620067456,Industrials,neutral
2019-06-28,NOW,0.33,0.1070172740332665,confirm,2,0.05870229244371128,0.0762976558685986,-0.0163480458486064,-0.005394855130040112,0.7629142867647333,Information Technology,neutral
2019-06-28,SHOP,0.14398286917781355,0.0271808203341637,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.011855493067819401,0.6916403438238004,Software,neutral
2019-06-28,HEI,0.1150451011933425,0.0217180018964629,confirm,2,0.12560961068608245,0.12560961068608245,0.0192998225548344,0.0022203500388344776,0.9962439352651332,Industrials,neutral
2019-06-28,HD,0.18696081506913015,0.1632045325333471,scout,1,0.021173267504583926,0.021173267504583926,0.0211732675045839,0.0039585713503337335,0.9213258530922654,Consumer Discretionary,neutral
2019-06-28,YUM,0.09294585355070689,0.0271167721865353,scout,1,0.051511742291534324,0.051511742291534324,0.0515117422915343,0.004787802855170702,0.6800670152461722,Consumer Discretionary,neutral
2019-06-28,DG,0.1310653610090069,0.0382380644241253,scout,1,-0.013552218564026552,0.0,-0.0135522185640265,-0.0017762264185670984,0.6276264231082317,Consumer Staples,neutral
2019-07-31,NOW,0.19852147228513792,0.1391122782909379,confirm,3,0.007977085026833475,0.0762976558685986,-0.0479126264096332,-0.009511685135888164,0.004567574317624723,Information Technology,neutral
2019-07-31,SHOP,0.07560153235192477,0.0529771479462761,confirm,3,0.40002924860907396,0.40002924860907396,0.1496661897295894,0.011314993284830863,0.43907403131680556,Software,neutral
2019-07-31,HEI,0.2271425779897776,,winner,3,0.20764972220098454,0.20764972220098454,0.0728850488979895,0.016555297903600334,0.8966897307826177,Industrials,neutral
2019-07-31,HD,0.17487712114779524,0.1225436949655919,confirm,2,0.07987609273112573,0.07987609273112573,0.0574856658459073,0.010052927750396406,0.901089341371187,Consumer Discretionary,neutral
2019-07-31,YUM,0.08410888652571533,,scout,2,0.07121990540680145,0.07121990540680145,0.018742694277781,0.0015764271461960562,0.5419428636570732,Consumer Discretionary,neutral
2019-07-31,DG,0.11860412439533335,,scout,2,0.15417202863838964,0.15417202863838964,0.1700285107421091,0.02016608263881038,-0.08157742302181376,Consumer Staples,neutral
2019-07-31,MDT,0.03650299697245199,0.03953144909999,scout,1,0.05281788515936614,0.05281788515936614,0.0528178851593661,0.0019280111020636575,0.9457828862850327,Health Care,neutral
2019-07-31,TXN,0.05036679928169514,0.0578290310318555,scout,1,-0.020302734492995356,0.0,-0.0203027344929954,-0.001022583753078248,0.9111870757519416,Information Technology,neutral
2019-07-31,SPGI,0.03427448905016857,0.0371180541788783,scout,1,0.029116706323797592,0.029116706323797592,0.0291167063237975,0.0009979602320719712,0.8431801739852993,Financials,neutral
2019-08-30,NOW,0.09203608187219446,0.0656584879406713,confirm,4,-0.025496227308193564,0.0762976558685986,-0.0332084060563102,-0.0030563715786436443,0.15780380724871818,Information Technology,neutral
2019-08-30,SHOP,0.08379892925703875,0.0423456598309019,winner,4,0.2880269087203482,0.40002924860907396,-0.08,-0.0067039143405630995,0.9722543788837443,Software,neutral
2019-08-30,HEI,0.33,,winner,4,0.008692838301579853,0.20764972220098454,-0.1647471781277758,-0.05436656878216602,0.8829050349270009,Industrials,neutral
2019-08-30,HD,0.16820871407582413,0.1199999999999999,confirm,3,0.11794423351182015,0.11794423351182015,0.0352523229627352,0.005929747913747335,0.29255273710232654,Consumer Discretionary,neutral
2019-08-30,YUM,0.07476166549577214,,scout,3,0.030498809134287264,0.07121990540680145,-0.0380137598890585,-0.002841972001062392,0.45864902404367713,Consumer Discretionary,neutral
2019-08-30,DG,0.03946381544715571,0.0281534632713735,confirm,3,0.18625511091496683,0.18625511091496683,0.0277974872726958,0.0010969949076243266,0.8307724237425514,Consumer Staples,promote_monster_early
2019-08-30,MDT,0.07738302624058567,0.0552050064700239,confirm,2,0.07391438580250975,0.07391438580250975,0.0200381290444644,0.0015506110656600305,0.9301966162490864,Health Care,neutral
2019-08-30,SPGI,0.04708301978466733,,confirm,2,-0.04327523011740919,0.029116706323797592,-0.0703437579006998,-0.0033119965449664975,0.8494969807381344,Financials,neutral
2019-08-30,AMGN,0.04947315119877184,0.0741630979661838,scout,1,-0.07100821220449094,0.0,-0.0710082122044909,-0.003513000018747254,0.7507633029741814,Health Care,neutral
2019-08-30,ABT,0.02335160816562843,0.0257457641346519,scout,1,-0.004737263756409815,0.0,-0.0047372637564098,-0.00011062272701691469,0.7332439317315265,Health Care,neutral
2019-08-30,ELS,0.014439988462361487,0.0159204682787657,scout,1,-0.004623980199778055,0.0,-0.004623980199778,-6.67702207349823e-05,0.6329490326416907,Real Estate,neutral
2019-09-30,SHOP,0.17342005492562065,,winner,5,0.2948873635757916,0.40002924860907396,0.0053263288282223,0.0009236922379422279,-0.4585892919970367,Software,neutral
2019-09-30,HEI,0.33,,winner,5,-0.02464841411822738,0.20764972220098454,-0.0330539200376862,-0.010907793612436448,-0.19890740607127858,Industrials,neutral
2019-09-30,YUM,0.07091224930075968,,scout,4,-0.06864365490920954,0.07121990540680145,-0.0962082276706224,-0.006822341825363421,-0.19820577882772256,Consumer Discretionary,neutral
2019-09-30,DG,0.07315790283182566,0.0346438758083332,winner,4,0.20156563366133207,0.20156563366133207,0.0129066021343049,0.0009442199448305116,0.9950494341151124,Consumer Staples,neutral
2019-09-30,MDT,0.15469650008577854,0.0732564238381104,winner,3,0.07746655037222117,0.07746655037222117,0.0033076794730306,0.0005116864378834061,0.9348169422166053,Health Care,neutral
2019-09-30,SPGI,0.06901807454548478,,confirm,3,0.0021174229215559226,0.029116706323797592,0.0474458846137491,0.003274623601148205,0.023518826054180264,Financials,neutral
2019-09-30,ABT,0.02214925321464839,,scout,2,-0.00919043907110717,0.0,-0.004474371593078,-9.910398939151433e-05,0.011289771200509835,Health Care,neutral
2019-09-30,ELS,0.013696485424083788,,scout,2,0.028784065836488626,0.028784065836488626,0.0335632418017985,0.0004596984521233329,0.5719461301288541,Real Estate,neutral
2019-09-30,LHX,0.023714121791196426,0.0245013959251639,scout,1,-0.015646402793848768,0.0,-0.0156464027938488,-0.00037104070144744646,1.0584790110973168,Industrials,neutral
2019-09-30,MLM,0.01644254737307484,0.0169884158795005,scout,1,-0.03928459475953194,0.0,-0.039284594759532,-0.0006459388103656525,0.864367021470155,Materials,promote_monster_early
2019-09-30,NEE,0.05279281050752724,0.0641064995126662,scout,1,0.02812729000104741,0.02812729000104741,0.0281272900010474,0.001484918691115561,0.772977134002889,Utilities,neutral
2019-10-31,DG,0.33,,monster,5,0.14158836600457447,0.20156563366133207,-0.0499159313286939,-0.01647225733846899,1.1519345897654538,Consumer Staples,neutral
2019-10-31,MDT,0.16727532219729427,0.0414812521433887,winner,4,0.09720037582079621,0.09720037582079621,0.0183150237394913,0.0030636514970745006,0.8306164123154974,Health Care,neutral
2019-10-31,ABT,0.040118679042046225,,scout,3,-0.015081917575916037,0.0,-0.0059461260136464,-0.00023855072108504172,0.4343746207927192,Health Care,neutral
2019-10-31,ELS,0.024808281227715636,,scout,3,0.07847377154434798,0.07847377154434798,0.0482994511267604,0.001198226366696979,0.6293447060570603,Real Estate,neutral
2019-10-31,MLM,0.029782190591318387,,scout,2,-0.02678386107763253,0.0,0.0130119009372713,0.0003875229136691682,-0.07553862253598156,Materials,neutral
2019-10-31,NEE,0.1477809846729508,,confirm,2,0.004656620041020965,0.02812729000104741,-0.022828564311334,-0.0033736277125987215,0.7568463220568135,Utilities,neutral
2019-10-31,AAPL,0.10081380958503365,0.0669757505610113,scout,1,0.07426647900357697,0.07426647900357697,0.0742664790035769,0.007487086672817501,1.3323469294020183,Information Technology,neutral
2019-10-31,COST,0.058606923098607315,0.0317093587979896,scout,1,0.005906605715256141,0.005906605715256141,0.0059066057152561,0.00034616798692780866,1.0533552930197085,Consumer Staples,neutral
2019-10-31,BKNG,0.10081380958503365,0.12,scout,1,-0.061973084927520516,0.0,-0.0619730849275205,-0.006247742783280171,0.9642926723294399,Consumer Discretionary,neutral
2019-11-29,DG,0.33,,monster,6,0.13199560005226219,0.20156563366133207,-0.0084029990476217,-0.002772989685715161,-0.27738686118374684,Consumer Staples,neutral
2019-11-29,MDT,0.13390227666132967,0.0663407937310606,winner,5,0.13475244732902936,0.13475244732902936,0.0342253542158523,0.004582852849043061,0.6488136335918797,Health Care,neutral
2019-11-29,ABT,0.03637151923295107,,scout,4,-0.009441953930005131,0.0,0.0057263276475032,0.00020827523616534212,0.569368488863793,Health Care,neutral
2019-11-29,ELS,0.02249114126775337,,scout,4,0.036675708459414924,0.07847377154434798,-0.0387566802158565,-0.0008716819698039708,0.31702813900511706,Real Estate,neutral
2019-11-29,MLM,0.027000478175173287,,scout,3,0.022771799118480818,0.022771799118480818,0.0509194804876396,0.001374850321597675,0.37900729595477284,Materials,neutral
2019-11-29,NEE,0.20705685306446536,,confirm,3,0.040163853002001426,0.040163853002001426,0.035342655642413,0.007317939056259106,0.19881756613661353,Utilities,neutral
2019-11-29,AAPL,0.13124835710514965,0.0918013141771935,confirm,2,0.19070887557185,0.19070887557185,0.108392469507452,0.014226333545423105,1.0752682719658242,Information Technology,neutral
2019-11-29,COST,0.040247728647728916,0.0435063485662769,scout,2,-0.01318849134464184,0.005906605715256141,-0.0189829721282329,-0.0007640215111445189,0.5404394919818223,Consumer Staples,neutral
2019-11-29,BKNG,0.0030467768274153656,0.0032934562796668,scout,2,0.02212874456436431,0.02212874456436431,0.0896582263691083,0.00027316860648856045,-0.6060730188344834,Unknown,neutral
2019-11-29,UNH,0.0021711867265535876,0.0023469748406099,scout,1,0.04730709922071985,0.04730709922071985,0.0473070992207198,0.0001027125458997804,1.1469638650168628,Unknown,neutral
2019-11-29,BAC,0.025319748773160844,0.0273697386845669,scout,1,0.06257069374554991,0.06257069374554991,0.0625706937455499,0.0015842742461997098,1.0426985412819882,Financials,neutral
2019-11-29,BABA,0.04114393351831882,0.0444751138307207,scout,1,0.09074436371102657,0.09074436371102657,0.0907443637110265,0.003733580067688617,0.9386209534414762,Internet,neutral
2019-12-31,MDT,0.16659488864895033,0.059366176883175,winner,6,0.1495240942680347,0.1495240942680347,0.0130175061298829,0.00216864998419487,0.7019980017493481,Health Care,neutral
2019-12-31,ABT,0.07085129425781134,,confirm,5,0.014646678738843066,0.014646678738843066,0.0243182444122471,0.0017229790906854957,0.7459463786452696,Health Care,neutral
2019-12-31,MLM,0.03403310436133243,,scout,4,-0.035315430736796216,0.022771799118480818,-0.0567939298926133,-0.0019328737431255061,0.22306186930899663,Materials,neutral
2019-12-31,AAPL,0.25929533086203144,0.0924000286069625,winner,3,0.22310488942943452,0.22310488942943452,0.0272073338178704,0.0070547346241784424,0.8813474690233082,Information Technology,promote_monster_early
2019-12-31,COST,0.15434241106216628,0.12,scout,3,0.03023608296037783,0.03023608296037783,0.0440049329827847,0.0067918274551920345,0.03726218284519661,Consumer Staples,neutral
2019-12-31,BKNG,0.003840349532344939,,scout,3,-0.09129653902467971,0.02212874456436431,-0.1109696642347989,-0.0004261622981485848,0.5620849202785465,Consumer Discretionary,neutral
2019-12-31,UNH,0.004229446360666111,,confirm,2,-0.019845878689066065,0.04730709922071985,-0.0641196626660443,-0.0002711906739100398,1.285075647968888,Health Care,neutral
