ticker,source,exchange,is_adr,last_price,avg_volume_20d,avg_dollar_volume_20d,market_cap,alpaca_tradable,candidate_status,review_reason
FC242AEA3553843E,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/fc242aea3553843e.parquet,,,957.0700073242188,58717773.55,56197019961.56032,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
2A9459E6EF58DF51,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/2a9459e6ef58df51.parquet,,,744.780029296875,64111057.3,47748635134.14763,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
93DE563DB164D4DA,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/93de563db164d4da.parquet,,,712.5999755859375,54284674.6,38683257794.650566,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
110BE084ACDFCE87,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/110be084acdfce87.parquet,,,193.5897979736328,155105727.0,30026886354.483444,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
82E2E180365F45D3,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/82e2e180365f45d3.parquet,,,308.2414855957031,68020913.6,20966867459.640965,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
2ACE4947BBB757BD,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/2ace4947bbb757bd.parquet,,,1712.0,11888028.9,20352305476.8,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
EBCCC602BE8E4557,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/ebccc602be8e4557.parquet,,,392.3500061035156,48890555.25,19182209650.741768,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
1CF7457D2DA96ACC,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/1cf7457d2da96acc.parquet,,,390.5299987792969,48283210.5,18856042137.625534,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
DC1B9B4BB07D1464,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/dc1b9b4bb07d1464.parquet,,,511.4363098144531,31720968.15,16223254894.3778,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
F9B7BD19712FA7FC,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/f9b7bd19712fa7fc.parquet,,,118.91000366210938,130531919.1,15521550978.203163,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
37B129046DF1CAA6,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/37b129046df1caa6.parquet,,,241.1501007080078,63692157.75,15359370255.72282,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
C0EDAC731ECF2F5F,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/c0edac731ecf2f5f.parquet,,,243.21009826660156,62698080.5,15248806319.532295,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
A50A5EC3144B8573,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/a50a5ec3144b8573.parquet,,,359.1650085449219,37880834.75,13605470336.672523,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
D2217186EB2FCEE4,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/d2217186eb2fcee4.parquet,,,358.3800048828125,34866840.9,12495578611.990246,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
40BB78AC4A8F75B7,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/40bb78ac4a8f75b7.parquet,,,584.2899780273438,19438838.35,11357918432.398588,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
53E8D03C0054BD53,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/53e8d03c0054bd53.parquet,,,355.7449951171875,25519066.1,9078280045.139685,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
8064BAF66D1FD781,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/8064baf66d1fd781.parquet,,,592.2899780273438,13099510.4,7758708726.9849615,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
2C2FFB745F0E3A0D,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/2c2ffb745f0e3a0d.parquet,,,593.4500122070312,12896515.65,7653437369.92067,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
22DA65BA4FAE7D4E,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/22da65ba4fae7d4e.parquet,,,433.19500732421875,14929920.0,6467566803.75,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
3B06DE6BC286FD80,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/3b06de6bc286fd80.parquet,,,536.510009765625,10605580.9,5690000312.229126,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
E5F2231FFF44BC5D,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/e5f2231fff44bc5d.parquet,,,129.82000732421875,42988772.65,5580802780.282174,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
DDA1D8F14E9F515E,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/dda1d8f14e9f515e.parquet,,,346.95001220703125,14355244.6,4980552289.204919,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
12B34F4AE0DD3D17,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/12b34f4ae0dd3d17.parquet,,,140.10000610351562,31727501.0,4445023083.749298,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
F2BB989F4F2BFB00,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/f2bb989f4f2bfb00.parquet,,,1763.050048828125,2385569.85,4205879040.525403,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
4496678B8FC89997,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/4496678b8fc89997.parquet,,,729.3049926757812,5732777.45,4180943216.184134,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
1949D19D2C92D91F,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/1949d19d2c92d91f.parquet,,,1203.1400146484375,3419695.6,4114372614.2771974,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
7D0E33203D17C45E,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/7d0e33203d17c45e.parquet,,,174.875,22425932.0,3921734858.5,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
1C651BC37CC49D3F,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/1c651bc37cc49d3f.parquet,,,814.1300048828125,4772333.85,3885300180.602911,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
18E4F6D0EECE929E,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/18e4f6d0eece929e.parquet,,,112.79000091552734,34128180.85,3849317549.316783,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
3472FF5765A2D9CB,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/3472ff5765a2d9cb.parquet,,,265.30499267578125,14482744.65,3842344463.2934604,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
91D5308F275CDC36,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/91d5308f275cdc36.parquet,,,231.89999389648438,16114699.1,3736998622.933682,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
CF9B775C2C444520,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/cf9b775c2c444520.parquet,,,957.2050170898438,3903940.0,3736870954.4177246,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
DFF617A3EE47756D,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/dff617a3ee47756d.parquet,,,1106.60498046875,3274924.45,3624047707.028882,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
29D8DEC43E88B475,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/29d8dec43e88b475.parquet,,,313.8599853515625,11247186.7,3530041852.9082885,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
34F05091011FE38B,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/34f05091011fe38b.parquet,,,195.0850067138672,17833488.5,3479046223.7541733,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
08DA11422EA76CC1,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/08da11422ea76cc1.parquet,,,333.8699951171875,10086059.15,3367432519.162164,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
1ACAB325521B0A08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/1acab325521b0a08.parquet,,,389.7300109863281,8625868.6,3361759864.2446227,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
7D71065B1A12F279,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/7d71065b1a12f279.parquet,,,378.1300048828125,8730360.4,3301211220.680713,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
C9EE5681D3C59F75,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices/c9ee5681d3c59f75.parquet,,,360.2250061035156,8887435.65,3201476561.2658525,,,review_watch,market_cap_missing;alpaca_tradability_missing_or_false
