as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,89555.12154041404,0.0793580229880242,0.013419561177773298,15143.905896898032,-0.06593846181025091,-74411.21564351601,DEPLOY_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,0.0,531.2100219726562,0.0,0.0,0.32455000455194827,366253.013989245,0.32455000455194827,366253.013989245,BUY,689.0,366003.70513916016,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,FLEX,0.0,150.77999877929688,0.0,0.0,0.1762227284550892,198866.44438408548,0.1762227284550892,198866.44438408548,BUY,1318.0,198728.03839111328,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1694.97998046875,0.0,0.0,0.1731121278414748,195356.1475605625,0.1731121278414748,195356.1475605625,BUY,113.0,191532.73779296875,1,cash_scaled,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,36.0,315.7099914550781,11365.559692382812,0.010071432340503825,0.02608921113211898,29441.540827989425,0.016017778791615155,18075.981135606613,BUY,57.0,17995.469512939453,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,22.18000030517578,0.0,0.0,0.021587736031702238,24361.64928646495,0.021587736031702238,24361.64928646495,BUY,1098.0,24353.640335083008,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,321.3500061035156,0.0,0.0,0.021089436814141653,23799.321177574617,0.021089436814141653,23799.321177574617,BUY,74.0,23779.90045166016,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,NUE,0.0,250.0,0.0,0.0,0.02108047337423082,23789.205981650997,0.02108047337423082,23789.205981650997,BUY,95.0,23750.0,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,ROST,0.0,231.72999572753903,0.0,0.0,0.021032289959312014,23734.83124527511,0.021032289959312014,23734.83124527511,BUY,102.0,23636.459564208984,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,TKR,0.0,127.9800033569336,0.0,0.0,0.019883125637022627,22438.005207055077,0.019883125637022627,22438.005207055077,BUY,175.0,22396.50058746338,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,NVT,0.0,166.99000549316406,0.0,0.0,0.019519006541424706,22027.098676956935,0.019519006541424706,22027.098676956935,BUY,131.0,21875.69071960449,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,RKLB,0.0,143.47999572753906,0.0,0.0,0.01940794260263523,21901.76359220376,0.01940794260263523,21901.76359220376,BUY,152.0,21808.959350585938,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,PWR,0.0,711.72998046875,0.0,0.0,0.019320106752521764,21802.641286275044,0.019320106752521764,21802.641286275044,BUY,30.0,21351.8994140625,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,96.0,318.17999267578125,30545.279296875,0.027067273595548953,0.018528533316486618,20909.354727422782,-0.008538740279062335,-9635.924569452218,SELL,-30.0,-9545.399780273438,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,ARM,0.0,353.2900085449219,0.0,0.0,0.018528533316486618,20909.354727422782,0.018528533316486618,20909.354727422782,BUY,59.0,20844.11050415039,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,STM,0.0,69.30999755859375,0.0,0.0,0.013044605566059506,14720.770413994731,0.013044605566059506,14720.770413994731,BUY,212.0,14693.719482421877,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,MLI,0.0,128.60000610351562,0.0,0.0,0.012807101817098328,14452.748652568895,0.012807101817098328,14452.748652568895,BUY,112.0,14403.20068359375,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,516.0999755859375,0.0,0.0,0.01215549502249459,13717.41373002296,0.01215549502249459,13717.41373002296,BUY,26.0,13418.599365234377,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,ARW,0.0,214.6300048828125,0.0,0.0,0.01215549502249459,13717.41373002296,0.01215549502249459,13717.41373002296,BUY,63.0,13521.690307617188,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,AVT,0.0,86.93000030517578,0.0,0.0,0.01215549502249459,13717.41373002296,0.01215549502249459,13717.41373002296,BUY,157.0,13648.010047912598,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,MCHP,0.0,94.6500015258789,0.0,0.0,0.01215549502249459,13717.41373002296,0.01215549502249459,13717.41373002296,BUY,144.0,13629.600219726562,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,120.62000274658205,0.0,0.0,0.01215549502249459,13717.41373002296,0.01215549502249459,13717.41373002296,BUY,113.0,13630.06031036377,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,PR,18144.0,19.229999542236328,348909.11169433594,0.3091809472233809,0.0,0.0,-0.3091809472233809,-348909.11169433594,SELL,-18144.0,-348909.11169433594,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,ETR,2898.0,109.05000305175781,316026.90884399414,0.28004284138633273,0.0,0.0,-0.28004284138633273,-316026.90884399414,SELL,-2898.0,-316026.90884399414,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,THC,750.0,175.32000732421875,131490.00549316406,0.11651803603340517,0.0,0.0,-0.11651803603340517,-131490.00549316406,SELL,-750.0,-131490.00549316406,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,MU,53.0,971.0,51463.0,0.045603220304822875,0.0,0.0,-0.045603220304822875,-51463.0,SELL,-53.0,-51463.0,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-29,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,64.0,376.42999267578125,24091.51953125,0.021348364313420066,0.0,0.0,-0.021348364313420066,-24091.51953125,SELL,-64.0,-24091.51953125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
