ticker,onset_date,offset_months,snapshot_date,price,mom_1m,mom_3m,mom_6m,mom_12m,rs_vs_spy_3m,rs_vs_spy_6m,price_vs_sma50,price_vs_sma200,sma50_vs_sma200,dist_63d_high,dist_52w_high,breakout_63d,volume_surge,vol_30d,vol_90d,max_dd_90d,forward_3m_return,forward_6m_return,forward_12m_return,entry_readiness_score
TSM,2020-02-28,-6,2019-10-25,45.35319900512695,0.10051659832099302,0.17201130226763994,0.21315569873750495,0.45758223096322403,0.16692694981411882,0.17709763094225073,0.12351337688994302,0.25555372045665137,0.11752449617664196,0.0,0.0,1,1.1691275520960052,0.20295235887802718,0.2638938559218551,-0.10605361341221042,0.12436575143099926,0.04894638932619544,0.7461802938480717,1.0
TSM,2020-02-28,-3,2019-12-27,52.217281341552734,0.09767637486733571,0.2935261639914222,0.5137166135921076,0.6644951599525426,0.19519392180590933,0.40127439459007275,0.09029855842625256,0.32010640836610293,0.2107751571015164,-0.006105340244964341,-0.006105340244964341,1,0.9689530777804977,0.2076126830659078,0.20693513567187474,-0.03828105830732842,-0.1742439445468138,-0.018977682420803443,0.8640685827983261,0.9090909090909091
TSM,2020-02-28,-1,2020-02-07,50.19861602783203,-0.043404385116054045,0.05504448431103026,0.3603840880354059,0.543898860067445,-0.03200626014008967,0.21817671976156272,-0.013388983297768053,0.20164179980000152,0.21794889724271926,-0.06830247703761438,-0.06830247703761438,0,1.2605018799000889,0.3382276618175601,0.24856897729306487,-0.10576921443039233,-0.04960869398034817,0.4482786501921916,1.421275472355373,0.5454545454545456
TSM,2020-02-28,0,2020-02-28,48.090633392333984,-0.058576978107815036,0.010928772447682977,0.31108091442974395,0.4438418258461647,0.06302817045834663,0.2757684215775258,-0.06305236072953713,0.12624938712694211,0.20204090380533501,-0.10742710547064394,-0.10742710547064394,0,1.190253109462012,0.3622429001640037,0.27664663482578983,-0.11654486897732985,-0.05632414774685557,0.5225293021448723,1.462197672962196,0.590909090909091
TSM,2020-02-28,1,2020-03-20,40.15217208862305,-0.20409945472275182,-0.23406941077711574,0.008162594835653403,0.14704826883797195,0.04226283108028617,0.23645737172424852,-0.18678363169152368,-0.07958670227578657,0.13181846012114962,-0.25476671994725564,-0.25476671994725564,0,1.5868121761435474,0.7326690962624343,0.47902986733078384,-0.26547759099992296,0.25137001027299877,0.8245482393440557,1.6861726652346727,0.4545454545454547
TSM,2020-02-28,3,2020-05-01,46.07627487182617,0.09868871790561617,-0.04366304048420255,0.0006776057873614239,0.21667427175028742,0.07220163737907559,0.060809893841968776,0.006426663978422509,0.020131807484219832,0.013617627589098902,-0.1349183851147696,-0.1448140494229384,0,1.065939348950304,0.5028197493916761,0.5464836471645605,-0.26547759099992296,0.5553769847364174,0.6823130193940219,1.3160362952089142,0.6818181818181818
TSM,2020-02-28,6,2020-07-02,53.25211715698242,0.11304628554493346,0.22705666160832694,-0.007019571989913209,0.4993138569744342,-0.01824376125490801,0.02198262918655569,0.09841625172264545,0.12015048900973424,0.019786886121725633,0.0,-0.011628814225577377,1,0.8028101360627377,0.27114177971086817,0.538886910558935,-0.22378437450174227,0.4166938699285079,0.8776090327866821,1.0631640040422004,0.6818181818181818
PLTR,2023-02-08,-6,2022-10-05,8.420000076293945,0.15659338374052156,-0.17288803301774025,-0.393808504811043,-0.6372253163108967,-0.1462781769266197,-0.23693327742963033,-0.02231717264908839,-0.2350044441737864,-0.2175421983231377,-0.26462880204760963,-0.685233642007703,0,0.9252814075750264,0.4508898359666255,0.6619755100636657,-0.3641921108227877,-0.24940616218579437,-0.03919238963371885,0.9726841401244306,0.2727272727272728
PLTR,2023-02-08,-3,2022-12-07,7.070000171661377,0.007122534312067552,-0.0610889807875159,-0.22984750145648292,-0.6366906215682915,-0.04708976420724886,-0.19400384395238301,-0.10451918031687724,-0.24811628524905027,-0.16035754398735946,-0.19567688255473614,-0.6432895923047046,0,0.8666541007598446,0.7033853066011929,0.6188359984430278,-0.39039300127975596,0.039603921665166464,1.1244696029808057,1.5134370617119668,0.09090909090909093
PLTR,2023-02-08,-1,2023-01-18,6.900000095367432,-0.0156918872928411,-0.13098236200984337,-0.26124197187988196,-0.5690193631028237,-0.20313680006383183,-0.26795505255571195,-0.022718248668621488,-0.20385379848839036,-0.18534629299380945,-0.2150170505901986,-0.5390781581637929,0,0.890261381468504,0.49754473146378686,0.5650083819882399,-0.3174061403823789,0.2304347324311251,1.4826085397111015,1.4318841238728934,0.18181818181818185
