as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-07-02,AMD,313.0,517.8200073242188,162077.66229248047,0.10601004747824987,510.1300048828125,2406.9707641601562,17651.073496179582
2026-07-02,MU,449.0,975.5599975585938,438026.4389038086,0.28649971210175706,1035.5,-26913.061096191406,92941.65610347746
2026-07-02,SNDK,245.0,1745.0,427525.0,0.2796310417307979,1187.0,136710.0,46742.17124328613
2026-07-02,TXN,376.0,293.0799865722656,110198.07495117188,0.0720771943051862,293.20001220703125,-45.129638671875,0.0
2026-07-02,UMC,5420.0,24.540000915527344,133006.8049621582,0.08699568780504849,22.889999389648438,8943.008270263672,0.0
