rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,macro_snapshot_source,index_trend_damage_score,liquidity_drain_score,breadth_credit_stress_score,event_shock_score,cash_raise_confirmation_count,confirmed_cash_raise,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_monster_exception_capacity,cash_raise_gate,monster_exception_allowed,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2019-04-30,2019-05-31,balanced,0.35,0.3,0.35,0.0,0.1878755176224656,0.0,0.1878755176224656,1.0,0.8121244823775343,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0088520976324053,0.9911479023675946,bull,0.2919948101040549,0.21278025668247066,0.4044244962746949,0.07767562950780899,0.08888251022554379,0.1150457898039956,0.15154849399449974,0.1361849473446539,balanced,bull,regime_by_month,0.0,0.14870730008803684,0.03495403327851405,0.0,0,False,0.044167631677712024,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.2984680565207192,0.28,0.2984680565207192,0.72,0.7015319434792807,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0088520976324053,0.0,1.0359849434294348,bear,0.04177867544086731,0.2005930629371576,0.41968479795917524,0.5907781509154044,0.3539781984870994,0.0,0.0,0.2384494027412876,cash_defense,bear,regime_by_month,0.73,0.18044769088262846,0.8658501679119319,0.0,2,True,0.6432819563030434,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2019-06-28,2019-07-31,balanced,0.35,0.3,0.35,0.0,0.0292667467107856,0.0,0.0292667467107856,1.0,0.9707332532892142,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.052759296974786,neutral,0.3200476375684764,0.24938628628560253,0.3476002728269325,0.028630947181852606,0.1380031494504741,0.0,0.0,0.1064394971512772,balanced,neutral,regime_by_month,0.0,0.06321377392157856,0.012883926231833672,0.0,0,False,0.018380228726761375,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-07-31,2019-08-30,balanced,0.35,0.3,0.35,0.0,0.023833924930964,0.0,0.023833924930964,1.0,0.976166075069036,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0054857159721388,1.0469841584845536,neutral,0.19321367815360008,0.23748823171584363,0.5004390126103184,0.17615671313929843,0.15358697621976353,0.08971167134671588,0.07656619983628889,0.14404186990464213,quality_compounder,neutral,regime_by_month,0.0,0.1409077603580843,0.1592705209126843,0.0,0,False,0.06708104427205794,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-08-30,2019-09-30,balanced,0.35,0.3,0.35,0.0,0.1568198533569163,0.0,0.1568198533569163,1.0,0.8431801466430836,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0054857159721388,-0.0110773298841458,1.0410975349535947,neutral,0.1483062234180458,0.1575672211325965,0.5330790041788686,0.4100183038598863,0.1433473009338629,0.0,0.0,0.2320322317416692,quality_compounder,neutral,regime_by_month,0.0,0.16407537702692482,0.26450823673694884,0.0,0,False,0.09392049160412097,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-09-30,2019-10-31,balanced,0.35,0.3,0.35,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0110773298841458,0.0,1.0641134548871496,neutral,0.20274135752205602,0.3082360505556002,0.511640283994967,0.07462226769204601,0.24772146076874244,0.46685657335434905,0.42770535605509274,0.20660835838680744,quality_compounder,neutral,regime_by_month,0.0,0.3070720223562197,0.11358002046142071,0.0,0,False,0.09948400968133908,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-10-31,2019-11-29,growth_reentry_alert,0.35,0.3,0.35,0.0,0.0367090393100549,0.0,0.0367090393100549,1.0,0.9632909606899452,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.0674802714787723,neutral,0.5561481566645536,0.41658980561003117,0.4854602321915944,0.011230382130235,0.413546039420597,0.3249096942471593,0.41485735897706655,0.1554806967087141,breakout_growth,neutral,regime_by_month,0.1,0.2224319918952912,0.00505367195860575,0.0,0,False,0.10661873236554396,recovery,breakout_growth,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2019-11-29,2019-12-31,balanced,0.35,0.3,0.35,0.0,0.0432082819686013,0.0,0.0432082819686013,1.0,0.9567917180313986,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0873908595717316,bull,0.3951703557068112,0.3320834034745713,0.36434319462796966,0.022085640092624304,0.4318471799236985,0.1641522447202206,0.0775007344094956,0.1149461352699821,balanced,bull,regime_by_month,0.0,0.09896745737811673,0.009938538041680937,0.0,0,False,0.02672957195286537,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2019-12-31,2020-01-31,balanced,0.35,0.3,0.35,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.1460458940451588,neutral,0.37258014365010345,0.28169342351112714,0.5427042123248924,0.0948759532094121,0.18057063733538498,0.5333429196418118,0.7352572678550526,0.21540566801337166,quality_compounder,neutral,regime_by_month,0.0,0.4010535899745723,0.12269417894423545,0.0,1,False,0.12480223328249017,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2020-01-31,2020-02-28,balanced,0.35,0.3,0.35,0.0,0.2380519434070124,0.0,0.2380519434070124,1.0000000000000002,0.7619480565929876,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0281426566319628,1.113793117964575,neutral,0.21814609100682503,0.11866222986171453,0.5956061278962885,0.5048248423345576,0.1251871545179625,0.0,0.0,0.2829771487736313,quality_compounder,neutral,regime_by_month,0.0,0.19504168276984155,0.3071711790505509,0.0,0,False,0.11019465650257057,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
