rebalance_date,original_return,gross_defended_return,defense_turnover,cost,net_return,return_delta,risk_exit_count,relative_trim_count,equity,drawdown
2022-02-28,0.011783482760706513,0.011783482760706513,0.1853835422704768,0.000463458855676192,0.011320023905030322,-0.0004634588556761913,2,0,2.23662665262602,-0.05827176597507977
2022-03-31,-0.06025824930306004,-0.03711795760382561,0.4554348836615554,0.0011385872091538884,-0.03825654481297949,0.02200170449008055,5,0,2.1510610448599286,-0.09429903436170217
2022-04-29,0.01984099011781227,0.01984099011781227,0.0,0.0,0.01984099011781227,0.0,0,0,2.1937402257938055,-0.07632903045277961
2022-05-31,-0.12880184154216792,-0.05255327231121008,0.610100632130866,0.0015252515803271648,-0.05407852389153724,0.07472331765063067,8,0,2.075105992581389,-0.12627979304735826
2022-06-30,0.03176394837495752,0.03176394837495752,0.0,0.0,0.03176394837495752,0.0,0,0,2.1410195522023088,-0.09852698949955752
2022-07-29,0.03095649947863731,0.03282066553104827,0.0720988194309341,0.00018024704857733527,0.03264041848247093,0.00168391900383362,2,0,2.2109033263653446,-0.06910253318617021
2022-08-31,-0.02582713790537796,-0.024135488834483593,0.0541555371489318,0.0001353888428723295,-0.024270877677355925,0.0015562602280220356,2,0,2.157242762174672,-0.09169623173336916
2022-09-30,0.06629454495088226,0.06629454495088226,0.0,0.0,0.06629454495088226,0.0,0,0,2.300256189441626,-0.03148064673896134
2022-10-31,0.009434259238645708,0.016725400051849658,0.072014003674067,0.0001800350091851675,0.01654536504266449,0.007111105804018782,1,1,2.3383147677875864,-0.015456140488371961
2022-11-30,-0.055876713806323704,-0.040891666831585585,0.7218049513171196,0.001804512378292799,-0.042696179209878386,0.013180534596445317,7,1,2.2384776614130226,-0.057492401554065764
2022-12-30,0.0957697835024719,0.08692517828746235,0.2632859944547082,0.0006582149861367705,0.08626696330132558,-0.009502820201146317,2,1,2.431584331680977,0.0
2023-01-31,0.04806440312572171,0.04964201680976797,0.31914360273852393,0.0007978590068463098,0.04884415780292166,0.0007797546771999495,3,0,2.5503530204887146,0.0
2023-02-28,-0.0076608613010853656,-0.0017791629179370607,0.17609069173249745,0.0004402267293312436,-0.0022193896472683045,0.005441471653817061,2,1,2.5446927933981627,-0.0022193896472681995
2023-03-31,-0.04593512530675048,-0.025003714663150572,0.5223107852697103,0.0013057769631742758,-0.026309491626324847,0.019625633680425632,6,0,2.4777432196586844,-0.028470490260252834
2023-04-28,0.08991413124812614,0.0940602787565504,0.4031963647019808,0.001007990911754952,0.09305228784479545,0.0031381565966693142,6,0,2.7083028949398544,0.0
2023-05-31,0.07039725871198275,0.07039725871198275,0.0861900401937406,0.00021547510048435152,0.0701817836114984,-0.0002154751004843497,2,0,2.898376422666918,0.0
2023-06-30,0.017898075010821045,0.018184765997034173,0.0468664792002096,0.000117166198000524,0.01806759979903365,0.00016952478821260358,1,0,2.950743127938619,0.0
2023-07-31,-0.025671489597166267,-0.018781185850387738,0.27973565679048495,0.0006993391419762124,-0.01948052499236395,0.006190964604802316,4,0,2.8932611026887645,-0.019480524992363968
2023-08-31,-0.07914236292228179,-0.05863735584061809,0.4015475747148978,0.0010038689367872446,-0.059641224777405334,0.019501138144876452,4,0,2.7207034669235806,-0.07795990739991776
2023-09-29,-0.015967801549376354,-0.01141214907444775,0.23915756116748638,0.000597893902918716,-0.012010042977366466,0.003957758572009888,2,0,2.688027701357158,-0.08903364853889983
2023-10-31,0.03966191857116623,0.03966191857116623,0.0,0.0,0.03966191857116623,0.0,0,0,2.7946400371654248,-0.05290297528617727
2023-11-30,0.02209495254482915,0.02209495254482915,0.0,0.0,0.02209495254482915,0.0,0,0,2.856387476166474,-0.03197691146977655
2023-12-29,0.03353408087740349,0.03353408087740349,0.0214459470389498,5.36148675973745e-05,0.033480466009806115,-5.3614867597376326e-05,1,0,2.952020659973101,0.0
2024-01-31,0.21069119664625324,0.21203526247779625,0.0461172385519308,0.000115293096379827,0.2119199693814164,0.0012287727351631694,1,0,3.5776127878479094,0.0
2024-02-29,0.06281429688864718,0.06055489819771319,0.15155009301638006,0.0003788752325409502,0.060176022965172236,-0.002638273923474939,2,1,3.792899297129939,0.0
2024-03-28,-0.032138702186168634,-0.02170643274984092,0.3435117212831292,0.0008587793032078229,-0.022565212053048744,0.00957349013311989,4,0,3.7073117201943426,-0.022565212053048733
2024-04-30,0.028107930803159854,0.028107930803159854,0.0,0.0,0.028107930803159854,0.0,0,0,3.8115165814913086,0.0
2024-05-31,-0.02495711655025672,-0.001712551361720682,0.2701292661524839,0.0006753231653812097,-0.0023878745271018915,0.02256924202315483,4,0,3.802415158136739,-0.002387874527101874
2024-06-28,-0.036560190701701654,-0.02871373839755446,0.31127714329637285,0.0007781928582409321,-0.029491931255795394,0.00706825944590626,4,1,3.690274591686976,-0.031809382751496584
2024-07-31,-0.006231798075482499,-0.00574711388559327,0.184706873611123,0.0004617671840278075,-0.006208881069621077,2.2917005861421494e-05,3,1,3.667362115632947,-0.03782076314671545
2024-08-30,0.04044009733852631,0.042291421434608255,0.13603524643556805,0.00034008811608892016,0.041951333318519336,0.001511235979993024,2,1,3.821212846145575,0.0
2024-09-30,0.028021789131501697,0.03466754180460975,0.35058583627857964,0.0008764645906964491,0.0337910772139133,0.005769288082411603,3,0,3.950335744480478,0.0
2024-10-31,0.196755876680879,0.196755876680879,0.0,0.0,0.196755876680879,0.0,0,0,4.727587517069548,0.0
2024-11-29,-0.0693202394341838,-0.02832767592157572,0.44096488846041476,0.001102412221151037,-0.029430088142726754,0.03989015129145705,5,0,4.588454199739736,-0.02943008814272674
2024-12-31,0.03830704348107339,0.04386004275144078,0.3683617639992636,0.0009209044099981591,0.04293913834144262,0.0046320948603692305,5,1,4.785478469395734,0.0
2025-01-31,-0.034035325928231185,-0.022445366195625684,0.42687945221786205,0.0010671986305446552,-0.02351256482617034,0.010522761102060844,6,0,4.672959596659824,-0.023512564826170368
2025-02-28,-0.06092752144730129,-0.046728885627930546,0.3719439104484527,0.0009298597761211318,-0.047658745404051676,0.013268776043249615,6,1,4.4502522049591935,-0.07005073088937541
2025-03-31,0.028408287972142374,0.02927107428260538,0.0354011259710541,8.850281492763525e-05,0.029182571467677745,0.0007742834955353703,1,0,4.580122007979606,-0.04291241988223993
2025-04-30,0.05789965288295107,0.05789965288295107,0.0333281550030406,8.332038750760151e-05,0.05781633249544347,-8.332038750760024e-05,1,0,4.844927864862653,0.0
2025-05-30,0.03202201245197506,0.031926643514855135,0.0525210301701493,0.00013130257542537325,0.03179534093942976,-0.0002266715125452956,0,2,4.998973998152905,0.0
2025-06-30,0.05823151128724844,0.05359003466833754,0.10237210470487479,0.000255930261762187,0.05333410440657535,-0.00489740688067309,2,0,5.265589799296147,0.0
2025-07-31,-0.009879823524689614,-0.005458541442295231,0.19965774905080072,0.0004991443726270018,-0.005957685814922233,0.003922137709767381,3,0,5.23421906964168,-0.005957685814922398
2025-08-29,0.11436443263002957,0.11436443263002957,0.0373139796946492,9.328494923662302e-05,0.11427114768079295,-9.32849492366189e-05,1,0,5.832339289942327,0.0
2025-09-30,0.12670541856427192,0.12670541856427192,0.0875820996605895,0.00021895524915147374,0.12648646331512045,-0.00021895524915147013,2,0,6.570051259580953,0.0
2025-10-31,-0.019411277925112536,-0.0036837176096969383,0.3354382144234475,0.0008385955360586187,-0.004522313145755557,0.01488896477935698,4,0,6.5403394304014615,-0.004522313145755574
2025-11-28,0.09367756445107718,0.09367756445107718,0.0,0.0,0.09367756445107718,0.0,0,0,7.153022498924816,0.0
2025-12-31,0.16455714514258038,0.18086139590272274,0.0764708683426358,0.0001911771708565895,0.18067021873186614,0.016113073589285765,1,0,8.445360638399523,0.0
2026-01-30,0.007819725543693671,0.011587194538354365,0.31701352612945377,0.0007925338153236344,0.01079466072303073,0.002974935179337059,4,0,8.536525441174684,0.0
2026-02-27,-0.09124558081385044,-0.044899340541868976,0.6608424993687956,0.001652106248421989,-0.04655144679029097,0.04469413402355947,8,0,8.139137831325876,-0.046551446790290885
2026-03-31,0.06303555409274826,0.06303555409274826,0.15,0.000375,0.06266055409274826,-0.00037500000000000033,1,0,8.649140717674005,0.0
