cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.3705406991813436,1.7773509903446925,-0.1268798917351074,9.08329788979518
50.0,0.36243756089511203,1.7373049465575616,-0.13240423575745386,8.713973943254853
75.0,0.3543748515715792,1.6975967494099224,-0.13790095932370816,8.359343422355828
