portfolio_kind,variant_id,cost_bps,status,metric_mode,cagr,max_dd,sharpe,trade_count,total_fees_usd,avg_cash_weight,research_only,production_activation_allowed
concentrated,concentrated_N5_cap30_sub70_risk,25.0,completed,broker_ledger_next_close,0.2854613334889504,-0.5163388011409353,0.8709662012060848,513,24562.26440168381,0.14485812690366945,True,False
concentrated,concentrated_N5_cap30_sub70_risk,50.0,completed,broker_ledger_next_close,0.2621864908133871,-0.5377478453089517,0.8213942214479363,513,45913.75610554218,0.14395462055430133,True,False
concentrated,concentrated_N5_cap30_sub70_risk,75.0,completed,broker_ledger_next_close,0.23881495908199035,-0.5584158460063879,0.7706645917410283,515,64341.26641239881,0.14316529864374988,True,False
concentrated,concentrated_N5_cap30_sub70_risk,100.0,completed,broker_ledger_next_close,0.21649904519985141,-0.5778877657099395,0.721422155751138,515,80311.96511278153,0.14252551237639668,True,False
main,main_N18_cap12_sub40_theme60_risk,25.0,completed,broker_ledger_next_close,0.34095913857176074,-0.32218674313616336,1.1856114447427286,1791,29994.201577951906,0.15580194427906255,True,False
main,main_N18_cap12_sub40_theme60_risk,50.0,completed,broker_ledger_next_close,0.31835179564239136,-0.32440266015121233,1.1252113587733448,1787,55862.188174226285,0.1552729433168918,True,False
main,main_N18_cap12_sub40_theme60_risk,75.0,completed,broker_ledger_next_close,0.2965417918718818,-0.32566104678932517,1.0656573121006374,1784,78268.49837714195,0.15430120784395462,True,False
main,main_N18_cap12_sub40_theme60_risk,100.0,completed,broker_ledger_next_close,0.27409346600468765,-0.3368313891629444,1.0034219185431714,1785,97279.8703444004,0.15364621928492056,True,False
