rebalance_date,portfolio_kind,variant_id,ticker,leader_tier,would_have_rank,rejection_reason,rs_spy_3m,rs_qqq_3m,rs_qqq_6m,sector_leadership_score,future_winner_score,smart_money_confirmation_score,chase_risk_score,liquidity_capacity_score,valuation_risk,missing_data_flags
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,VEEV,DUAL_LEADER,14,warning_no_new_add,0.2831835996948495,0.2831835996948495,0.7183427075725926,-0.5649827502981823,0.4590821115842582,0.0,0.1759012693012889,0.08498515347204655,0.5025750551465398,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,FDS,DUAL_LEADER,16,warning_no_new_add,0.1763418753619872,0.1763418753619872,0.2005910336441343,-0.14268239553386028,0.423977000151354,0.0,0.034589408200196146,0.11146767580904085,0.098826880571989,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,MKTX,DUAL_LEADER,18,warning_no_new_add,0.2272984366608239,0.2272984366608239,0.3727494637132551,-0.1825109442828321,0.4320053653171894,0.028857040163745063,0.10296757241624489,0.09934882353439327,0.294193064046414,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,TTWO,LAGGING,19,failed_leader_tier_gate,0.2245244780295983,0.2245244780295983,-0.0128696245357322,-0.018865616889969884,0.3487392452849406,0.0,0.004803686650297255,0.5117824133209904,0.0137248190008493,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,PAGS,DUAL_LEADER,23,same_theme_cap,0.1382865053218214,0.1382865053218214,0.3341667377383344,0.357126737088302,0.0889721043349102,0.08807179813817466,0.10289730097949984,-0.24935836365911743,0.2939922885128567,
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,BR,DUAL_LEADER,24,same_theme_cap,0.2361613493949967,0.2361613493949967,0.2774292903866275,0.4721358439415049,0.2405936910819333,0.0,0.10594858201684401,0.04758514028492343,0.1126163093474822,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,PEN,DUAL_LEADER,25,same_theme_cap,0.0155137532699924,0.0155137532699924,0.0980300829194678,0.19583893972376648,0.2984822814758509,0.06819393244926236,0.00184321068770699,-0.4211001058301338,0.0052663162505914,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,TWLO,DUAL_LEADER,26,same_theme_cap,0.0684854431916748,0.0684854431916748,0.5255433496799791,0.6128617965353432,0.5348868989926934,0.22072721378780064,0.055856369302024686,1.049168197342452,0.1595896265772134,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,AWK,DUAL_LEADER,27,same_theme_cap,0.1174397366934734,0.1174397366934734,0.1958470677492179,0.7984011314780483,0.2862740750354317,0.0,0.13613283781337732,0.040016287856822166,0.1316378381616657,
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,ADBE,DUAL_LEADER,28,not_top_n,0.0260974352335199,0.0260974352335199,0.166415474258275,0.19928031064468865,0.2396881721388686,0.23384761904761905,0.0,1.7850922952879862,0.0,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,CNC,EMERGING_LEADER,29,failed_leader_tier_gate,-0.0585262494890364,-0.0585262494890364,-0.1512969130131271,-0.1449436123541841,0.3311351535710869,0.16544460994906315,0.01819443797097521,1.195279518647273,0.0519841084885006,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,PYPL,DUAL_LEADER,30,same_theme_cap,0.110830017064001,0.110830017064001,0.3389045133824828,0.9742312422630313,0.3620239949157048,0.09130890491470862,0.012536021624329735,1.7196396651478802,0.0358172046409421,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,WING,DUAL_LEADER,31,same_theme_cap,0.2309085008088323,0.2309085008088323,0.2797865382571516,0.014468410845346724,0.4841511376305329,0.0455266830841733,0.09561593444402706,-1.067046982726627,0.1670496345984617,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,CDNS,DUAL_LEADER,32,same_theme_cap,0.0933952590674187,0.0933952590674187,0.4756266711437114,1.423493742688454,0.3124220665267493,0.13364600945108407,0.006956284092388715,0.4258730977197428,0.0198750974068249,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,DG,DUAL_LEADER,33,same_theme_cap,0.0678921689425904,0.0678921689425904,0.1889449599908561,0.5103925420445913,0.3134439275486671,0.0,0.023822937488514738,0.7956928683762411,0.0590892954005892,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,SO,DUAL_LEADER,34,same_theme_cap,0.0828471534464723,0.0828471534464723,0.1887366250166171,0.48238923787009913,0.5338309177751605,0.043970029624307905,0.41304811812983316,0.35766254615723225,0.0458776239766827,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,PCTY,DUAL_LEADER,35,same_theme_cap,0.1514246342663416,0.1514246342663416,0.6472715478196818,1.7873333990650981,0.3757250853359833,0.0,0.09054597669762798,-0.7825693325454823,0.2587027905646514,missing_price_history
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,ELS,DUAL_LEADER,36,same_theme_cap,0.12590658825286605,0.12590658825286605,0.23602220107015492,0.46170962289123296,0.3447172625826266,0.0,0.24439702057468882,-0.5966276000189796,0.1385455201039005,
2019-05-31,main,main_N18_cap12_sub40_theme60_risk,SBUX,DUAL_LEADER,37,warning_no_new_add,0.0785160651537457,0.0785160651537457,0.1624037392424249,-0.0040826051596647706,0.3102643223357297,0.050978212087320667,0.12793452740192063,1.419157714976254,0.0,missing_price_history
