rebalance_date,ticker,leader_tier,leader_state,leader_state_reason,warning_streak,exit_streak,shakeout_guard_active,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,sector_leadership_score,price_structure_state
2026-04-30,AMTM,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.15395277116096828,-0.342024205754785,0.12840399838770722,-0.46338660045333885,broken_price_structure
2026-04-30,AMZN,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.12296821645081679,0.03253194998556452,0.12004363594904222,0.348295706828292,above_ma50_ma200
2026-04-30,AN,EMERGING_LEADER,WARNING,second_warning_trim_review,2,0,False,-0.09399592162735293,-0.03901420187583282,0.015808723919350287,-0.5222885743345658,above_ma50_ma200
2026-04-30,ANET,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.29114632239952254,0.14338332933671527,0.020752769018181683,1.7427625127681656,above_ma50_ma200
2026-04-30,APD,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.16049475583096862,0.032889352757228485,0.17378013757934996,0.21871986867736204,above_ma50_ma200
2026-04-30,APG,DUAL_LEADER,WARNING,second_warning_trim_review,8,0,False,-0.027055880928614995,0.024716316447777054,0.23436550717298177,-0.07577058152128152,above_ma50_ma200
2026-04-30,APH,EMERGING_LEADER,HOLD,leader_intact,0,0,False,0.039938694897929894,-0.05095459244069711,-0.0065164751612656335,0.9469243690524477,above_ma50_ma200
2026-04-30,APO,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.025352423521036727,-0.11446558910582916,-0.018259862743306376,-0.5012544237756843,broken_price_structure
2026-04-30,APP,EMERGING_LEADER,HOLD,leader_intact,0,0,False,0.003541293812545643,-0.13167718713757726,-0.3501127263727164,0.04311279178797185,broken_price_structure
2026-04-30,AR,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.3084335775143491,0.004345749535361598,0.23804632502342948,0.9286251067046398,above_ma50_ma200
2026-04-30,ARES,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.10559636807671646,-0.2800440011666874,-0.2561484406659821,-0.20847006559824238,broken_price_structure
2026-04-30,ARMK,DUAL_LEADER,WARNING,second_warning_trim_review,5,0,False,-0.06119312529947263,0.11558452422382026,0.11626880083184155,-0.39651415611441454,above_ma50_ma200
2026-04-30,ARW,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.18209791284886667,0.3425765259919922,0.589523067969008,0.21353817758614724,above_ma50_ma200
2026-04-30,AS,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.06514088743720237,-0.11770340916209299,0.029027202405440766,-1.1068724324277623,broken_price_structure
2026-04-30,ASH,LAGGING,WARNING,second_warning_trim_review,3,0,False,-0.17712625920962188,-0.19844212279617912,0.04104854799801294,0.08344260795624388,broken_price_structure
2026-04-30,ATI,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.04876005453785548,0.2171540193854895,0.4671568232069174,0.2817083319054174,above_ma50_ma200
2026-04-30,ATO,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.16925850004748555,0.07334937994998025,0.03903713148020871,0.1742534320842182,above_ma50_ma200
2026-04-30,AVB,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.050741546769514256,-0.0336413858701774,-7.963717564951622e-05,-0.10418586102493765,above_ma50_ma200
2026-04-30,AVGO,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.22661864897653428,0.18750354812530534,0.04393918797565255,0.17255725027716262,above_ma50_ma200
2026-04-30,AVT,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.21243477645596043,0.2546707200168108,0.6638310256458912,0.21353817758614724,above_ma50_ma200
2026-04-30,AVY,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.22116303271259374,-0.1870645488416951,-0.1277655575537362,-0.10767228522917288,broken_price_structure
2026-04-30,AWI,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.12932872404602724,-0.1459185639794669,-0.17469344558334254,-0.0805892178488094,broken_price_structure
2026-04-30,AWK,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.2709836452252109,-0.07387089745768449,-0.042312580449630266,0.5158972199583892,broken_price_structure
2026-04-30,AXON,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.22813325098691628,-0.2443116971693141,-0.5255710073246018,-0.13058845540557745,broken_price_structure
2026-04-30,AXP,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.10671458132517508,-0.15490276966977667,-0.1642995663351784,-0.21003509735874257,broken_price_structure
2026-04-30,AXS,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.19457017563842705,-0.0976908129663151,0.009303792753193374,-0.12442105394549957,broken_price_structure
2026-04-30,AXTA,LAGGING,WARNING,second_warning_trim_review,2,0,False,-0.1304987501361916,-0.22818266256809216,-0.07698907640055774,0.08632084754605482,broken_price_structure
2026-04-30,AYI,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.13162705681249798,-0.13680764900907694,-0.2630603523815759,-0.10543082364022424,broken_price_structure
2026-04-30,AZO,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.08790813125785579,-0.07518552184967864,-0.06974463246672169,-0.3441128354434837,broken_price_structure
2026-04-30,BA,EMERGING_LEADER,WARNING,second_warning_trim_review,2,0,False,0.014387566365561044,-0.09518208720038512,0.07537921002419257,-0.16369821058949488,above_ma50_ma200
2026-04-30,BAC,EMERGING_LEADER,WARNING,second_warning_trim_review,3,0,False,-0.06415864329336629,-0.0645473273467605,-0.050236750215300274,0.11934993501219815,above_ma50_ma200
2026-04-30,BAH,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.21101254683137016,-0.18885344196286125,-0.11690458623123012,-0.3797960450296834,broken_price_structure
2026-04-30,BBY,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.2495790930408095,-0.13178167709860344,-0.3212726437555684,-0.3749630287344204,broken_price_structure
2026-04-30,BC,EMERGING_LEADER,WARNING,second_warning_trim_review,3,0,False,-0.05388697400096132,-0.07979998823377665,0.12701815393923388,-0.6212750959407223,above_ma50_ma200
2026-04-30,BE,DUAL_LEADER,HOLD,leader_intact,0,0,False,1.174948435724216,0.7968539799216463,1.1470342972980967,0.6718349563158512,above_ma50_ma200
2026-04-30,BEN,DUAL_LEADER,WARNING,second_warning_trim_review,5,0,False,0.13121437637661826,0.06718375061081572,0.28445259251324484,-0.6476466028644055,above_ma50_ma200
2026-04-30,BFAM,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.19222977384638473,-0.19948105400683935,-0.19035752503587489,-0.33646882008274337,broken_price_structure
2026-04-30,BG,DUAL_LEADER,WARNING,second_warning_trim_review,8,0,False,-0.18981043630613503,0.04711955340552776,0.2838374679666067,-0.1106250231478104,above_ma50_ma200
2026-04-30,BHF,LAGGING,WARNING,second_warning_trim_review,2,0,False,-0.1570143039836276,-0.10321397699471502,0.29334852154756863,-0.11734368712921896,above_ma50_ma200
2026-04-30,BJ,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.24720329190082357,-0.059429513471419115,-0.020731274597009408,-0.21963809977201093,broken_price_structure
2026-04-30,BKNG,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.17384655532409243,-0.23170529395085981,-0.23732503939916838,-0.05914243969093329,broken_price_structure
2026-04-30,BKR,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.04791219940003355,0.1727935842013164,0.37706557563390297,0.5975639704315407,above_ma50_ma200
2026-04-30,BLD,EMERGING_LEADER,WARNING,relative_weakness_no_add,1,0,False,0.12388947386504068,-0.1292761598241755,-0.017668984555094136,-0.08474065837714127,above_ma50_ma200
2026-04-30,BLDR,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.19302265021963216,-0.3837692177115555,-0.36119225361764473,-0.1513119725636059,broken_price_structure
2026-04-30,BLK,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.05524028458450969,-0.11748377550292022,-0.08871279562575429,-0.3841406805047076,broken_price_structure
2026-04-30,BMY,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.17120881593579607,0.03686907320828392,0.28838458232553665,0.9853827560459526,above_ma50_ma200
2026-04-30,BOKF,EMERGING_LEADER,WARNING,second_warning_trim_review,3,0,False,-0.12720001106356071,-0.04060099645276494,0.22113810293732117,0.5591985983323283,above_ma50_ma200
2026-04-30,BPOP,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.04552308119543835,0.05715986795402195,0.309638649801381,0.7549074515507538,above_ma50_ma200
2026-04-30,BR,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,5,False,-0.25394696510456183,-0.289632385461723,-0.36577721195181423,-0.21081069266797786,broken_price_structure
2026-04-30,BRO,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.27436858461060254,-0.23894004887014475,-0.3183565682466263,-0.1385757875780608,broken_price_structure
2026-04-30,BROS,LAGGING,WARNING,relative_weakness_no_add,1,0,False,0.0023082073494584687,-0.017751863384465993,-0.033656502064510097,-0.06469333900159817,above_ma50_ma200
2026-04-30,BRX,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.1363245886098734,0.060181016522203645,0.10548768078894621,0.10841052929441108,above_ma50_ma200
2026-04-30,BURL,DUAL_LEADER,WARNING,relative_weakness_no_add,1,0,False,-0.17203434589942157,0.00651120117556836,0.10142689291764495,-0.10325467224837113,above_ma50_ma200
2026-04-30,BX,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.07079753817019663,-0.1831089984597567,-0.20559542728151048,-0.23774850141598658,broken_price_structure
2026-04-30,BXP,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,4,False,-0.052482646594807614,-0.15876289060226811,-0.2193132348869793,-0.0833430776602955,broken_price_structure
2026-04-30,BYD,EMERGING_LEADER,WARNING,second_warning_trim_review,6,0,False,-0.11149608903550945,-0.04408237497018708,0.05921782840207679,0.015902092654714546,above_ma50_ma200
2026-04-30,C,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.0030021435052836054,0.03669080130355962,0.22198750271380963,0.4073710877890341,above_ma50_ma200
2026-04-30,CACC,EMERGING_LEADER,WARNING,second_warning_trim_review,3,0,False,0.0008282450073744396,-0.061728180440488334,0.0468062913284375,-0.2262678955684494,above_ma50_ma200
2026-04-30,CACI,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.26579135172903434,-0.23793081951256678,-0.14691613129919368,-0.8968985241091715,broken_price_structure
2026-04-30,CAG,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.26079283989788915,-0.2803097137725973,-0.20811257388858817,-0.1260094397399172,broken_price_structure
2026-04-30,CARR,DUAL_LEADER,WARNING,second_warning_trim_review,4,0,False,0.03958475625453839,0.052276335580232036,0.0769593944986875,-0.038555882499449315,above_ma50_ma200
2026-04-30,CART,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.05731940113565215,0.06455094115023363,0.08621225245248021,0.20047458979517135,above_ma50_ma200
2026-04-30,CASY,DUAL_LEADER,WARNING,second_warning_trim_review,5,0,False,-0.029565186493412998,0.2804493737079192,0.5194224784165218,-0.9072607768750327,above_ma50_ma200
2026-04-30,CB,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.1909949185962856,-0.01565894179329952,0.11016392618164761,-0.119825361207655,broken_price_structure
2026-04-30,CBOE,DUAL_LEADER,WARNING,second_warning_trim_review,4,0,False,-0.13304824856654407,0.059839105094026346,0.2010347531416683,-0.5598112954111727,above_ma50_ma200
2026-04-30,CBRE,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,3,False,-0.12403696163301858,-0.2371537604712899,-0.13576592619629568,-0.010393335884048477,broken_price_structure
2026-04-30,CCI,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.0818595131987001,-0.039639441490053384,-0.07333651073507175,-0.0833430776602955,broken_price_structure
2026-04-30,CCJ,EMERGING_LEADER,HOLD,leader_intact,0,0,False,0.00035530018385721007,-0.0779518525379399,0.10791747485847902,1.7562779473873875,above_ma50_ma200
2026-04-30,CCK,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.19515008858657357,-0.13286037879646728,-0.04032552413353385,-0.09713797735187633,broken_price_structure
2026-04-30,CDNS,LAGGING,WARNING,relative_weakness_no_add,1,0,False,0.02067162638272224,0.037011854952401446,-0.08865295448306021,-2.2914678599925207,above_ma50_ma200
2026-04-30,CDW,LAGGING,WARNING,second_warning_trim_review,3,0,False,-0.040805151469639256,0.013583055908503061,-0.187845166861907,-0.725376566248873,broken_price_structure
2026-04-30,CEG,LAGGING,WARNING,second_warning_trim_review,2,0,False,-0.1478763302563475,0.04152804675421096,-0.24893254769108641,-0.030732840640284295,broken_price_structure
2026-04-30,CFG,SECTOR_LEADER,WARNING,second_warning_trim_review,2,0,False,-0.05563147889994635,-0.027512255572739175,0.2353745149854103,0.7157656809070687,above_ma50_ma200
2026-04-30,CFR,SECTOR_LEADER,WARNING,second_warning_trim_review,2,0,False,-0.1250496768816427,-0.016176693784194063,0.12254794163654537,0.4417732864012731,above_ma50_ma200
2026-04-30,CG,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,3,False,-0.11743644648119722,-0.2177840954871858,-0.17250187642591264,-0.296305373051475,broken_price_structure
2026-04-30,CHDN,EMERGING_LEADER,WARNING,second_warning_trim_review,2,0,False,-0.019849312790423124,-0.04837684682463128,-0.0595317909166051,0.05758938489073837,above_ma50_ma200
2026-04-30,CHE,EMERGING_LEADER,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.060029555346632346,-0.07891496258262265,-0.13166648126776215,-0.7255801562754992,broken_price_structure
2026-04-30,CHH,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.214670973831682,-0.1086127440146355,0.007021156681651153,-0.06747249181733295,broken_price_structure
2026-04-30,CHRD,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.20044267290525253,0.392688391496556,0.5846731216426388,1.5907473792508378,above_ma50_ma200
2026-04-30,CHRW,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.07322795595724041,-0.13932724414109277,0.1132928182527646,0.7442430801912805,above_ma50_ma200
2026-04-30,CI,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.07013635901795556,-0.009190014666469626,0.11976856798539592,-0.5196230412710916,above_ma50_ma200
2026-04-30,CIB,LAGGING,WARNING,second_warning_trim_review,2,0,False,-0.19843638739494696,-0.2250833321525616,0.13001518022405034,0.4417732864012731,broken_price_structure
2026-04-30,CIEN,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.24935832720631468,1.0200358638489975,1.7227065697108694,2.154239327520343,above_ma50_ma200
2026-04-30,CINF,LAGGING,WARNING,second_warning_trim_review,6,0,False,-0.150164293368781,-0.05226936655303782,0.0023765449497323843,-0.13212767715203902,above_ma50_ma200
2026-04-30,CLH,DUAL_LEADER,WARNING,second_warning_trim_review,6,0,False,-0.07839415180979681,0.1279164432510167,0.38291875187011426,-0.46338660045333885,above_ma50_ma200
2026-04-30,CLX,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.2425839131749109,-0.20929676134739883,-0.19133542980051133,-0.7257521903881983,broken_price_structure
2026-04-30,CMG,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,2,False,-0.10524475183129045,-0.20066195722278624,-0.024431158032717892,-0.07025164463306774,broken_price_structure
2026-04-30,CMS,DUAL_LEADER,WARNING,relative_weakness_no_add,1,0,False,-0.20215366488626874,0.006354423302031398,-0.00526544325193834,0.17577184891921455,broken_price_structure
2026-04-30,CNH,EMERGING_LEADER,WARNING,second_warning_trim_review,2,0,False,-0.1662586771856962,-0.07976220897972175,-0.03752098394132153,0.052275276640718654,broken_price_structure
2026-04-30,CNI,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.08948399990871736,0.097555849152682,0.14005928681709046,0.5846912382893915,above_ma50_ma200
2026-04-30,CNP,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.18071396618841762,0.030723793864170235,0.0649943488240321,0.30331886305890493,above_ma50_ma200
2026-04-30,CNQ,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.230095146009487,0.21817017534348615,0.4373606887156407,1.0941556748411894,above_ma50_ma200
2026-04-30,COF,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,3,False,-0.12213161217847479,-0.19797663984443648,-0.18662085591974953,-0.1694531018344752,broken_price_structure
2026-04-30,COHR,DUAL_LEADER,HOLD,leader_intact,0,0,False,0.2594765335676603,0.43167137196131167,1.3397744011730557,0.24762325474578223,above_ma50_ma200
2026-04-30,COLB,EMERGING_LEADER,WARNING,second_warning_trim_review,3,0,False,-0.09117653376992885,-0.057366487007217914,0.09742817664623282,0.1286391212517927,above_ma50_ma200
2026-04-30,COO,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.2885493703467005,-0.30219810682097004,-0.17215127940099928,-0.6130238833850999,broken_price_structure
2026-04-30,COP,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.24956920363548551,0.14103004511628559,0.38218462866273484,0.564457856804231,above_ma50_ma200
2026-04-30,COR,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.20226122698286264,-0.21620617620341576,-0.16358107796229815,-0.4852968554370238,broken_price_structure
2026-04-30,COST,DUAL_LEADER,WARNING,relative_weakness_no_add,1,0,False,-0.1780547582577532,0.0038849904891931075,0.036289614726329855,-0.25706088387173415,above_ma50_ma200
2026-04-30,CP,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.0742913418833433,0.09709112439717682,0.130822319894754,0.7176511065409656,above_ma50_ma200
2026-04-30,CPAY,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.14058347081976685,-0.10105056706491133,0.1325302454922801,-1.209926097204216,broken_price_structure
2026-04-30,CPRT,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,3,False,-0.1807336574118672,-0.25919618009438816,-0.28988726172991186,-0.2237603415721932,broken_price_structure
2026-04-30,CR,LAGGING,WARNING,relative_weakness_no_add,1,0,False,-0.09119264258463677,-0.10078214573552846,-0.14063353189412853,0.14967700345225693,broken_price_structure
2026-04-30,CRBG,EMERGING_LEADER,WARNING,relative_weakness_no_add,1,0,False,0.015548241310375577,-0.17229001131872423,-0.18602554655080972,-0.22018143992534012,broken_price_structure
2026-04-30,CRH,EMERGING_LEADER,WARNING,relative_weakness_no_add,1,0,False,-0.034060715779413275,-0.10430284932972078,-0.05560347444778646,-0.04355985099342084,above_ma50_ma200
2026-04-30,CRM,LAGGING,EXIT_REPLACE,repeated_relative_break_or_crisis,0,1,False,-0.23961876350519318,-0.2414844528100104,-0.37865578428410374,-0.9619009425672023,broken_price_structure
2026-04-30,CROX,DUAL_LEADER,WARNING,second_warning_trim_review,2,0,False,0.07868366481224842,0.14008969329319476,0.16620930148494772,-0.08898238415654997,above_ma50_ma200
2026-04-30,CRS,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.040446027733678225,0.2727751316448712,0.27495301085526425,0.11128294610724193,above_ma50_ma200
2026-04-30,CRUS,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.017146405542483478,0.17607391636093017,0.16101526698400082,0.537036457421974,above_ma50_ma200
2026-04-30,CSCO,DUAL_LEADER,SHAKEOUT_GUARD,6m_excess_and_leadership_intact,0,0,True,-0.0019359238601106554,0.09949919610155766,0.19921100748828313,1.36626825554562,above_ma50_ma200
