portfolio_kind,variant_id,window,start,end,window_return,window_mdd,avg_cash_weight,position_count_avg
concentrated,concentrated_N3_cap45_sub80_risk,covid_2020,2020-02-01,2020-05-31,-0.008883136320078755,-0.22907765057338736,0.5981360342865079,3.0
concentrated,concentrated_N3_cap45_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.31353648682988855,-0.43259211446414036,0.42823090224197213,3.0
concentrated,concentrated_N3_cap45_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.47541400362088004,-0.14753132754599596,0.013026361981963807,3.0
concentrated,concentrated_N3_cap45_sub80_risk,latest_12m,2025-06-26,2026-06-26,2.2008062484992714,-0.2125127000372593,0.06144638501360383,3.0
concentrated,concentrated_N5_cap30_sub70,covid_2020,2020-02-01,2020-05-31,0.25686636362771553,-0.48654524544328137,0.024783536577707706,5.0
concentrated,concentrated_N5_cap30_sub70,inflation_2022,2021-11-01,2022-12-31,-0.2898412127928146,-0.4546534875304403,0.019153785895482653,5.0
concentrated,concentrated_N5_cap30_sub70,ai_semis_2024,2024-01-01,2024-12-31,0.2828680931424561,-0.23004841588392155,0.00820682170924446,5.0
concentrated,concentrated_N5_cap30_sub70,latest_12m,2025-06-26,2026-06-26,2.269841693159529,-0.19786988500240954,0.005320551716650611,5.0
concentrated,concentrated_N5_cap30_sub70_risk,covid_2020,2020-02-01,2020-05-31,0.0914015749501147,-0.3140492933351692,0.3961629603302877,5.0
concentrated,concentrated_N5_cap30_sub70_risk,inflation_2022,2021-11-01,2022-12-31,-0.2875885931454789,-0.38185020498987765,0.43214412518810397,5.0
concentrated,concentrated_N5_cap30_sub70_risk,ai_semis_2024,2024-01-01,2024-12-31,0.2829599964224123,-0.230102867358411,0.008245535221137126,5.0
concentrated,concentrated_N5_cap30_sub70_risk,latest_12m,2025-06-26,2026-06-26,1.7090581911782254,-0.19794817176504953,0.05584556023289059,5.0
concentrated,concentrated_N5_cap30_sub80,covid_2020,2020-02-01,2020-05-31,0.25686636362771553,-0.48654524544328137,0.024783536577707706,5.0
concentrated,concentrated_N5_cap30_sub80,inflation_2022,2021-11-01,2022-12-31,-0.29455770396592806,-0.45830645794225056,0.017484099524620704,5.0
concentrated,concentrated_N5_cap30_sub80,ai_semis_2024,2024-01-01,2024-12-31,0.28234604681115716,-0.23008893580306666,0.005818210709549031,5.0
concentrated,concentrated_N5_cap30_sub80,latest_12m,2025-06-26,2026-06-26,2.2707157886557274,-0.19804672774675514,0.005169103322942308,5.0
concentrated,concentrated_N5_cap30_sub80_risk,covid_2020,2020-02-01,2020-05-31,0.0914015749501147,-0.3140492933351692,0.3961629603302877,5.0
concentrated,concentrated_N5_cap30_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.28888124109147206,-0.3831317500135756,0.431712829032304,5.0
concentrated,concentrated_N5_cap30_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.282293645050816,-0.2301266794502589,0.005856823778357953,5.0
concentrated,concentrated_N5_cap30_sub80_risk,latest_12m,2025-06-26,2026-06-26,1.7092206084994368,-0.1979137088809717,0.05571715427977369,5.0
concentrated,concentrated_N5_cap35_sub70,covid_2020,2020-02-01,2020-05-31,0.2518818951498032,-0.4957493840795816,0.01595677387504463,5.0
concentrated,concentrated_N5_cap35_sub70,inflation_2022,2021-11-01,2022-12-31,-0.28605315045952306,-0.4531963746205593,0.011417390549848945,5.0
concentrated,concentrated_N5_cap35_sub70,ai_semis_2024,2024-01-01,2024-12-31,0.2678609153492082,-0.23948579000971626,0.0065799920202730105,5.0
concentrated,concentrated_N5_cap35_sub70,latest_12m,2025-06-26,2026-06-26,2.2556867538586616,-0.20184019605095616,0.0022924852506499343,5.0
concentrated,concentrated_N5_cap35_sub70_risk,covid_2020,2020-02-01,2020-05-31,0.0919109457619054,-0.31887551027717753,0.3912641053487438,5.0
concentrated,concentrated_N5_cap35_sub70_risk,inflation_2022,2021-11-01,2022-12-31,-0.2807407505681766,-0.3806750712521224,0.42700275954190686,5.0
concentrated,concentrated_N5_cap35_sub70_risk,ai_semis_2024,2024-01-01,2024-12-31,0.26815924447279227,-0.23951421487400082,0.006740831677851772,5.0
concentrated,concentrated_N5_cap35_sub70_risk,latest_12m,2025-06-26,2026-06-26,1.7047409154963926,-0.2019104942983465,0.05288390541368235,5.0
concentrated,concentrated_N5_cap35_sub80,covid_2020,2020-02-01,2020-05-31,0.2518818951498032,-0.4957493840795816,0.01595677387504463,5.0
concentrated,concentrated_N5_cap35_sub80,inflation_2022,2021-11-01,2022-12-31,-0.28885593099398943,-0.4554427950463943,0.010417785766832478,5.0
concentrated,concentrated_N5_cap35_sub80,ai_semis_2024,2024-01-01,2024-12-31,0.2672970354666586,-0.239585908620216,0.004303876443458971,5.0
concentrated,concentrated_N5_cap35_sub80,latest_12m,2025-06-26,2026-06-26,2.2563158419015727,-0.2018615233934261,0.0022447317998632926,5.0
concentrated,concentrated_N5_cap35_sub80_risk,covid_2020,2020-02-01,2020-05-31,0.0919109457619054,-0.31887551027717753,0.3912641053487438,5.0
concentrated,concentrated_N5_cap35_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.2817867680912476,-0.38158292508023783,0.42656488529673015,5.0
concentrated,concentrated_N5_cap35_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.266868308341353,-0.23956115846122994,0.004585412627637254,5.0
concentrated,concentrated_N5_cap35_sub80_risk,latest_12m,2025-06-26,2026-06-26,1.70286755620754,-0.20185232969759692,0.05285310261479659,5.0
