rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,index_trend_damage_score,liquidity_drain_score,breadth_credit_stress_score,event_shock_score,cash_raise_confirmation_count,confirmed_cash_raise,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_monster_exception_capacity,cash_raise_gate,monster_exception_allowed,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2022-09-30,2022-10-31,balanced,0.1,0.8583333333333334,0.0416666666666666,0.0,0.0986997392710871,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.1638107739961081,-0.0798033481353732,2.538526948769943,bear,0.0,0.34301854660549796,0.4712886321016637,0.5347731443550385,0.1037929280056983,0.4500000000000001,0.0,0.38975924813893004,quality_compounder,bear,0.63,0.3595271856982239,0.32064791495976736,0.0,3,True,0.5890113794165095,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,0.0,systemic_or_multi_confirmed_crisis,False,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2022-10-31,2022-11-30,balanced,0.1,0.4,0.5,0.0,0.130029645626118,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.0798033481353732,-0.062161939614004,2.587193927567366,bear,0.029218445835972606,0.46505424940206863,0.32954003654722785,0.18841038288652154,0.2910830355038152,0.4276580872286774,0.16103046017164147,0.21393521928691733,turnaround_accumulation,bear,0.32,0.2618643350872378,0.08478467229893469,0.0,1,False,0.24242301823159637,yellow,turnaround_accumulation,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2022-11-30,2022-12-30,balanced,0.1,0.4,0.5,0.0,0.2579443327822557,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.062161939614004,-0.0930042787277688,2.5021098220723688,neutral,0.4992837328715242,0.5148572188704045,0.3383664764225469,0.03670430851965971,0.4336806709557174,0.0371559865511197,0.0743119731022394,0.1584731750285102,turnaround_accumulation,neutral,0.15,0.07167662019984604,0.01651693883384687,0.0,0,False,0.09622254281673089,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2022-12-30,2023-01-31,balanced,0.1,0.6222222222222222,0.2777777777777778,0.0,0.062782996541628,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0930042787277688,-0.0511625085886475,2.617537824192532,bear,0.0765514283834993,0.3103971169339818,0.3767331174996604,0.28359592831887476,0.10920947831638571,0.4568586158843654,0.013717231768731002,0.2094544198378452,balanced,bear,0.43000000000000005,0.2774901529187612,0.12761816774349363,0.0,1,False,0.3098961717783891,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2023-01-31,2023-02-28,balanced,0.1,0.4,0.5,0.0,0.0820275021742015,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.0511625085886475,-0.0772751626828197,2.54550140025245,neutral,0.7012910295811389,0.42416048369748083,0.3717211174587992,0.0415557301147853,0.3402068504901601,0.06382407662351888,0.12764815324703777,0.10593099663467961,breakout_growth,neutral,0.04,0.0901535139373402,0.018700078551653385,0.0,0,False,0.04627839419466572,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2023-02-28,2023-03-31,balanced,0.1,0.4,0.5,0.0,0.1747502811569246,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0772751626828197,-0.0482319232027516,2.625622367819911,neutral,0.324095610828759,0.3788621900735134,0.5025577726511884,0.0944503942790511,0.19034873970705757,0.462820070049503,0.025640140099006,0.17149988228846125,quality_compounder,neutral,0.04,0.2281292303774488,0.122502677425573,0.0,0,False,0.10153284307947681,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-03-31,2023-04-28,balanced,0.1,0.4,0.5,0.0,0.1300349952777569,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0482319232027516,-0.041808079384284,2.643343689251396,bull,0.7195791928983846,0.4466314444039616,0.26593173786087637,0.032242556614850204,0.7257456201376821,0.0,0.0,0.1088157332976447,breakout_growth,bull,0.0,0.028211657982498983,0.014509150476682593,0.0,0,False,0.009954744590961264,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2023-04-28,2023-05-31,balanced,0.1,0.4,0.5,0.0,0.1839839826960647,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.041808079384284,0.0,2.8021321704643807,neutral,0.21831457226288936,0.3102683274248881,0.43080768689153265,0.0686432316441573,0.058808093778322204,0.09923045626798442,0.19472866348890006,0.11995405510841906,balanced,neutral,0.04,0.15055351755085838,0.030889454239870783,0.0,0,False,0.06381627023568875,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-05-31,2023-06-30,balanced,0.1,0.4,0.5,0.0,0.1142959115442761,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.071580044751671,bull,0.5426554476916506,0.42140054967625634,0.38697882873685346,0.03881156358458881,0.25699887202823196,0.2571428571428574,0.0,0.15738036989830312,breakout_growth,bull,0.0,0.1406813566366124,0.017465203613064965,0.0,0,False,0.038663379881766095,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2023-06-30,2023-07-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.148584759135882,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.1369331630514443,bull,0.23838816386941347,0.37462131224287504,0.5577091150606339,0.04522726760175421,0.11667302546674184,0.46764997780756257,0.4210142413294103,0.20792185721760115,quality_compounder,bull,0.0,0.3134603640253477,0.1003522704207894,0.0,0,False,0.0984355450904948,recovery,quality_compounder,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2023-07-31,2023-08-31,balanced,0.1,0.4,0.5,0.0,0.0736656064896047,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.197987541737702,bull,0.29079475428087725,0.3575496164886492,0.5945547075431211,0.0339162540293999,0.1440634095336889,0.4901678653502466,0.5689071592719211,0.2199146585709786,quality_compounder,bull,0.0,0.347191633026165,0.09526231431322996,0.0,0,False,0.10585037111918724,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-08-31,2023-09-29,balanced,0.1,0.4,0.5,0.0,0.4882651139638863,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0638135870475855,2.993912485365929,bull,0.18322282240845683,0.19591670035027395,0.6152622490076376,0.3136987496028585,0.12782257054457322,0.05372949715205359,0.0817447085898222,0.13610072186447186,quality_compounder,bull,0.0,0.15964542810258928,0.22116443732128632,0.0,0,False,0.0841442444899046,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2023-09-29,2023-10-31,systemic_alert,0.2,0.3,0.1,0.4,0.4252591469940854,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0638135870475855,-0.0685566942798488,2.978744087528025,bear,0.09343816856082389,0.2762484319245084,0.7702956217223526,0.49082608737037775,0.1057174667083336,0.7221741388908995,0.46847047999710384,0.386471702880173,quality_compounder,bear,0.92,0.5252341490459674,0.65087173931667,0.0,3,True,0.8414828851248259,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,0.0,systemic_or_multi_confirmed_crisis,False,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2023-10-31,2023-11-30,balanced,0.1,0.4,0.5,0.0,0.1982720523927651,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0685566942798488,-0.005973932820029,3.178882979004072,bear,0.0086723536968511,0.33907092438799014,0.4042335775345056,0.37179198828303617,0.151512825612394,0.2979736323419092,0.107375836112391,0.184968266850247,balanced,bear,0.32,0.2570680253904682,0.16730639472736628,0.0,1,False,0.2577282852930903,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2023-11-30,2023-12-29,balanced,0.1,0.4,0.5,0.0,0.128417818812062,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.005973932820029,0.0,3.2620700170129986,neutral,0.45346246414147495,0.4660101311811832,0.3155131930243988,0.03431771926569661,0.4675719663809872,0.0,0.0,0.09439993865061291,turnaround_accumulation,neutral,0.0,0.02898633494516319,0.015442973669563473,0.0,0,False,0.010335178470203491,green,turnaround_accumulation,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_early_scout_turnaround_accumulation,True,False
2023-12-29,2024-01-31,balanced,0.1,0.4,0.5,0.0,0.157513762382026,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.456550390694756,bull,0.37510153536774077,0.3667180373396779,0.3354225777775133,0.04,0.2501237174211593,0.0,0.0,0.1123524628971482,balanced,bull,0.0,0.05545812083731372,0.018000000000000002,0.0,0,False,0.01746453020932843,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2024-01-31,2024-02-29,balanced,0.1,0.4,0.5,0.0,0.0949415676524291,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.731645263198228,neutral,0.20483500162695817,0.2524523474404848,0.46796618941327056,0.1553171608724417,0.0924604045051839,0.1402188494501707,0.17758055604319847,0.1897024374607963,quality_compounder,neutral,0.0,0.1873396452598201,0.14989272239259877,0.0,0,False,0.07681345579347479,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-02-29,2024-03-28,balanced,0.1,0.4,0.5,0.0,0.2152822141043817,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.98798763219551,neutral,0.2351917413546491,0.27961629624329604,0.4021212911071745,0.03660515177232681,0.1787132330343834,0.3342857142857141,0.0,0.19965307243688551,balanced,neutral,0.0,0.17966603582411833,0.016472318297547063,0.0,0,False,0.04821097261553899,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-03-28,2024-04-30,balanced,0.1,0.4,0.5,0.0,0.4442820792472637,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0466959170340044,3.8017648925898726,strong_bull,0.17747507694170597,0.2614376283365085,0.4697618516809041,0.08442964962706957,0.091970077371913,0.1736882050769718,0.34302807889612946,0.1838479652147986,quality_compounder,strong_bull,0.0,0.21517059253349977,0.11799334233218131,0.0,0,False,0.0773913165998112,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-04-30,2024-05-31,balanced,0.1,0.4,0.5,0.0,0.184526169633766,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0466959170340044,0.0,4.204188155727026,neutral,0.09787379793619962,0.23343604511791222,0.779794536505008,0.4425890094897481,0.04761861999528729,0.8236594619918708,0.6473189239837417,0.39316076286067464,quality_compounder,neutral,0.04,0.5889497158648654,0.2791650542703867,0.0,1,False,0.22307043982029368,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2024-05-31,2024-06-28,balanced,0.1,0.4,0.5,0.0,0.3131930759821019,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.290647094219299,neutral,0.3416225401497395,0.31664197444694064,0.3380386970310427,0.031081342050013908,0.21523136386359074,0.010392842698659898,0.0207856853973199,0.12244086690980048,balanced,neutral,0.0,0.06645629529466575,0.013986603922506259,0.0,0,False,0.01941139460816769,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2024-06-28,2024-07-31,balanced,0.1,0.4,0.5,0.0,0.2456679163149794,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0149218058961292,4.226622891110567,neutral,0.2772274737771127,0.33455289407456806,0.35207961899105034,0.04944403525749301,0.14408912198462548,0.0,0.0,0.08667177775241372,balanced,neutral,0.0,0.0628142504035188,0.022249815865871856,0.0,0,False,0.020153525774054073,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-07-31,2024-08-30,systemic_alert,0.2,0.3,0.1,0.4,0.4446758211674461,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0149218058961292,-0.001782361989804,4.282999607926899,neutral,0.11513256651754271,0.208336401589031,0.5622948936695837,0.48937127513754997,0.13630557719380712,0.0,0.0,0.3094371446381174,quality_compounder,neutral,0.6,0.1961311262357528,0.6502170738118974,0.0,2,True,0.5390761963213178,crisis,cash_defense,0.45,18,0.3,0.15,0.05,0.0,0.0,0.0,systemic_or_multi_confirmed_crisis,False,risk_reduction_only,exit_distribution_hold_only_true_winners,raise_cash_exit_distribution_only_hold_best_structural_winners,True,False
2024-08-30,2024-09-30,balanced,0.1,0.4,0.5,0.0,0.1718695367851928,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.001782361989804,0.0,4.526043867315631,neutral,0.32002776431367236,0.3106326950751642,0.3362485487068297,0.0564413338822084,0.277591988670669,0.022888564686386302,0.045777129372772604,0.1484267403521243,balanced,neutral,0.0,0.07923641126027005,0.02539860024699378,0.0,0,False,0.024888822864466267,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-09-30,2024-10-31,balanced,0.1,0.4,0.5,0.0,0.1635821447302148,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.766325359221736,neutral,0.3348206900737545,0.29246689336693915,0.4222495127551236,0.0421593188250122,0.15119589820724946,0.13111618684295642,0.25517470341017734,0.16969621832230436,balanced,neutral,0.0,0.1676213143436608,0.01897169347125549,0.0,0,False,0.04569966728016629,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2024-10-31,2024-11-29,balanced,0.1,0.4,0.5,0.0,0.1434964199310266,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,5.1848254464216295,neutral,0.14968282782853828,0.26032985308529766,0.5928466707039223,0.31012636072845085,0.20783114893032617,0.6704109828751746,0.355923859877914,0.3982097356215459,quality_compounder,neutral,0.0,0.4431921712151019,0.21955686232780286,0.0,1,False,0.15470941526933604,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2024-11-29,2024-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.353864552097844,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0420057227524672,4.967033106199305,bull,0.2493964355858426,0.26988149497662145,0.3903633509639639,0.039846138646553,0.14693171316417583,0.09733398523359692,0.17744937583214876,0.1347643169579642,balanced,bull,0.0,0.1349189905409947,0.017930762390948853,0.0,0,False,0.037315900113438445,recovery,quality_compounder,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2024-12-31,2025-01-31,balanced,0.1,0.4,0.5,0.0,0.1438796951590041,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0420057227524672,-0.0199397410434248,5.081441369664622,neutral,0.2505187812881733,0.34428511228992414,0.719970670991708,0.2482364020692849,0.22031624200298466,0.7729609643713582,0.5995763194203708,0.2740903871799752,quality_compounder,neutral,0.04,0.48423728684503514,0.1917063809311782,0.0,1,False,0.17940059789749443,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2025-01-31,2025-02-28,balanced,0.1,0.4,0.5,0.0,0.2014883613802597,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0199397410434248,-0.0072341286765393,5.14731775197682,neutral,0.18554324960432522,0.28499291928215864,0.37057450273819537,0.07700518239538269,0.1077981968594651,0.0341985885337065,0.04268289135312791,0.1331825934400319,balanced,neutral,0.0,0.10005389031187395,0.03465233207792221,0.0,0,False,0.03194393899355293,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-02-28,2025-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.808685950983847,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0072341286765393,-0.0471031524552468,4.940603822964988,neutral,0.1161222182271001,0.25931421794828824,0.5861130217703493,0.514857096499826,0.20361945951629232,0.0571396293989026,0.09142340703824421,0.3022768112310632,quality_compounder,neutral,0.49,0.22849140582186828,0.6616856934249217,0.0,2,True,0.49445999014045144,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2025-03-31,2025-04-30,risk_off_alert,0.18,0.36,0.18,0.28,0.3706019282083164,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0471031524552468,-0.0472878634354182,4.939646128774762,bear,0.0,0.23916523713772292,0.5339473363891881,0.74992521580607,0.18199028821221122,0.11550599817307763,0.23101199634615527,0.3042668911178365,cash_defense,bear,0.77,0.32349359128471455,0.9374663471127315,0.0,2,True,0.7133666672437249,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2025-04-30,2025-05-30,balanced,0.1,0.4,0.5,0.0,0.1036952093655687,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0472878634354182,0.0,5.285394358542821,bear,0.12992104891954176,0.31910463781119247,0.2500856833910878,0.35766163893447234,0.12896673038984918,0.0,0.0,0.1374508752959996,balanced,bear,0.32,0.1361258298071095,0.16094773752051256,0.0,1,False,0.2262210049558799,yellow,cash_defense,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2025-05-30,2025-06-30,balanced,0.1,0.4,0.5,0.0,0.1038181431124484,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.342396276948238,neutral,0.4454901613728074,0.43457260889506755,0.422991264979701,0.0290944861890162,0.2311864993289556,0.24546382261842908,0.07949907380828648,0.12419661898376158,balanced,neutral,0.0,0.14707853264884602,0.013092518785057291,0.0,0,False,0.039388136919222966,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2025-06-30,2025-07-31,balanced,0.1,0.4,0.5,0.0,0.1609958725215694,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0006050996601371,5.339163594776738,bull,0.3960823384775036,0.388359688730505,0.37119932724045607,0.0375532069232557,0.24123472545704908,0.03665115026291121,0.07330230052582241,0.10038542075995302,balanced,bull,0.0,0.0791200581749747,0.016898943115465064,0.0,0,False,0.023159803166836686,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2025-07-31,2025-08-29,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0006050996601371,0.0,5.349257756934303,bull,0.21624268932328833,0.31020314188023657,0.4709152663335402,0.10797203472951321,0.146967649915874,0.3400000000000003,0.39999999999999997,0.16712857954615987,quality_compounder,bull,0.0,0.27232335786354733,0.12858741562828094,0.0,0,False,0.09379832259154303,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-08-29,2025-09-30,balanced,0.1,0.4,0.5,0.0,0.14826232713872,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,5.576241314837822,bull,0.22265689860592786,0.27652625206764825,0.36274728731730477,0.0402023989246324,0.14573314703374757,0.0704788135839491,0.1127661017343186,0.11742198754170828,balanced,bull,0.0,0.11064842701194183,0.01809107951608458,0.0,0,False,0.031280322656202376,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-09-30,2025-10-31,balanced,0.1,0.4,0.5,0.0,0.1430233201500774,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.924442249265328,neutral,0.240910059282514,0.26967395278175804,0.4478419803122203,0.09012481002894,0.15414018103540253,0.2684567472081758,0.44807374805574507,0.17742508847473287,balanced,neutral,0.0,0.25824773537079604,0.040556164513023005,0.0,0,False,0.07267316674530361,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-10-31,2025-11-28,balanced,0.1,0.4,0.5,0.0,0.400683795255578,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0205652913268431,5.802604368460128,neutral,0.19307555169927573,0.22174462147742302,0.4955110491994899,0.29981129783822746,0.11919154353424279,0.0948154031566385,0.151122640878381,0.19195073852765532,quality_compounder,neutral,0.0,0.19510240204242002,0.21491508402720239,0.0,0,False,0.09175861731604548,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2025-11-28,2025-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.0993018748676256,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0205652913268431,-0.0095264010510423,5.868003636395087,bull,0.18704432957731804,0.3191798215041053,0.5045730076551259,0.1583158795623151,0.22794517993705385,0.08192165306522102,0.1638433061304421,0.1264311915545835,quality_compounder,bull,0.0,0.14150005337532906,0.1512421458030418,0.0,0,False,0.06562344250444063,recovery,quality_compounder,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2025-12-31,2026-01-30,balanced,0.1,0.4,0.5,0.0,0.1592657271129195,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0095264010510423,0.0,6.33172566572166,neutral,0.22472053326148428,0.3448084719879816,0.36804644750253956,0.031516535214132294,0.18587551713742717,0.11571428571428549,0.0,0.11838012998750135,balanced,neutral,0.0,0.09610606704086966,0.014182440846359532,0.0,0,False,0.02686300492948932,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2026-01-30,2026-02-27,balanced,0.1,0.4,0.5,0.0,0.2608274659176151,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,6.627829757881495,neutral,0.2733429306197923,0.459099070759525,0.5401856059081942,0.07214161272594688,0.35559079649873765,0.29999999999999993,0.5999999999999999,0.19995936793344446,quality_compounder,neutral,0.0,0.27886111648200446,0.1124637257266761,0.0,0,False,0.09220802426583634,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2026-02-27,2026-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5292827202882578,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0280809112339831,6.441714258776472,neutral,0.1447980003805094,0.24760425426348948,0.5779635343100956,0.4614718295774427,0.24171363254250494,0.0,0.0,0.22154367798596916,quality_compounder,neutral,0.45,0.1624317382584319,0.6376623233098492,0.0,2,True,0.45314039922657784,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
