as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,cash,CASH,0.0,1.0,196330.33204961132,0.08879693220036503,0.12015820943298879,265670.227246527,0.03136127723262376,69339.89519691566,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,SNDK,297.0,2288.22998046875,679604.3041992188,0.30737368338889715,0.2243790181633706,496102.80501108605,-0.08299466522552654,-183501.4991881327,SELL,-79.0,-180770.16845703125,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,BE,970.0,346.11499023437494,335731.5405273437,0.15184577202363908,0.18029103137309466,398624.10984172556,0.028445259349455576,62892.569314381864,BUY,181.0,62646.81323242188,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,WDC,534.0,759.655029296875,405655.78564453125,0.18347134097170983,0.14571562756199777,322177.7693795925,-0.037755713409712066,-83478.01626493875,SELL,-109.0,-82802.39819335938,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,CIEN,328.0,438.4700012207031,143818.16040039062,0.06504655345373564,0.1107715163741856,244916.21559977063,0.04572496292044996,101098.05519938,BUY,229.0,100409.63027954102,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,LITE,105.0,841.1900024414062,88324.95025634766,0.03994790075295981,0.06372605048123307,140898.52364448408,0.023778149728273267,52573.57338813643,BUY,61.0,51312.59014892578,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,STM,1138.0,80.0999984741211,91153.7982635498,0.04122734148979507,0.038802443901605456,85792.3410951724,-0.0024248975881896173,-5361.4571683773975,SELL,-66.0,-5286.599899291992,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,MRVL,311.0,307.739990234375,95707.13696289062,0.04328674058289341,0.03138244460346494,69386.69632892426,-0.011904295979428471,-26320.44063396637,SELL,-85.0,-26157.899169921875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,ON,329.0,130.89999389648438,43066.09799194336,0.01947807729759525,0.0207619840745712,45904.8204297372,0.0012839067769759502,2838.72243779384,BUY,21.0,2748.899871826172,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,PWR,42.0,712.3900146484374,29920.38061523437,0.01353248874569579,0.019409200097927893,42913.8102591777,0.005876711352232103,12993.429643943327,BUY,18.0,12823.020263671877,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,FIX,12.0,2011.8599853515625,24142.31982421875,0.010919168292594579,0.014587274310779627,32252.515240862747,0.003668106018185048,8110.195416643997,BUY,4.0,8047.43994140625,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,MU,34.0,1187.760009765625,40383.84033203125,0.018264936928072826,0.011589833480637822,25625.162933770498,-0.006675103447435004,-14758.677398260752,SELL,-12.0,-14253.1201171875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,COHR,46.0,415.0899963378906,19094.13983154297,0.008635960742007858,0.00930735209691856,20578.588498614314,0.0006713913549107019,1484.448667071345,BUY,3.0,1245.269989013672,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,TER,24.0,442.989990234375,10631.759765625,0.004808567485334933,0.004972785876486148,10994.847210927963,0.00016421839115121455,363.0874453029628,HOLD,0.0,0.0,0,,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-22,simulated_broker_replay,blocked_by_safety_audit,equity,KEYS,20.0,371.95001220703125,7439.000244140625,0.0033645356447038195,0.004145228170737684,9165.11418824655,0.0007806925260338648,1726.1139441059258,BUY,4.0,1487.800048828125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
