as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,237.0,2288.22998046875,542310.5053710938,0.3877299195277713,1119.903968263779,276893.2648925781,6184.959904785156,2026-03-02,2026-05-01,112,2,237.0,1119.903968263779,target_rebalance,"future_winner,unassigned",0.285,0.2243790181633706,-0.10272991952777133,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-62.0,-141870.2587890625,1,ready,,,0.0,,0.6217535117109577,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,BE,970.0,346.114990234375,335731.5405273437,0.2400343749611238,290.5199890136719,53927.15118408203,0.0,2026-05-01,2026-05-01,52,1,970.0,290.5199890136719,target_rebalance,future_winner,0.285,0.18029103137309466,0.04496562503887619,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,181.0,62646.81323242188,1,ready,,,0.0,,0.4966973630418109,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,WDC,381.0,759.655029296875,289428.5661621094,0.2069296345094451,393.98997347883886,139318.38626667176,112228.53792362062,2026-02-02,2026-05-01,140,2,381.0,404.29952570397086,target_rebalance,future_winner,0.1661678794262132,0.14571562756199777,-0.040761755083231904,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-75.0,-56974.127197265625,1,ready,,,0.0,,0.5683102289378961,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,224.0,438.4700012207031,98217.2802734375,0.0702213543707728,439.64120022124,-262.348576120261,81986.61848821054,2026-03-02,2026-05-01,112,2,224.0,471.25766822269986,target_rebalance,future_winner,0.1212263713163135,0.1107715163741856,0.0510050169455407,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,162.0,71032.1401977539,1,ready,,,0.0,,0.6169963864683243,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,LITE,66.0,841.1900024414062,55518.54016113281,0.0396934945861787,539.8899914938339,19885.80072253977,268661.04947277275,2026-02-02,2026-05-01,140,2,66.0,638.8104594837536,target_rebalance,"future_winner,unassigned",0.0641057492574732,0.06372605048123307,0.0244122546712945,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,40.0,33647.60009765625,1,ready,,,0.0,,0.5875353207032217,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,77474.65466883231,0.0553912220447082,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12015820943298879,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,below_combined_cash_target
2026-06-22,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2288.22998046875,137293.798828125,0.1690139145866768,761.0600128173828,91630.19805908205,1510.2809069824218,2026-03-02,2026-05-01,112,2,60.0,761.0600128173828,target_rebalance,"future_winner,unassigned",0.12,0.2243790181633706,-0.04901391458667681,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-17.0,-38899.90966796875,1,ready,,,0.0,,0.6217535117109577,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,WDC,153.0,759.655029296875,116227.21948242188,0.1430801501154534,337.388781099158,64606.7359742507,30697.34044313821,2026-02-02,2026-05-01,140,2,153.0,369.17709051393996,target_rebalance,future_winner,0.1105003290937229,0.14571562756199777,-0.03257982102173049,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-34.0,-25828.27099609375,1,ready,,,0.0,,0.5683102289378961,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,MRVL,311.0,307.739990234375,95707.13696289062,0.1178191441277806,164.9499969482422,44407.687911987305,-1545.473207445145,2026-05-01,2026-05-01,52,1,311.0,164.9499969482422,target_rebalance,future_winner,0.0854176755752068,0.03138244460346494,-0.03240146855257381,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-85.0,-26157.899169921875,1,ready,,,0.0,,0.6252387110502685,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,STM,1138.0,80.0999984741211,91153.7982635498,0.1122138101317564,55.75,27710.298263549805,229.23301129817915,2026-05-01,2026-05-01,52,1,1138.0,55.75,target_rebalance,early_scout,0.1056136514089967,0.038802443901605456,-0.006600158722759694,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-66.0,-5286.599899291992,1,ready,,,0.0,,0.5532461355177838,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,CIEN,104.0,438.4700012207031,45600.880126953125,0.0561364265876464,385.0750004882438,5553.080076175771,23215.02670231239,2026-03-02,2026-05-01,112,2,104.0,409.59461622971753,target_rebalance,future_winner,0.0927700346951081,0.1107715163741856,0.0366336081074617,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,67.0,29377.49008178711,1,ready,,,0.0,,0.6169963864683243,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,ON,329.0,130.89999389648438,43066.09799194336,0.0530160128841936,103.02999877929688,9169.228393554688,449.0910072231289,2026-05-01,2026-05-01,52,1,329.0,103.02999877929688,target_rebalance,future_winner,0.0565105887188765,0.0207619840745712,0.003494575834682899,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,2748.899871826172,1,ready,,,0.0,,0.5962096689081168,0.0,0.4583333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1187.760009765625,40383.84033203125,0.0497140511721474,470.0354830366454,24402.633908785305,20103.16551752237,2026-01-02,2026-05-01,171,2,34.0,475.4681234920726,target_rebalance,future_winner,0.0315455551257625,0.011589833480637822,-0.018168496046384902,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-14253.1201171875,1,ready,,,0.0,,0.6085766386468868,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
2026-06-22,current_broker_ledger_mark_to_market,main,equity,LITE,39.0,841.1900024414062,32806.410095214844,0.0403859448937636,310.40636825454817,20700.561733287464,62425.38419528615,2026-02-02,2026-05-01,140,2,39.0,463.9207810621995,target_rebalance,"future_winner,unassigned",0.0630722737811363,0.06372605048123307,0.02268632888737271,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,17664.99005126953,1,ready,,,0.0,,0.5875353207032217,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.08879693220036503,0.12015820943298879,0.03136127723262376,0.03,none,0.0,
