as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-15,ETR,198.0,109.02999877929688,21587.93975830078,0.10162862107109648,110.1008407130386,-212.02670288085938,1551.896984262467
2026-05-15,TJX,68.0,147.42999267578125,10025.239501953125,0.04719539140362959,161.5010223388672,-956.8300170898438,0.0
