rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,position_risk_trailing_stop,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end
2019-04-30,0.9772707494419262,97727.07494419262,0.9386810683613055,93868.10683613055,-0.022729250558073878,-0.06131893163869451,0.0,-0.022729250558073844,1.0,False,,0.0,0,1.0,1,0,0.0,1,-0.034318619551897904,0.014089368993824024,6,True,-0.08,-0.15,0.26235602532771896,0.0,0.26235602532771896,1.0,0.737643974672281
2019-05-31,1.0191985949902689,101919.85949902689,1.0138863711765451,101388.6371176545,0.04290299855212678,0.08011805644118142,-0.022729250558073844,0.0,1.0191985949902689,False,,0.0,0,1.0,1,0,0.0,2,0.04486962560526292,0.0,1,True,-0.08,-0.15,0.3013846742887351,0.28,0.3013846742887351,0.72,0.6986153257112648
2019-06-28,1.0305703563635038,103057.03563635038,1.0102027204974469,101020.27204974469,0.011157552050337718,-0.0036331987329345505,0.0,0.0,1.0305703563635038,False,,0.0,0,1.0,1,0,0.0,3,0.013987020623041104,0.0,1,True,-0.08,-0.15,0.03495519199531714,0.0,0.03495519199531714,1.0,0.965044808004683
2019-07-31,1.0430436225502862,104304.36225502861,0.9940281763363923,99402.81763363924,0.012103265060714368,-0.01601118650035893,0.0,0.0,1.0430436225502862,False,,0.0,0,1.0,1,0,0.0,4,0.00896220977700728,0.004683017162887255,1,True,-0.08,-0.15,0.028296316784856966,0.0,0.028296316784856966,1.0000000000000002,0.971703683215143
2019-08-30,1.0366406435763,103664.06435763,1.0056503165476978,100565.03165476977,-0.006138745145031056,0.011691962549935209,0.0,-0.006138745145031001,1.0430436225502862,False,,0.0,0,1.0,1,0,0.0,5,-0.019325816672890635,0.015620183118194143,2,True,-0.08,-0.15,0.08995496286031911,0.0,0.08995496286031911,1.0,0.9100450371396809
2019-09-30,1.049595985921703,104959.5985921703,1.0489716902723578,104897.16902723578,0.012497428521332584,0.043077969560411544,-0.006138745145031001,0.0,1.049595985921703,False,,0.0,0,1.0,1,0,0.0,6,0.014112606434236214,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,0.9999999999999999
2019-10-31,1.0541919102845392,105419.19102845392,1.0650333649139971,106503.3364913997,0.004378755658826469,0.01531182851795454,0.0,0.0,1.0541919102845392,False,,0.0,0,1.0,1,0,0.0,7,0.00712875565882647,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,1.0
2019-11-29,1.0876254574514947,108762.54574514947,1.114278678263725,111427.8678263725,0.03171485840555478,0.046238282266118924,0.0,0.0,1.0876254574514947,False,,0.0,0,1.0,1,0,0.0,8,0.034464858405554785,0.0,3,True,-0.08,-0.15,0.05750957323612508,0.0,0.05750957323612508,1.0,0.9424904267638748
2019-12-31,1.15524497596817,115524.497596817,1.1112243606625787,111122.43606625787,0.062171695277453386,-0.0027410715656029927,0.0,0.0,1.15524497596817,False,,0.0,0,1.0,1,0,0.0,9,0.06464879194283642,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,1.0
2020-01-31,1.1320624822982015,113206.24822982015,1.0569478029777035,105694.78029777035,-0.020067166836661706,-0.048843923519200194,0.0,-0.020067166836661692,1.15524497596817,False,,0.0,0,1.0,1,0,0.0,10,-0.028240184758199,0.010115877966565583,5,True,-0.08,-0.15,0.2224361570182742,0.0,0.2224361570182742,1.0,0.7775638429817258
