rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock
1,GOOG,ALPHABET INC CLASS C,Communication,0.16530613552634435,5.9831637938152396,4.741516726515297,5.942187005194377,0.47792514038350137,7.233581806638187,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,0.6274308984677686,0.11766827916466795,compounder,0.7473968255966359,core_compounder,0.06388102826751818,0.5831535529015998,0.3915104680990452,0.18591388099330614,,Software,-0.00047176102198967507,0.4676216173150842,-1.3136945194716048,0.31652114132010234,0.5676934497040431,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,0.7952766167502527,0.7441964868670028,0.11686292381499441,0.7486320201396833,0.1955275956995386,0.7988737953620628,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm,1.0,5,0,0.8571428571428571,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.33464091605987306,0.22759436810201172,0.6002082625983955,0.10753153197423206,1.215105618972633,1.0270169061311811,4452145256469.727,367.4599914550781,0.33464091605987306,0.17454192648027744,0.44336732855238026,27.2014,0.912186452045607,0.17454192648027744,0.44336732855238026,0.17532589088186246,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.25551033232955955,0.24156269994055246,0.22694705493500056,0.24701379565170267,0.19035609074455007,0.03598445036517855,0.09489762253063022,0.03421474170876163,0.0,1.0,0.0,0.0,0.0,0.0,-0.13728745699097678,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.031211652000795433,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
2,CAT,CATERPILLAR INC,Industrials,0.11420947680189274,5.401455478412478,4.078332532227719,5.404158754039691,0.4359647286221596,7.067615180218137,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,0.6631381779158001,-0.31003243351836823,emerging_growth,0.3063754789384897,core_compounder,0.0061598896804644365,0.4197635926228718,0.40128392358147846,0.26723432427407684,,Industrial,0.6783855341780898,0.43043621715791663,-1.3761690853438049,2.3999378391192194,1.8119377981931022,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,0.7453302509831186,0.005776115238909807,0.09148786560969242,0.3240703281340864,0.25198323417389856,0.5863055874519069,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm,0.9971950000000002,5,0,0.7142857142857143,full_ttm,False,70755000000.0,59427000000.0,11657000000.0,9430000000.0,0.16475160766023603,0.8398982404070384,0.16475160766023603,0.5053590568060021,0.09869178440607013,0.740502354788069,0.041091800204413734,1.0583995895840372,-0.13835512977195147,454105196345.12634,985.8200073242188,0.5053590568060021,0.11849697276276894,-0.05121239561324076,44.4796,1.5857254901960782,0.11849697276276894,-0.05121239561324076,-0.03915265413781732,0.09297374024130578,0.046693358607869495,0.41475237522364283,0.0986288962655979,0.5059037681272072,0.09905999711727587,0.18625664650172724,0.10924680423148714,0.11576229203568889,0.02076611339376321,0.15581191444069098,0.020878422172456945,1.0,1.0,0.0,0.0,1.0,3.0870946845476723,-0.1312289257003978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.03782856223005619,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
3,GEV,GE VERNOVA INC,Industrials,0.11332906007148016,4.863914547920521,2.8180512568833187,4.8517826218897735,0.7966906230416874,6.715317374262128,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,0.9324724359063987,0.30377527530846404,emerging_growth,0.8409024958087629,core_compounder,0.05419394078046402,0.44781700821573855,0.7603361312125584,0.5977543088711663,,Industrial,0.2482840877485626,2.4973208987855675,-2.810748639542882,-0.6929827896138179,1.6676975364185935,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.4651463974414773,0.6762407739302762,0.09510291537745418,0.3799724414683251,0.22125570147100634,1.052607656128278,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm,0.92839,5,0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.19926349206349206,0.0387047619047619,0.62163956189844,0.12385600169285299,0.5207506744961117,0.05051866136364334,1.2095983118787235,-0.0811633707241155,298206634802.9126,1109.72998046875,0.62163956189844,0.12709317303563772,1.5666830823148952,26.9655,0.014785419373941079,0.12709317303563772,,,,,,,,,,,,0.0314043985177909,0.1320393157114807,,1.0,0.0,0.0,0.0,0.0,0.0,-0.11805029985205939,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.042648690474985713,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
4,AMAT,APPLIED MATERIAL INC,Information Technology,0.05798945386872038,7.737979987393676,4.248206841887109,7.705373485792513,1.2857321445309082,10.092553543900692,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.5320389322404266,0.9729187682640732,emerging_growth,1.2239275412615518,core_compounder,0.03683836478237038,0.854681790847505,1.0872844532645947,0.9767693589174835,,Semiconductor,0.6037157515520646,0.08241622428578384,0.0,0.11712933978553636,3.6372515873710416,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.1284138118133775,1.3885518405795645,0.1627094450664409,0.42872992772896473,0.38395643942421115,0.9059445600782307,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5,0,0.8571428571428571,full_ttm,False,28368000000.0,13808000000.0,8289000000.0,6998000000.0,0.2921954314720812,0.4867456288776086,0.2921954314720812,0.34278716629928974,0.17370798788661074,0.7041652186863923,0.04879783194636754,1.116302911802943,0.698376768637649,489960292217.0349,617.1099853515625,0.34278716629928974,0.04386223138063006,0.023684038476570413,54.7186,3.1850174621653085,0.04386223138063006,,,,0.032447526413378114,0.43319086870822066,0.023684038476570413,0.439584898351723,0.021072060380536994,0.13679122218655615,0.1385612662403679,0.15900782066457575,0.014282790077405162,0.057898569436386056,0.011629513841248159,1.0,1.0,0.0,0.0,1.0,2.4469687153686137,-0.21006545946182253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06438768516219898,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
5,LRCX,LAM RESEARCH CORP,Information Technology,0.05798945386872038,7.958695447918462,4.865443474041783,7.920035330717701,1.293954976080495,10.20830617481173,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.4653624141072337,1.073754606680338,emerging_growth,1.309879541553007,core_compounder,0.014380566819162851,0.8957883663816356,1.0210422601088622,0.9779005596513737,True,Semiconductor,0.45359638271720637,-0.36840554076308835,0.0,0.14011156366999453,3.650069540445258,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.223204371667859,1.5270470218967886,0.10768499208334395,0.1225006636989639,0.3368145240809422,0.946950458111142,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5,0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.32008564303688447,0.48705023885591736,0.32008564303688447,0.5433405001754783,0.257706819623594,0.8866713543873554,0.021756006268252418,2.0710004350441773,1.2091945642990356,486522152526.0315,389.0400085449219,0.5433405001754783,0.0,0.05161410945491629,72.0474,3.213532560214094,0.0,,,,0.022789943557689707,0.12907308762404734,0.05161410945491629,0.189238603578461,0.031078868201760423,0.1714683970487525,0.2572973770596889,0.237467758501531,0.01101330529798087,0.03789260345964123,0.01252248221045602,1.0,1.0,0.0,0.0,1.0,3.202005858816907,-0.10524621678485158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06736044078674092,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
6,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.0543934590927675,6.2453693171303915,4.086254596676519,6.228043069374702,1.0338531810561467,8.69166504491769,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.8791541414030632,0.9370787696788397,emerging_growth,1.5069169997515306,core_compounder,0.01697279119514287,0.8236415860874383,1.0182258316321848,0.9673074580467562,True,Industrial,1.0226800065417003,3.142702089690109,-1.9033055290467398,-0.17275263520177145,2.9449921080819337,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.560414272556064,1.6590879574573982,0.09031170536520466,-0.008693853240711202,0.3267605315614258,1.364770838400846,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.03318209226106537,0.7731493801871574,0.04861824100777133,127927436479.97168,333.04998779296875,0.3381625352041205,0.2768541401432887,1.0114235914207654,74.6503,0.5493031640912436,0.2768541401432887,,,,0.21580013629307948,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.010418406220534741,0.07996642691735321,0.014803704757239416,1.0,0.0,0.0,0.0,0.0,0.0,0.1625211656982607,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06039727844480945,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
7,UMC,United Microelectronics,Semiconductors,0.04621660444255314,4.908716913228883,1.6497580210081484,4.926705908453435,1.293954976080495,7.301091589211718,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.3453898549610641,0.7577915369054951,emerging_growth,0.8870339565714579,future_winner,0.02903944525919422,0.6575304802471628,1.0872844532645947,1.000166117487012,True,Semiconductor,0.5306547237632103,-0.03782803601341772,0.0,-0.15939999953098336,3.8916302416710162,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.8653509927678837,1.053212473106864,0.07929608109819991,0.07666100992056929,0.2804639585831952,0.8390938009492217,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_no_ttm,0.37978,4,0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.08689275577120185,,0.18458004518357887,0.14768555773296294,0.24761510175572407,60423622656.0,24.079999923706055,0.1330974325730443,,0.9990209822228147,31.3728,4.375564853556486,,0.9990209822228147,1.015341358674359,,,,-0.06622634439772945,0.575042799816387,-0.054661512018782554,0.5730339193048812,,,0.024567130118150857,,,1.0,1.0,0.0,0.0,1.0,1.4033422764430665,-0.2565597973839018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.05994898272381856,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
8,KLAC,KLA CORP,Information Technology,0.04000000000000001,6.895742992747298,4.185822938606594,6.899825519102428,1.219343375,8.859276710821492,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.0988219658552214,0.6104244303102717,emerging_growth,0.8001944153022582,early_scout,0.013103439418990578,0.45909284304614945,0.7142619260747088,0.7535722443316806,,Semiconductor,0.47078765664314504,0.0,0.0,0.17475172626972246,2.847331500504763,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.6632202987647684,0.7857063051335008,0.05261703979786172,-0.08906251096581613,0.2711000590065855,0.7876266418388318,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_no_ttm,0.2437375,2,0,0.5714285714285714,insufficient,False,,,,,,,,,,,0.171962195316125,0.0,-0.07357805787491292,33905679031.845154,259.55999755859375,,0.0,,6.7449,0.21364903389293635,0.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,2.7696281468548896,-0.18136391954157705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06895654293609231,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
9,ENTG,ENTEGRIS INC,Information Technology,0.04000000000000001,3.918448882792459,1.538600360423568,3.921593090259845,0.9525661625846699,5.937915194724881,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,1.2593247040693822,0.8449877183242718,emerging_growth,0.622538538306526,early_scout,0.02594608453588132,0.333161195149451,0.6771819235724313,0.5993436699647874,,Semiconductor,0.7834512018739839,1.2457831133533828,0.0,-0.10144154682426439,2.4852499927091074,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.6088156056397303,0.2293949667188486,0.12955976219057241,0.22104758306662076,0.3804063883938669,0.5661958328651779,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.8707516666666667,4,0,0.7142857142857143,full_ttm,False,3196600000.0,1419900000.0,455900000.0,235600000.0,0.14262028405180505,0.44419070262153537,0.14262028405180505,,0.027799082016731366,0.37717549055468375,,-0.26459217153361075,-0.3721904146940038,27262425651.550293,178.77000427246094,,-0.013762769930223517,0.04086511771709178,87.047,1.9292331560283689,-0.013762769930223517,,,,0.500426769235147,0.4393335991599374,0.04086511771709178,-0.04395769670889782,-0.01700747566999794,0.028864997294152595,0.2543687058024158,0.0925820634847736,0.008641930949625624,0.11725295616966583,0.02462363432293583,1.0,1.0,0.0,0.0,1.0,2.423461956568536,-0.09284639056385813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.07159639932630092,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
10,ARW,ARROW ELECTRONICS INC,Information Technology,0.04000000000000001,4.000089068822957,2.096682764023578,4.007844795048808,0.8866830818748161,5.771195498995505,0.25713111071681205,0.4439033396087641,0.29896554967442396,True,12,-0.13611809548973616,-0.0745404914568914,-0.2275646894230889,0.7719608621974153,0.5640275586622047,emerging_growth,0.36040800349750474,early_scout,0.020510319735249045,0.18630034994180758,0.5799910342544103,0.5184600750486632,,Software,0.534728934730209,-0.9385150512125255,1.7558383945416665,0.03509761900510516,2.769834661786,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.0012033660703576,-0.18751135475728184,0.03916927393635408,0.09620224987401073,0.17817775289898466,0.16754784864025365,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.8626666666666667,4,0,0.8571428571428571,full_ttm,False,30852935000.0,3466719000.0,822223000.0,569694000.0,0.026649749853620085,0.11236269742246564,0.026649749853620085,,0.01584509304535772,0.858123178052382,,-0.010318140045027124,-0.6821093132224714,11898869078.15158,232.6999969482422,,0.10491626999708203,-0.2650161115457006,20.886421619591538,,0.10491626999708203,,,,-0.05980405992084059,0.29556817272023084,-0.2650161115457006,-0.005786370620299297,-0.2646813474413602,0.20669267587459084,,-0.4572893038265966,0.04787799548497079,2.592930033716517,-0.0031267677420129727,1.0,1.0,0.0,0.0,1.0,0.9593292530954038,0.05664237628271729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21741317292474682,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.035812520785990364,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
