ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
ON,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,2.0999593165329418,0.0016499871004509448,0.5067893147480134,1258418980.056305,40444408115.206375,ON SEMICONDUCTOR CORP,2.411202041217917
KLAC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699276,True,1.5757120664678261,0.08279745277771378,0.08217056542626944,1847318746.675415,244167648324.0337,KLA CORP,2.405308415303841
AMAT,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.9546388884020698,0.11915291834351383,0.09459290896094164,2409375603.433075,353577281982.4219,APPLIED MATERIAL INC,2.3339606549307863
AVGO,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.8958399446808603,0.020698825593358894,0.2115747529319567,8422065186.62735,2014980000000.0,BROADCOM INC,2.3045611830701818
LRCX,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.7733776470177767,0.1454112901011282,0.1363811125966028,2577500157.4481964,367730387284.2407,LAM RESEARCH CORP,2.2433300342386397
MCHP,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,1.7159167464225864,0.05470994738275614,0.3913225869067509,969643483.078804,53620827847.763214,MICROCHIP TECHNOLOGY INC,2.2191807561627392
ASML,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.7081078318509555,0.11562556778579713,0.10137597808366339,2712960036.798706,626141473681.6406,ASML Holding,2.2106951266552293
MPWR,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699276,True,1.112381947586184,0.010963185872689962,0.19984111398438476,969743638.4442139,78649267520.75195,MONOLITHIC POWER SYSTEMS INC,2.1736433558630197
KLAC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.5757120664678261,0.08279745277771378,0.08217056542626944,1847318746.675415,244167648324.0337,KLA CORP,2.1444972439636647
ALAB,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,1.5503822238216083,-0.014258927837398572,0.5432564724618709,1174205457.7289581,34245590981.999863,ASTERA LABS INC,2.13641349486225
LSCC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,1.4652316875912668,0.05150465777188762,0.1966318689044788,287371933.82362366,17426029666.32184,LATTICE SEMICONDUCTOR CORP,2.0938382267470796
TSM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.2272011673065086,0.03523016263481171,0.12637829674018253,5696975841.922302,10675901504869.797,Taiwan Semiconductor Manufacturing,1.970241794383006
MPWR,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,1.112381947586184,0.010963185872689962,0.19984111398438476,969743638.4442139,78649267520.75195,MONOLITHIC POWER SYSTEMS INC,1.9174133567445382
ONTO,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,0.6974707549969078,-0.028164685312754623,0.1526968160377431,283725476.40678406,14160501885.833405,ONTO INNOVATION INC,1.7099577604498999
TER,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,0.6265157995753939,0.041543555752711736,-0.012190776051111962,1338204997.1447754,56319171902.91644,TERADYNE INC,1.674480282739143
INTC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699276,False,,,,,,,1.6174523820699276
CRUS,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,0.47756112196457623,0.045238629001936426,0.0748856737355561,118571487.71133423,8976795874.25232,CIRRUS LOGIC INC,1.6000029439337342
INTC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,False,,,,,,,1.361222382951446
INTC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,False,,,,,,,1.3566412107297516
RKLB,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,3.8506546934767036,0.33828200086274784,0.5803117260505422,2108856640.158081,61040867621.78314,ROCKET LAB CORP,1.3549028027193968
TSLA,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,True,2.330746000263543,0.0960288574688104,0.23936696995287354,24693536144.779816,1607354263249.4272,TESLA INC,1.2090929597178792
EXEL,XBI,biotech_small,SPDR Biotech ETF,0.34516852561127087,True,0.9122071528249982,0.10256409136758826,0.060559348364691123,127849609.38430786,12105260758.926258,EXELIXIS INC,0.80127210202377
PLTR,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,True,0.6815345874561554,-0.043520538305733325,0.056019597293807344,6638136632.968063,330324934715.46936,PALANTIR TECHNOLOGIES INC CLASS A,0.3844872533141854
CRSP,XBI,biotech_small,SPDR Biotech ETF,0.34516852561127087,False,,,,,,,0.34516852561127087
BEAM,XBI,biotech_small,SPDR Biotech ETF,0.34516852561127087,False,,,,,,,0.34516852561127087
EDIT,XBI,biotech_small,SPDR Biotech ETF,0.34516852561127087,False,,,,,,,0.34516852561127087
HWM,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,1.25394972637675,0.1301372831559422,0.06541438927292353,623755178.1334686,108253079623.65508,HOWMET AEROSPACE INC,0.05655031916941988
COIN,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,False,,,,,,,0.0437199595861077
ROKU,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,False,,,,,,,0.0437199595861077
HOOD,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,False,,,,,,,0.0437199595861077
CRSP,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,False,,,,,,,0.0437199595861077
PATH,ARKK,innovation_beta,ARK Innovation ETF,0.0437199595861077,False,,,,,,,0.0437199595861077
STLD,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,True,0.8624453470855409,0.025428541555424733,0.237368453176398,266644470.75897217,33904425693.30496,STEEL DYNAMICS INC,-0.0039337256520666775
FCX,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,True,0.663688946268238,0.09018571808354725,-0.070191725608724,1008351950.3308487,88625567870.79227,FREEPORT MCMORAN INC,-0.1033119260607181
UUUU,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,False,,,,,,,-0.16985910191817455
LEU,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,False,,,,,,,-0.16985910191817455
NXE,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,False,,,,,,,-0.16985910191817455
DNN,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,False,,,,,,,-0.16985910191817455
UEC,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,True,-0.2363693635129739,0.01472558722944517,0.10576220315321883,131392750.93488693,7431746995.478245,Uranium Energy,-0.2880437836746615
CCJ,URA,nuclear_uranium,Global X Uranium ETF,-0.16985910191817455,True,-0.3327292129319357,-0.031923702511051366,0.010472555607449863,387156637.090683,50848477184.0,Cameco,-0.3362237083841424
CEG,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,True,0.519036602810911,-0.013579782037409505,0.08342553035793943,802375299.5317078,99326483497.31444,CONSTELLATION ENERGY CORP,-0.3499835416747815
MP,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,False,,,,,,,-0.4351563991948371
CLF,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,False,,,,,,,-0.4351563991948371
X,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,False,,,,,,,-0.4351563991948371
NUE,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,False,,,,,,,-0.4351563991948371
AA,XME,metals_mining,SPDR Metals & Mining ETF,-0.4351563991948371,False,,,,,,,-0.4351563991948371
GD,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,0.1333863552208989,0.0019951493427963207,0.012328010431482683,526953814.2007446,93712172370.99504,GENERAL DYNAMICS CORP,-0.5037313664085057
KTOS,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,False,,,,,,,-0.5704245440189551
RTX,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,-0.03978663175868685,0.01206960617521835,-0.13337273378561243,1033349491.6461945,237137479904.818,RTX CORP,-0.5903178598982985
LEU,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,False,,,,,,,-0.609501843080237
SMR,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,False,,,,,,,-0.609501843080237
OKLO,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,False,,,,,,,-0.609501843080237
CCJ,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,True,-0.3327292129319357,-0.031923702511051366,0.010472555607449863,387156637.090683,50848477184.0,Cameco,-0.7758664495462049
LMT,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,-0.44311891931659814,-0.012208221087784299,-0.1881160919263598,882236433.3325195,116782775339.67772,LOCKHEED MARTIN CORP,-0.7919840036772542
INSM,XBI,biotech_small,SPDR Biotech ETF,0.34516852561127087,True,-2.4491153566990023,-0.23945668128537956,-0.3649351413008455,328979564.9135971,21967860578.112007,INSMED INC,-0.8793891527382303
NOC,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5704245440189551,True,-0.716213621535806,-0.03277360269846419,-0.20425154046220628,498013591.07788086,78050238505.61133,NORTHROP GRUMMAN CORP,-0.9285313547868581
BWXT,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.609501843080237,True,-0.6885922717517068,-0.05076046346200347,-0.10838504573694441,224965200.22865295,18811236046.921432,BWX TECHNOLOGIES INC,-0.9537979789560904
