ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
ORLY,SELL,weekly_relative_trim,weekly_relative_trim,2019-06-21,2019-06-24,25.03266716003418,0.5,concentrated,0.0054780844892448055,-0.030131963538845508,0.07597314936089039,-0.06551749447792299,False,347.0,8686.33550453186,21.71583876132965,8791.093709626197,347.0
PEG,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,47.54307556152344,0.5,concentrated,0.011237367331780046,-0.02551951613155956,0.09229584858412054,-0.07420927339183048,False,193.0,9175.813583374023,22.93953395843506,9280.909226803782,193.0
FDS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-19,2019-07-22,262.4612731933594,0.5,concentrated,0.004589351637523276,-0.07363009015940436,0.0875748828534113,-0.0763032803756587,False,33.0,8661.22201538086,21.65305503845215,17920.47818714619,33.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-26,2019-07-29,52.21573257446289,0.5,concentrated,0.03580581173811459,-0.033580608129877065,0.10528785053059497,-0.06286329733844942,False,145.0,7571.281223297119,18.928203058242797,25472.831207385065,146.0
CBRE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,50.459999084472656,1.0,concentrated,-0.08513760347978783,-0.08513760347978783,-0.0371046732962228,-0.04988385430012765,False,309.0,15592.13971710205,38.98034929275513,15557.939716553703,0.0
TSCO,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-16,2019-08-19,18.212961196899414,0.5,concentrated,-0.020618314364041934,-0.10994070941910916,0.05712568413009422,-0.07354281488119507,False,355.0,6465.601224899292,16.16400306224823,22007.376938390746,355.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,55.536495208740234,0.5,concentrated,-0.05343914540967809,-0.05515623272160819,0.03559857828786006,-0.08597706250692516,False,85.0,4720.60209274292,11.8015052318573,4775.590539836887,85.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45077514648438,0.5,concentrated,-0.04253768963001059,-0.09542988477022318,0.06750570039220927,-0.10308459241181489,False,190.0,14145.647277832031,35.36411819458008,14116.1137728262,190.0
DUK,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,67.10169219970703,0.5,concentrated,-0.041780236443478724,-0.07430295145793475,0.06750570039220927,-0.10237503818062565,False,118.0,7917.99967956543,19.794999198913576,22014.318453192718,118.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17292785644531,1.0,concentrated,-0.058011518590702194,-0.11004890746638518,0.07735337144108145,-0.12564576639391578,False,190.0,13712.85629272461,34.28214073181152,35692.892605185516,0.0
DUK,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-22,2019-11-25,67.82567596435547,1.0,concentrated,-0.06169882173680541,-0.09354548466214407,0.07448555003914681,-0.12674379080387876,False,118.0,8003.429763793945,20.008574409484865,43676.31379456998,0.0
JKHY,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,134.7542266845703,0.5,concentrated,-0.02545852484132194,-0.029715650081122535,0.04109654387894124,-0.06392785482918883,False,47.0,6333.448654174805,15.833621635437012,6326.528518424041,47.0
VEEV,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,140.91000366210938,0.5,concentrated,-0.025564656609580294,-0.04753845980569149,0.04109654387894124,-0.06402979712155576,False,50.0,7045.500183105469,17.613750457763672,13354.414951071747,50.0
PFGC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-02-26,2020-02-27,43.65999984741211,1.0,concentrated,-0.09358291575172706,-0.12094836804938547,-0.03893592522212097,-0.056860923182708856,False,180.0,7858.79997253418,19.64699993133545,7846.784525375375,0.0
GOOG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-02-27,2020-02-28,66.42118835449219,1.0,concentrated,-0.11295868828887923,-0.13663548855372742,-0.08209904170339666,-0.03361979994306841,False,242.0,16073.92758178711,40.18481895446777,23880.527288208017,0.0
WEX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-05,2020-03-06,165.60000610351562,1.0,concentrated,-0.10459102429454525,-0.10459102429454525,-0.02144990687552395,-0.08496357826052081,False,41.0,6789.600250244141,16.97400062561035,6783.156004276279,0.0
CHRW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-09,2020-03-10,56.3838005065918,1.0,concentrated,-0.09937529854461391,-0.10828112862936401,-0.1127827131931437,0.015111759935138025,False,153.0,8626.721477508545,21.566803693771362,15388.310678091053,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-09,2020-03-10,62.560001373291016,1.0,concentrated,-0.15188731711688186,-0.1535340754159692,-0.1127827131931437,-0.04407556582275096,False,248.0,15514.880340576172,38.78720085144043,30864.403817815786,0.0
DUK,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-12,2020-03-13,67.05589294433594,1.0,concentrated,-0.1674767895773417,-0.20826370375803382,-0.19728889417561202,0.037139270133372815,False,228.0,15288.743591308594,38.221858978271484,46114.92555014611,0.0
EDU,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-12,2020-03-13,119.476318359375,1.0,concentrated,-0.13095853025384263,-0.13173340577384884,-0.19728889417561202,0.08263292165821956,False,162.0,19355.16357421875,48.387908935546875,65421.70121542931,0.0
TT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-18,2020-03-19,75.48167419433594,1.0,concentrated,-0.17033112431864994,-0.29194352870546625,-0.22352710290127664,0.06850976870073966,False,176.0,13284.774658203125,33.21193664550781,78673.26393698693,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-04-03,2020-04-06,53.9900016784668,1.0,concentrated,-0.08605846641538029,-0.08605846641538029,0.008287863600512368,-0.09357082775844361,False,364.0,19652.360610961914,49.13090152740479,19952.325588111886,0.0
VEEV,SELL,weekly_relative_trim,weekly_relative_trim,2020-06-05,2020-06-08,218.36000061035156,0.5,concentrated,-0.07380344887926027,-0.07654477260541204,0.045132036258524355,-0.11379948275584639,False,50.0,10918.000030517578,27.295000076293945,11172.754455814349,51.0
SE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-03,2020-09-04,144.14999389648438,1.0,concentrated,-0.08800992104189798,-0.08800992104189798,-0.02044752891125179,-0.06897271368786628,False,12.0,1729.7999267578125,4.324499816894531,1784.1422075319217,0.0
AMZN,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-08,2020-09-09,163.4304962158203,1.0,concentrated,-0.09981932538141736,-0.10806037579973138,-0.054991138626084846,-0.04743678984148192,False,125.0,20428.81202697754,51.07203006744385,22161.882204442016,0.0
TSCO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-08,2020-09-09,25.9006404876709,1.0,concentrated,-0.08227088943601024,-0.08582888708662484,-0.054991138626084846,-0.02886719048355202,False,828.0,21445.730323791504,53.614325809478764,43553.998202424045,0.0
GOOG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-11,2020-09-14,75.34542083740234,1.0,concentrated,-0.08429520584663108,-0.12009623450627294,-0.052580391212831756,-0.03347494007897811,False,307.0,23131.04419708252,57.8276104927063,66627.21478901386,0.0
BKNG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-18,2020-09-21,64.88348388671875,1.0,concentrated,-0.10191524868678148,-0.1110725917719102,-0.05849781666920706,-0.0461150624887291,False,366.0,23747.355102539062,59.36838775634766,90315.20150379658,0.0
AEP,SELL,weekly_relative_trim,weekly_relative_trim,2020-11-06,2020-11-09,74.031982421875,0.5,concentrated,-0.003398137146089053,-0.003398137146089053,0.060447882770256145,-0.060206655087619576,False,94.0,6959.00634765625,17.397515869140626,7004.207397437085,94.0
CBRE,SELL,weekly_relative_trim,weekly_relative_trim,2020-11-06,2020-11-09,58.150001525878906,0.5,concentrated,-0.007594412855276733,-0.012282648028568377,0.060447882770256145,-0.06416373376858742,False,130.0,7559.500198364258,18.898750495910644,14544.808845305433,130.0
ORLY,SELL,weekly_relative_trim,weekly_relative_trim,2020-11-06,2020-11-09,30.336000442504883,0.5,concentrated,-0.0324660937049841,-0.04470709522739924,0.038926857980879026,-0.0687179767636511,False,249.0,7553.664110183716,18.88416027545929,22079.58879521369,249.0
