ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode,risk_rule_action
AMT,BUY,50.0,173.3273468017578,8666.36734008789,21.665918350219727,-8688.03325843811,91311.96674156189,50.0,2019-06-03,2019-05-31,target_rebalance,0.0883912938474375,next_close,
TSCO,BUY,680.0,18.216564178466797,12387.263641357422,30.968159103393557,-12418.231800460815,78893.73494110108,680.0,2019-06-03,2019-05-31,target_rebalance,0.123926647498157,next_close,
WRB,BUY,552.0,23.939044952392578,13214.352813720703,33.03588203430176,-13247.388695755006,65646.34624534607,552.0,2019-06-03,2019-05-31,target_rebalance,0.1323183575550441,next_close,
FDS,BUY,55.0,258.8158874511719,14234.873809814453,35.587184524536134,-14270.46099433899,51375.88525100708,55.0,2019-06-03,2019-05-31,target_rebalance,0.1436983433999651,next_close,
ELS,BUY,292.0,50.220008850097656,14664.242584228516,36.66060646057129,-14700.903190689087,36674.98206031799,292.0,2019-06-03,2019-05-31,target_rebalance,0.1467706566971812,next_close,
ORLY,BUY,694.0,24.947999954223633,17313.9119682312,43.284779920578,-17357.19674815178,19317.785312166212,694.0,2019-06-03,2019-05-31,target_rebalance,0.1731412849467817,next_close,
PEG,BUY,408.0,46.92022705078125,19143.45263671875,47.85863159179688,-19191.311268310546,126.47404385566551,408.0,2019-06-03,2019-05-31,target_rebalance,0.1917534160554332,next_close,
ORLY,SELL,347.0,25.03266716003418,8686.33550453186,21.71583876132965,8664.619665770531,8791.093709626197,347.0,2019-06-24,2019-06-21,weekly_relative_trim,,next_close,weekly_relative_trim
AMT,SELL,50.0,168.2615203857422,8413.07601928711,21.032690048217773,8392.043329238892,17183.13703886509,0.0,2019-07-01,2019-06-28,target_exit,,next_close,
WRB,SELL,552.0,25.609560012817383,14136.477127075195,35.34119281768799,14101.135934257507,31284.2729731226,0.0,2019-07-01,2019-06-28,target_exit,,next_close,
ELS,SELL,1.0,51.35823059082031,51.35823059082031,0.12839557647705077,51.22983501434326,31335.502808136942,291.0,2019-07-01,2019-06-28,target_rebalance,0.1458337671310365,next_close,
PEG,SELL,22.0,46.53152084350586,1023.6934585571289,2.5592336463928222,1021.1342249107361,32356.63703304768,386.0,2019-07-01,2019-06-28,target_rebalance,0.1754399302344647,next_close,
TSCO,BUY,123.0,19.904510498046875,2448.2547912597656,6.120636978149414,-2454.375428237915,29902.261604809763,803.0,2019-07-01,2019-06-28,target_rebalance,0.1565386991001784,next_close,
FDS,BUY,11.0,268.02288818359375,2948.2517700195312,7.370629425048828,-2955.62239944458,26946.639205365183,66.0,2019-07-01,2019-06-28,target_rebalance,0.1753292568676166,next_close,
ORLY,BUY,153.0,24.95599937438965,3818.267904281616,9.54566976070404,-3827.8135740423204,23118.825631322863,500.0,2019-07-01,2019-06-28,target_rebalance,0.1222566486713503,next_close,
EXR,BUY,135.0,81.9386978149414,11061.72420501709,27.654310512542725,-11089.378515529632,12029.447115793231,135.0,2019-07-01,2019-06-28,target_rebalance,0.1084360357554605,next_close,
APH,BUY,517.0,22.962732315063477,11871.732606887817,29.679331517219545,-11901.411938405037,128.03517738819392,517.0,2019-07-01,2019-06-28,target_rebalance,0.1161656622398927,next_close,
PEG,SELL,193.0,47.54307556152344,9175.813583374023,22.93953395843506,9152.874049415588,9280.909226803782,193.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
FDS,SELL,33.0,262.4612731933594,8661.22201538086,21.65305503845215,8639.568960342407,17920.47818714619,33.0,2019-07-22,2019-07-19,weekly_relative_trim,,next_close,weekly_relative_trim
ELS,SELL,145.0,52.21573257446289,7571.281223297119,18.928203058242797,7552.3530202388765,25472.831207385065,146.0,2019-07-29,2019-07-26,weekly_relative_trim,,next_close,weekly_relative_trim
APH,SELL,517.0,21.303932189941406,11014.132942199707,27.535332355499268,10986.597609844208,36459.42881722927,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
ELS,SELL,146.0,52.816837310791016,7711.258247375488,19.27814561843872,7691.98010175705,44151.40891898632,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
EXR,SELL,135.0,88.48074340820312,11944.900360107422,29.862250900268556,11915.038109207153,56066.44702819348,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
FDS,SELL,33.0,261.1900634765625,8619.272094726562,21.548180236816407,8597.723914489747,64664.170942683224,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PEG,SELL,193.0,45.54385757446289,8789.964511871338,21.974911279678345,8767.98960059166,73432.16054327489,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
TSCO,SELL,93.0,19.427637100219727,1806.7702503204346,4.516925625801086,1802.2533246946334,75234.41386796953,710.0,2019-08-01,2019-07-31,target_rebalance,0.1357163729387527,next_close,
ORLY,BUY,330.0,24.98666763305664,8245.600318908691,20.61400079727173,-8266.214319705963,66968.19954826357,830.0,2019-08-01,2019-07-31,target_rebalance,0.2043857505686093,next_close,
XPO,BUY,471.0,22.42862892150879,10563.88422203064,26.4097105550766,-10590.293932585717,56377.90561567785,471.0,2019-08-01,2019-07-31,target_rebalance,0.1042096379483422,next_close,
GL,BUY,127.0,83.6518783569336,10623.788551330566,26.559471378326418,-10650.348022708893,45727.55759296896,127.0,2019-08-01,2019-07-31,target_rebalance,0.1051528102313362,next_close,
CBOE,BUY,121.0,105.33734893798828,12745.819221496582,31.864548053741455,-12777.683769550324,32949.87382341863,121.0,2019-08-01,2019-07-31,target_rebalance,0.1261831377600824,next_close,
WRB,BUY,604.0,26.527212142944336,16022.436134338379,40.05609033584595,-16062.492224674224,16887.381598744407,604.0,2019-08-01,2019-07-31,target_rebalance,0.1578758960976279,next_close,
CBRE,BUY,309.0,54.5,16840.5,42.10125,-16882.60125,4.7803487444070925,309.0,2019-08-01,2019-07-31,target_rebalance,0.1664763944552492,next_close,
CBRE,SELL,309.0,50.459999084472656,15592.13971710205,38.98034929275513,15553.159367809296,15557.939716553703,0.0,2019-08-15,2019-08-14,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
TSCO,SELL,355.0,18.212961196899414,6465.601224899292,16.16400306224823,6449.437221837044,22007.376938390746,355.0,2019-08-19,2019-08-16,weekly_relative_trim,,next_close,weekly_relative_trim
CBOE,SELL,121.0,109.3454818725586,13230.80330657959,33.07700826644898,13197.72629831314,35205.103236703886,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
GL,SELL,127.0,83.20817565917969,10567.43830871582,26.41859577178955,10541.019712944031,45746.12294964792,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
TSCO,SELL,355.0,18.091829299926758,6422.599401473999,16.056498503685,6406.542902970314,52152.66585261824,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
WRB,SELL,604.0,27.533550262451172,16630.264358520508,41.57566089630127,16588.688697624206,68741.35455024244,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
XPO,SELL,471.0,23.279428482055664,10964.610815048218,27.411527037620544,10937.199288010597,79678.55383825304,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
ORLY,SELL,199.0,25.590667724609375,5092.542877197266,12.731357192993164,5079.811520004272,84758.3653582573,631.0,2019-09-03,2019-08-30,target_rebalance,0.1598358902701544,next_close,
JKHY,BUY,66.0,133.28309631347656,8796.684356689453,21.991710891723635,-8818.676067581177,75939.68929067612,66.0,2019-09-03,2019-08-30,target_rebalance,0.0875110234674212,next_close,
ELS,BUY,170.0,57.814788818359375,9828.514099121094,24.571285247802734,-9853.085384368896,66086.60390630722,170.0,2019-09-03,2019-08-30,target_rebalance,0.0976717543983706,next_close,
CBRE,BUY,201.0,51.95000076293945,10441.95015335083,26.104875383377077,-10468.055028734207,55618.54887757302,201.0,2019-09-03,2019-08-30,target_rebalance,0.1036937558752214,next_close,
DUK,BUY,202.0,71.75129699707031,14493.761993408203,36.234404983520506,-14529.996398391724,41088.55247918129,202.0,2019-09-03,2019-08-30,target_rebalance,0.1441237028481768,next_close,
AEP,BUY,228.0,73.1270751953125,16672.97314453125,41.682432861328124,-16714.65557739258,24373.896901788714,228.0,2019-09-03,2019-08-30,target_rebalance,0.1652230603871164,next_close,
BKNG,BUY,318.0,76.246826171875,24246.49072265625,60.616226806640626,-24307.10694946289,66.78995232582383,318.0,2019-09-03,2019-08-30,target_rebalance,0.2419408127535388,next_close,
ELS,SELL,85.0,55.536495208740234,4720.60209274292,11.8015052318573,4708.800587511063,4775.590539836887,85.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
CBRE,SELL,201.0,51.189998626708984,10289.189723968506,25.722974309921266,10263.466749658584,15039.057289495471,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
ELS,SELL,85.0,56.582950592041016,4809.550800323486,12.023877000808715,4797.526923322677,19836.584212818147,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
JKHY,SELL,66.0,135.20529174804688,8923.549255371094,22.308873138427735,8901.240382232667,28737.824595050814,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
BKNG,SELL,26.0,77.67022705078125,2019.4259033203125,5.048564758300781,2014.3773385620118,30752.201933612825,292.0,2019-10-01,2019-09-30,target_rebalance,0.2221168424171615,next_close,
ORLY,BUY,7.0,26.711332321166992,186.97932624816895,0.4674483156204224,-187.44677456378938,30564.755159049037,638.0,2019-10-01,2019-09-30,target_rebalance,0.1673553069506618,next_close,
DUK,BUY,13.0,73.68163299560547,957.8612289428711,2.394653072357178,-960.2558820152283,29604.499277033807,215.0,2019-10-01,2019-09-30,target_rebalance,0.1556768835289183,next_close,
AEP,BUY,24.0,73.473876953125,1763.373046875,4.4084326171875,-1767.7814794921876,27836.71779754162,252.0,2019-10-01,2019-09-30,target_rebalance,0.1819255976238079,next_close,
MLM,BUY,29.0,256.3644714355469,7434.569671630859,18.58642417907715,-7453.156095809936,20383.561701731684,29.0,2019-10-01,2019-09-30,target_rebalance,0.0732659913784506,next_close,
CSX,BUY,487.0,20.476171493530273,9971.895517349243,24.929738793373108,-9996.825256142616,10386.736445589067,487.0,2019-10-01,2019-09-30,target_rebalance,0.0978429086421668,next_close,
VICI,BUY,650.0,15.935111045837402,10357.822179794312,25.89455544948578,-10383.716735243797,3.0197103452701413,650.0,2019-10-01,2019-09-30,target_rebalance,0.1018164694588328,next_close,
AEP,SELL,252.0,73.74186706542969,18582.95050048828,46.4573762512207,18536.493124237062,18539.512834582332,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
CSX,SELL,487.0,22.080167770385742,10753.041704177856,26.88260426044464,10726.159099917411,29265.671934499744,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
MLM,SELL,29.0,251.87867736816406,7304.481643676758,18.261204109191894,7286.220439567566,36551.89237406731,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
VICI,SELL,650.0,17.303598403930664,11247.338962554932,28.11834740638733,11219.220615148544,47771.11298921586,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
ORLY,SELL,37.0,29.134000778198242,1077.958028793335,2.6948950719833373,1075.2631337213516,48846.37612293721,601.0,2019-11-01,2019-10-31,target_rebalance,0.1663413326019615,next_close,
DUK,BUY,21.0,72.2951431274414,1518.1980056762695,3.795495014190674,-1521.9935006904602,47324.38262224675,236.0,2019-11-01,2019-10-31,target_rebalance,0.1626014851279222,next_close,
BKNG,BUY,88.0,79.79021453857422,7021.538879394531,17.553847198486327,-7039.092726593018,40285.28989565373,380.0,2019-11-01,2019-10-31,target_rebalance,0.2886020159436648,next_close,
CPRT,BUY,418.0,20.727500915527344,8664.09538269043,21.660238456726074,-8685.755621147156,31599.534274506575,418.0,2019-11-01,2019-10-31,target_rebalance,0.0824891206390295,next_close,
WU,BUY,573.0,17.06647491455078,9779.090126037598,24.447725315093994,-9803.537851352692,21795.996423153883,573.0,2019-11-01,2019-10-31,target_rebalance,0.0930520752722889,next_close,
LPX,BUY,362.0,27.048635482788086,9791.606044769287,24.479015111923218,-9816.08505988121,11979.911363272673,362.0,2019-11-01,2019-10-31,target_rebalance,0.0932553894897275,next_close,
CBRE,BUY,218.0,54.790000915527344,11944.220199584961,29.860550498962404,-11974.080750083924,5.830613188749339,218.0,2019-11-01,2019-10-31,target_rebalance,0.1136585809254054,next_close,
BKNG,SELL,190.0,74.45077514648438,14145.647277832031,35.36411819458008,14110.28315963745,14116.1137728262,190.0,2019-11-11,2019-11-08,weekly_relative_trim,,next_close,weekly_relative_trim
DUK,SELL,118.0,67.10169219970703,7917.99967956543,19.794999198913576,7898.204680366516,22014.318453192718,118.0,2019-11-11,2019-11-08,weekly_relative_trim,,next_close,weekly_relative_trim
BKNG,SELL,190.0,72.17292785644531,13712.85629272461,34.28214073181152,13678.574151992798,35692.892605185516,0.0,2019-11-18,2019-11-15,weekly_relative_exit,,next_close,weekly_relative_exit
DUK,SELL,118.0,67.82567596435547,8003.429763793945,20.008574409484865,7983.42118938446,43676.31379456998,0.0,2019-11-25,2019-11-22,weekly_relative_exit,,next_close,weekly_relative_exit
CBRE,SELL,218.0,56.52000045776367,12321.36009979248,30.803400249481204,12290.556699543,55966.870494112976,0.0,2019-12-02,2019-11-29,target_exit,,next_close,
LPX,SELL,362.0,26.39933204650879,9556.558200836182,23.891395502090454,9532.66680533409,65499.53729944707,0.0,2019-12-02,2019-11-29,target_exit,,next_close,
WU,SELL,573.0,17.343608856201172,9937.887874603271,24.844719686508178,9913.043154916762,75412.58045436384,0.0,2019-12-02,2019-11-29,target_exit,,next_close,
ORLY,SELL,112.0,29.757333755493164,3332.8213806152344,8.332053451538085,3324.489327163696,78737.06978152753,489.0,2019-12-02,2019-11-29,target_rebalance,0.1419658630145429,next_close,
PFGC,BUY,160.0,46.689998626708984,7470.3997802734375,18.675999450683594,-7489.075779724121,71247.99400180341,160.0,2019-12-02,2019-11-29,target_rebalance,0.0729836784400917,next_close,
CP,BUY,220.0,44.72323989868164,9839.112777709961,24.597781944274903,-9863.710559654235,61384.28344214917,220.0,2019-12-02,2019-11-29,target_rebalance,0.0962438325786871,next_close,
JKHY,BUY,94.0,139.434814453125,13106.87255859375,32.767181396484375,-13139.639739990234,48244.64370215894,94.0,2019-12-02,2019-11-29,target_rebalance,0.1280538032465739,next_close,
VEEV,BUY,100.0,144.33999633789062,14433.999633789062,36.084999084472656,-14470.084632873535,33774.5590692854,100.0,2019-12-02,2019-11-29,target_rebalance,0.1413686305026883,next_close,
PANW,BUY,439.0,37.45166778564453,16441.28215789795,41.103205394744876,-16482.385363292695,17292.173705992707,439.0,2019-12-02,2019-11-29,target_rebalance,0.1607632188076697,next_close,
CPRT,BUY,784.0,21.989999771118164,17240.15982055664,43.100399551391604,-17283.260220108034,8.913485884673719,1202.0,2019-12-02,2019-11-29,target_rebalance,0.2586209734097461,next_close,
JKHY,SELL,47.0,134.7542266845703,6333.448654174805,15.833621635437012,6317.615032539367,6326.528518424041,47.0,2019-12-30,2019-12-27,weekly_relative_trim,,next_close,weekly_relative_trim
VEEV,SELL,50.0,140.91000366210938,7045.500183105469,17.613750457763672,7027.886432647705,13354.414951071747,50.0,2019-12-30,2019-12-27,weekly_relative_trim,,next_close,weekly_relative_trim
JKHY,SELL,47.0,135.2176971435547,6355.23176574707,15.888079414367676,6339.343686332702,19693.758637404448,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
ORLY,SELL,489.0,29.167999267578125,14263.151641845703,35.65787910461426,14227.493762741089,33921.25240014554,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
PANW,SELL,439.0,39.23500061035156,17224.165267944336,43.060413169860844,17181.104854774476,51102.35725492002,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
PFGC,SELL,160.0,51.59000015258789,8254.400024414062,20.63600006103516,8233.764024353028,59336.121279273044,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
VEEV,SELL,50.0,143.39999389648438,7169.999694824219,17.924999237060547,7152.074695587158,66488.1959748602,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
CP,BUY,76.0,49.1002311706543,3731.6175689697266,9.329043922424317,-3740.946612892151,62747.249361968046,296.0,2020-01-02,2019-12-31,target_rebalance,0.1381243364443,next_close,
CPRT,BUY,244.0,23.3700008392334,5702.280204772949,14.255700511932373,-5716.535905284882,57030.71345668317,1446.0,2020-01-02,2019-12-31,target_rebalance,0.3208364679811915,next_close,
POST,BUY,127.0,71.25654602050781,9049.581344604492,22.62395336151123,-9072.205297966004,47958.50815871716,127.0,2020-01-02,2019-12-31,target_rebalance,0.0860790400823648,next_close,
JD,BUY,285.0,33.0578498840332,9421.487216949463,23.553718042373657,-9445.040934991837,38513.467223725325,285.0,2020-01-02,2019-12-31,target_rebalance,0.0894779820409053,next_close,
WRB,BUY,351.0,26.962158203125,9463.717529296875,23.659293823242187,-9487.376823120117,29026.090400605208,351.0,2020-01-02,2019-12-31,target_rebalance,0.0899257805009931,next_close,
MCHP,BUY,238.0,47.69892120361328,11352.343246459961,28.380858116149902,-11380.724104576111,17645.366296029097,238.0,2020-01-02,2019-12-31,target_rebalance,0.1079512906379891,next_close,
AAPL,BUY,243.0,72.3338851928711,17577.134101867676,43.94283525466919,-17621.076937122343,24.289358906753478,243.0,2020-01-02,2019-12-31,target_rebalance,0.1676051023122558,next_close,
AAPL,SELL,243.0,74.33517456054688,18063.44741821289,45.15861854553223,18018.28879966736,18042.578158574113,0.0,2020-02-03,2020-01-31,target_exit,,next_close,
MCHP,SELL,238.0,43.2437744140625,10292.018310546875,25.730045776367188,10266.288264770508,28308.86642334462,0.0,2020-02-03,2020-01-31,target_exit,,next_close,
POST,SELL,127.0,68.57329559326172,8708.808540344238,21.772021350860594,8687.036518993378,36995.902942338,0.0,2020-02-03,2020-01-31,target_exit,,next_close,
WRB,SELL,351.0,29.08519172668457,10208.902296066284,25.52225574016571,10183.38004032612,47179.28298266412,0.0,2020-02-03,2020-01-31,target_exit,,next_close,
CP,SELL,10.0,50.470947265625,504.70947265625,1.261773681640625,503.44769897460935,47682.73068163873,286.0,2020-02-03,2020-01-31,target_rebalance,0.1330557329533452,next_close,
CPRT,SELL,427.0,25.200000762939453,10760.400325775146,26.901000814437868,10733.499324960709,58416.230006599435,1019.0,2020-02-03,2020-01-31,target_rebalance,0.2369489647099226,next_close,
JD,BUY,178.0,34.34581756591797,6113.555526733398,15.283888816833496,-6128.839415550232,52287.3905910492,463.0,2020-02-03,2020-01-31,target_rebalance,0.1468754800196794,next_close,
PFGC,BUY,180.0,52.36000061035156,9424.800109863281,23.562000274658203,-9448.36211013794,42839.02848091126,180.0,2020-02-03,2020-01-31,target_rebalance,0.0874071880689083,next_close,
JKHY,BUY,67.0,140.86216735839844,9437.765213012695,23.59441303253174,-9461.359626045227,33377.66885486604,67.0,2020-02-03,2020-01-31,target_rebalance,0.0874436012289577,next_close,
VEEV,BUY,104.0,148.58999633789062,15453.359619140625,38.63339904785156,-15491.993018188477,17885.67583667756,104.0,2020-02-03,2020-01-31,target_rebalance,0.1429465867269813,next_close,
GOOG,BUY,242.0,73.69198608398438,17833.46063232422,44.583651580810546,-17878.04428390503,7.631552772530995,242.0,2020-02-03,2020-01-31,target_rebalance,0.1653224462922054,next_close,
PFGC,SELL,180.0,43.65999984741211,7858.79997253418,19.64699993133545,7839.152972602844,7846.784525375375,0.0,2020-02-27,2020-02-26,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
GOOG,SELL,242.0,66.42118835449219,16073.92758178711,40.18481895446777,16033.742762832642,23880.527288208017,0.0,2020-02-28,2020-02-27,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CP,SELL,286.0,48.26565170288086,13803.976387023926,34.509940967559814,13769.466446056365,37649.99373426438,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
CPRT,SELL,1019.0,21.672500610351562,22084.278121948242,55.210695304870605,22029.06742664337,59679.06116090775,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
JKHY,SELL,67.0,147.5288543701172,9884.433242797852,24.71108310699463,9859.722159690857,69538.78332059861,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
VEEV,SELL,104.0,144.0500030517578,14981.200317382812,37.45300079345703,14943.747316589355,84482.53063718797,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
JD,SELL,128.0,37.938114166259766,4856.07861328125,12.140196533203126,4843.938416748047,89326.46905393602,335.0,2020-03-02,2020-02-28,target_rebalance,0.1244605479942373,next_close,
WEX,BUY,41.0,193.4199981689453,7930.219924926758,19.825549812316893,-7950.045474739075,81376.42357919694,41.0,2020-03-02,2020-02-28,target_rebalance,0.077902809812566,next_close,
CHRW,BUY,153.0,60.5660400390625,9266.604125976562,23.166510314941405,-9289.770636291503,72086.65294290544,153.0,2020-03-02,2020-02-28,target_rebalance,0.0909111176929811,next_close,
TT,BUY,176.0,92.40290069580078,16262.910522460938,40.65727630615235,-16303.56779876709,55783.08514413834,176.0,2020-03-02,2020-02-28,target_rebalance,0.1602592871787264,next_close,
NOW,BUY,248.0,68.87999725341797,17082.239318847656,42.70559829711914,-17124.944917144774,38658.140226993564,248.0,2020-03-02,2020-02-28,target_rebalance,0.167525164908969,next_close,
DUK,BUY,228.0,75.57762145996094,17231.697692871094,43.079244232177736,-17274.77693710327,21383.363289890294,228.0,2020-03-02,2020-02-28,target_rebalance,0.169180359061178,next_close,
EDU,BUY,162.0,131.60206604003906,21319.534698486328,53.29883674621582,-21372.833535232545,10.529754657749436,162.0,2020-03-02,2020-02-28,target_rebalance,0.209760713351342,next_close,
WEX,SELL,41.0,165.60000610351562,6789.600250244141,16.97400062561035,6772.62624961853,6783.156004276279,0.0,2020-03-06,2020-03-05,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CHRW,SELL,153.0,56.3838005065918,8626.721477508545,21.566803693771362,8605.154673814774,15388.310678091053,0.0,2020-03-10,2020-03-09,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
NOW,SELL,248.0,62.560001373291016,15514.880340576172,38.78720085144043,15476.093139724731,30864.403817815786,0.0,2020-03-10,2020-03-09,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
DUK,SELL,228.0,67.05589294433594,15288.743591308594,38.221858978271484,15250.521732330322,46114.92555014611,0.0,2020-03-13,2020-03-12,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
EDU,SELL,162.0,119.476318359375,19355.16357421875,48.387908935546875,19306.775665283203,65421.70121542931,0.0,2020-03-13,2020-03-12,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
TT,SELL,176.0,75.48167419433594,13284.774658203125,33.21193664550781,13251.562721557617,78673.26393698693,0.0,2020-03-19,2020-03-18,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
AMT,BUY,34.0,173.65785217285156,5904.366973876953,14.760917434692383,-5919.127891311646,72754.13604567529,34.0,2020-04-01,2020-03-31,target_rebalance,0.0668521831031028,next_close,
NRG,BUY,287.0,22.42447280883789,6435.823696136475,16.08955924034119,-6451.913255376816,66302.22279029847,287.0,2020-04-01,2020-03-31,target_rebalance,0.0711558180294,next_close,
RVTY,BUY,94.0,69.78280639648438,6559.583801269531,16.398959503173828,-6575.982760772705,59726.24002952577,94.0,2020-04-01,2020-03-31,target_rebalance,0.0726226302255093,next_close,
MTD,BUY,11.0,656.239990234375,7218.639892578125,18.046599731445312,-7236.68649230957,52489.5535372162,11.0,2020-04-01,2020-03-31,target_rebalance,0.0814243702067887,next_close,
JD,BUY,368.0,35.84406661987305,13190.616516113281,32.9765412902832,-13223.593057403565,39265.96047981263,703.0,2020-04-01,2020-03-31,target_rebalance,0.278184888393374,next_close,
VRTX,BUY,84.0,225.47999572753906,18940.31964111328,47.350799102783206,-18987.670440216065,20278.290039596566,84.0,2020-04-01,2020-03-31,target_rebalance,0.2099537322616527,next_close,
NOW,BUY,364.0,54.61399841308594,19879.49542236328,49.69873855590821,-19929.19416091919,349.0958786773772,364.0,2020-04-01,2020-03-31,target_rebalance,0.2198063777801722,next_close,
NOW,SELL,364.0,53.9900016784668,19652.360610961914,49.13090152740479,19603.22970943451,19952.325588111886,0.0,2020-04-06,2020-04-03,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
AMT,SELL,34.0,197.32601928710938,6709.084655761719,16.772711639404296,6692.311944122314,26644.6375322342,0.0,2020-05-01,2020-04-30,target_exit,,next_close,
