as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-29,CIB,143.0,68.58999633789062,9808.36947631836,0.01586229933425945,81.10475158691406,-1789.6100006103516,-2677.9483347702026
2026-05-29,CIEN,57.0,580.22998046875,33073.10888671875,0.05348652029701141,270.47941654635576,17655.78214357647,21515.896513344913
2026-05-29,GMED,89.0,81.87999725341797,7287.319755554199,0.011785205235809693,90.25431695235403,-745.3144532053093,-333.6481499631783
2026-05-29,KGC,221.0,30.18000030517578,6669.780067443848,0.01078650719458659,25.26831061139439,1085.4834223256876,7070.973255306648
2026-05-29,LITE,22.0,854.9600219726562,18809.120483398438,0.030418501264881673,363.08163622346405,10821.324486482228,31408.70227648011
2026-05-29,LRCX,55.0,318.17999267578125,17499.89959716797,0.02830120198876924,178.98571679143623,7655.685173638976,10560.087022129379
2026-05-29,MTDR,262.0,53.599998474121094,14043.199600219727,0.022710954782777158,60.25065231323242,-1742.471305847168,0.0
2026-05-29,MU,26.0,971.0,25246.0,0.040828356839492694,240.43335130479602,18994.732866075305,18846.344786207414
2026-05-29,NXT,187.0,156.39999389648438,29246.798858642578,0.04729853205313819,89.56897042731876,12497.401388733972,8137.093194033514
2026-05-29,ONTO,40.0,258.239990234375,10329.599609375,0.016705243557816954,202.42999267578125,2232.39990234375,2221.2981151962276
2026-05-29,PR,808.0,19.229999542236328,15537.839630126953,0.025128117758600747,20.600000381469727,-1106.960678100586,0.0
2026-05-29,RVMD,116.0,157.47999572753906,18267.67950439453,0.02954287164045421,76.6840637922287,9372.328104496002,7613.682131175995
2026-05-29,SEB,3.0,5081.93017578125,15245.79052734375,0.024655809868911832,4780.73955078125,903.5718750000015,1349.5494738769535
2026-05-29,SNDK,29.0,1694.97998046875,49154.41943359375,0.07949355053762418,619.0800170898438,31201.09893798828,1438.3627685546876
2026-05-29,TER,41.0,374.30999755859375,15346.709899902344,0.024819018779425973,130.39633509186223,10000.460161135992,29525.48113734882
2026-05-29,TPL,48.0,393.0,18864.0,0.03050725356175989,531.0900268554688,-6628.3212890625,5975.593866271972
2026-05-29,UTHR,32.0,556.8200073242188,17818.240234375,0.028816029095336624,497.49854594905196,1898.2867640053373,2128.919042116491
2026-05-29,WDC,63.0,531.2100219726562,33466.231384277344,0.05412228618515032,86.22027312713887,28034.354177267596,41113.69430295702
