snapshot_date,base_rebalance_date,portfolio_kind,governor_mode,crisis_score,raw_crisis_score,crisis_zone,event_reason,stock_weight,cash_weight,row_count,cash_hard_gate_enabled,cash_hard_gate_allowed,cash_hard_gate_reason,liquidity_confirmation_score,market_trend_damage_score,credit_stress_score,shakeout_guard_score
2019-06-28,2019-06-28,main,conservative,0.02122538247123869,0.02122538247123869,normal,base_rebalance,0.7134218584731427,0.28657814152685746,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-07-31,2019-07-31,main,conservative,0.0449568869199432,0.0449568869199432,normal,base_rebalance,0.7199999999999998,0.28000000000000025,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-08-30,2019-08-30,main,conservative,0.07154754454021528,0.07154754454021528,normal,base_rebalance,0.7921304226533695,0.2078695773466305,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-09-30,2019-09-30,main,conservative,0.02168307916606233,0.02168307916606233,normal,base_rebalance,0.87112307197052,0.12887692802948,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-10-31,2019-10-31,main,conservative,0.021434420367816093,0.021434420367816093,normal,base_rebalance,0.8995167663181609,0.10048323368183908,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-11-29,2019-11-29,main,conservative,0.005988715407441518,0.005988715407441518,normal,base_rebalance,0.7864777816559843,0.21352221834401577,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2019-12-31,2019-12-31,main,conservative,0.009655922143458607,0.009655922143458607,normal,base_rebalance,0.7691266288981491,0.23087337110185097,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-01-31,2020-01-31,main,conservative,0.25136058627789193,0.25136058627789193,normal,base_rebalance,0.9255708343082714,0.07442916569172865,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-02-28,2020-02-28,main,conservative,0.61134481128418,0.61134481128418,caution,crisis_governor_caution,0.9,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-02,2020-02-28,main,conservative,0.3239259207151782,0.3239259207151782,normal,crisis_governor_reentry,0.6977866366923504,0.3022133633076496,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-03,2020-02-28,main,conservative,0.5951062936981175,0.5951062936981175,caution,crisis_governor_caution,0.9,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-04,2020-02-28,main,conservative,0.2798510353841881,0.2798510353841881,normal,crisis_governor_reentry,0.6977866366923504,0.3022133633076496,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-05,2020-02-28,main,conservative,0.6051441323095332,0.6051441323095332,caution,crisis_governor_caution,0.9,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-09,2020-02-28,main,conservative,0.7647058823529412,0.7647058823529412,defense,crisis_governor_defense,0.75,0.25000000000000006,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-10,2020-02-28,main,conservative,0.6088409829239407,0.6088409829239407,caution,crisis_governor_caution,0.9,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-11,2020-02-28,main,conservative,0.6941176470588236,0.6941176470588236,defense,crisis_governor_defense,0.75,0.25000000000000006,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-20,2020-02-28,main,conservative,0.5919963144351045,0.5919963144351045,caution,crisis_governor_caution,0.9,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-03-31,2020-03-31,main,conservative,0.5612333851605316,0.5612333851605316,caution,crisis_governor_caution,0.9000000000000001,0.09999999999999999,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-04-06,2020-03-31,main,conservative,0.4347003687906856,0.4347003687906856,normal,crisis_governor_reentry,0.3491383291138888,0.6508616708861111,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-04-30,2020-04-30,main,conservative,0.25148100745218804,0.25148100745218804,normal,base_rebalance,0.8384327938749786,0.16156720612502157,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-05-29,2020-05-29,main,conservative,0.007058823529411772,0.007058823529411772,normal,base_rebalance,0.9922936057206443,0.007706394279355505,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-06-30,2020-06-30,main,conservative,0.05501762132170992,0.05501762132170992,normal,base_rebalance,0.9453210559674214,0.054678944032578544,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-07-31,2020-07-31,main,conservative,0.010431468486059099,0.010431468486059099,normal,base_rebalance,0.9292481474341397,0.07075185256586017,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-08-31,2020-08-31,main,conservative,0.020022109881054906,0.020022109881054906,normal,base_rebalance,0.9774614918221041,0.022538508177895926,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-09-30,2020-09-30,main,conservative,0.07675028469790388,0.07675028469790388,normal,base_rebalance,0.9968128747294835,0.003187125270516403,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-10-30,2020-10-30,main,conservative,0.24367247967660177,0.24367247967660177,normal,base_rebalance,0.9965217624930988,0.0034782375069011026,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-11-30,2020-11-30,main,conservative,0.0066934320870692095,0.0066934320870692095,normal,base_rebalance,0.997018645732142,0.0029813542678579033,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2020-12-31,2020-12-31,main,conservative,0.007058823529411746,0.007058823529411746,normal,base_rebalance,0.9960049395754423,0.003995060424557804,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-01-29,2021-01-29,main,conservative,0.20411997885886554,0.20411997885886554,normal,base_rebalance,0.9965337184159297,0.003466281584070303,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-02-26,2021-02-26,main,conservative,0.14018456298333448,0.14018456298333448,normal,base_rebalance,0.9956659343905638,0.004334065609436104,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-03-31,2021-03-31,main,conservative,0.02823529411764704,0.02823529411764704,normal,base_rebalance,0.9594429860324735,0.040557013967526326,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-04-30,2021-04-30,main,conservative,0.02291224004950807,0.02291224004950807,normal,base_rebalance,0.9134939930682522,0.086506006931748,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-05-28,2021-05-28,main,conservative,0.01659580066818766,0.01659580066818766,normal,base_rebalance,0.9292887539489542,0.07071124605104577,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-06-30,2021-06-30,main,conservative,0.011764705882352953,0.011764705882352953,normal,base_rebalance,0.9528581740999219,0.04714182590007804,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-07-30,2021-07-30,main,conservative,0.025581204124788655,0.025581204124788655,normal,base_rebalance,0.9282000519036089,0.07179994809639127,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-08-31,2021-08-31,main,conservative,0.003805551020146302,0.003805551020146302,normal,base_rebalance,0.9804920459060252,0.019507954093974714,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-09-30,2021-09-30,main,conservative,0.19667767202431216,0.19667767202431216,normal,base_rebalance,0.9676845510416808,0.032315448958319136,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-10-29,2021-10-29,main,conservative,0.025882352941176443,0.025882352941176443,normal,base_rebalance,0.9560241096519628,0.043975890348037026,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-11-30,2021-11-30,main,conservative,0.24030736250824575,0.24030736250824575,normal,base_rebalance,0.9929802416365081,0.007019758363491707,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-12-31,2021-12-31,main,conservative,0.009880123272678773,0.009880123272678773,normal,base_rebalance,0.9820419309235824,0.01795806907641751,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-21,2021-12-31,main,conservative,0.5509757362503374,0.5509757362503374,caution,crisis_governor_caution,0.9500000000000001,0.05,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-24,2021-12-31,main,conservative,0.31315053363415596,0.31315053363415596,normal,crisis_governor_reentry,0.9820419309235824,0.01795806907641751,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-25,2021-12-31,main,conservative,0.5807051719048459,0.5807051719048459,caution,crisis_governor_caution,0.9500000000000001,0.05,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-28,2021-12-31,main,conservative,0.25125041060523556,0.25125041060523556,normal,crisis_governor_reentry,0.9820419309235824,0.01795806907641751,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-31,2022-01-31,main,conservative,0.2001360782810573,0.2001360782810573,normal,base_rebalance,0.4982446936033278,0.5017553063966723,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-23,2022-01-31,main,conservative,0.5186227245232073,0.5186227245232073,caution,crisis_governor_caution,0.9,0.10000000000000002,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-24,2022-01-31,main,conservative,0.4945595096620064,0.4945595096620064,normal,crisis_governor_reentry,0.4982446936033278,0.5017553063966723,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-28,2022-02-28,main,conservative,0.47974608349366943,0.47974608349366943,normal,base_rebalance,0.49823801132837137,0.5017619886716287,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-01,2022-02-28,main,conservative,0.5605357057203938,0.5605357057203938,caution,crisis_governor_caution,0.9,0.10000000000000002,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-02,2022-02-28,main,conservative,0.48992679136268574,0.48992679136268574,normal,crisis_governor_reentry,0.49823801132837137,0.5017619886716287,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-04,2022-02-28,main,conservative,0.534393150431686,0.534393150431686,caution,crisis_governor_caution,0.9,0.10000000000000002,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-09,2022-02-28,main,conservative,0.4968102094793382,0.4968102094793382,normal,crisis_governor_reentry,0.49823801132837137,0.5017619886716287,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-11,2022-02-28,main,conservative,0.5098219767476198,0.5098219767476198,caution,crisis_governor_caution,0.9,0.10000000000000002,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-15,2022-02-28,main,conservative,0.4892377896945356,0.4892377896945356,normal,crisis_governor_reentry,0.49823801132837137,0.5017619886716287,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-31,2022-03-31,main,conservative,0.1139912564703564,0.1139912564703564,normal,base_rebalance,0.8474302815350229,0.15256971846497722,19,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
