rebalance_date,ticker,weight,period_forward_return,weighted_forward_return,main_v2_score,main_v2_replacement_score,main_v2_replacement_catalyst_score,main_v2_replacement_decay_score,score,sector,regime_state,main_v2_style_regime,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_primary,theme_event_risk_sensitivity_max,theme_structural_growth_primary,theme_structural_growth_max,market_style_regime_label,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,style_row_compounder_fit,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_defensive_rotation_action
2019-04-30,NOW,0.15,-0.0507028931635488,-0.007605433974532319,2.1116254374252796,1.0048156972393483,0.05413063450335146,0.05508135715317026,5.810560186356716,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.35,1.0,1.0,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2146161854264804,0.0368903992178466,0.2485782920040341,-1.4979998145079092,0.0,0.0,0.6845158717281841,0.6215084051769902,0.1083333333333333,0.0,promote_monster_early
2019-04-30,CPRT,0.1203531917328538,0.0538130359332365,0.006476570631399763,2.070263351946656,0.988566910760483,0.06324827978239578,0.08432944436086123,2.083719011884644,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.291994810104055,0.0743633232962112,0.7645359560667682,0.5621962957390749,0.0,0.0,1.282846426840407,0.5175074812877944,0.121875,0.0,neutral
2019-04-30,SBUX,0.11524041742266569,-0.0221359167352789,-0.0025509522846069114,2.2204544273514344,0.6097286495575636,0.00022495701521878662,0.084676327313394,4.589931837453793,Consumer Discretionary,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2202769084694964,0.0288935709445941,0.8283368749113112,-2.8723928948799022,0.0,0.0,-0.587004080621562,0.5163029626153741,0.1333333333333333,0.0,neutral
2019-04-30,SHOP,0.08995619943787454,0.1256331321500048,0.011301479091690679,1.8395389793280112,0.8716787318388505,0.12762184457706582,0.10150654738998777,1.6666019880415026,Software,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2189961075780412,0.020074082563755,0.0216082349992896,0.1297537420732533,0.0,0.0,0.260271584905511,0.5468554230434624,0.1083333333333333,0.0,neutral
2019-04-30,PAYC,0.07126455658133178,0.0169290280582419,0.0012064396779235332,1.7826939126610495,0.699619436214892,0.024923342673557357,0.20383341109813477,1.3767025944963047,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2189961075780412,0.0008873246984671,0.3566253800837058,1.286993704685233,0.0,0.0,-0.1617653309302471,0.6000748703927017,0.4583333333333333,0.0,block_fragile_entry
2019-04-30,MCO,0.06061050982969366,-0.0552851890555119,-0.0033508634946855763,1.1862048115374768,0.9869219086079689,0.28912754551303577,0.0455427219386232,1.7819565167897993,Financials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.291994810104055,0.2071316140796605,0.0423472728226501,-0.3963720797723654,0.0,0.0,0.9134448665983778,0.4671797425930355,0.0135416666666666,0.0,neutral
2019-04-30,CDNS,0.05704948982533133,-0.0883620380174052,-0.005041009188819499,1.7342428259647833,1.0350179892937281,0.29548045891039465,0.06093431023491175,1.657702167727881,Information Technology,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2447760954982704,0.0120787182013562,0.2309865036545049,-0.3269323007737821,0.0,0.0,0.6237218476820772,0.5914604639167291,0.1083333333333333,0.0,promote_monster_early
2019-04-30,ADBE,0.05551008705797881,-0.067766327218911,-0.003761714723521229,1.1749718204870376,1.0774060616125953,0.28879205385745155,0.0455427219386232,4.214415730090687,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.15,1.0,1.0,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.291994810104055,0.0144981569008303,0.3742752144634536,-2.745846451676077,0.0,0.0,0.0744953869584751,0.5371589772743547,0.0135416666666666,0.0,neutral
2019-04-30,ALGN,0.05015376513161259,-0.1456680915583611,-0.007305803251188282,1.7085552416924215,0.7980133015196474,0.3426308151401318,0.07722355624211778,1.3875785188106973,Health Care,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2116922143565607,0.0184687096641675,0.3527769359628047,0.5148237082807853,0.0,0.0,2.3535904408987065,0.3739077285780416,0.0135416666666666,0.0,neutral
2019-04-30,MELI,0.040588738166482036,0.1615072347706942,0.006555374864100251,1.6697929987865114,0.6043334837364069,0.0,0.1391733196542841,2.265615410518774,Internet,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.1021981835364192,0.0053047759323547,0.4191349279619654,0.9278221310285606,0.0,0.0,0.96539949784211,0.5157401552757555,0.1083333333333333,0.0,neutral
2019-04-30,HD,0.02483047931736697,-0.0667323437657306,-0.0016569960816743964,1.931874865733054,0.6065648497591959,0.01605725411935827,0.0455427219386232,5.098496265488334,Consumer Discretionary,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2686792435151695,0.0434396053989074,0.6806879799436695,-3.6446022813026593,0.0,0.0,0.2556958735546429,0.4282890139722252,0.0135416666666666,0.0,neutral
2019-04-30,UI,0.021028353953290706,-0.2859317602202179,-0.006012674260398189,1.572464719774502,0.6078225796415431,0.08941196041729105,0.2934292906324418,1.2397818873275512,Information Technology,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.291994810104055,0.2127802566824706,0.404424496274695,0.077675629507809,0.2525755107400075,-0.0001132991103407,-0.0083110552735099,1.1767001801728618,0.0,0.0,-1.7538639540976877,0.5591391239923527,0.4583333333333333,0.0,block_fragile_entry
2019-05-31,HEI,0.15,0.0960682548689568,0.014410238230343519,2.311300794646622,0.943576359764688,0.15748336651301523,0.15779355971108067,1.5153897063312822,Industrials,bear,cash_defense,unknown,neutral,0.35,0.35,0.35,0.35,cash_defense,0.0417786754408673,0.2005930629371576,0.4196847979591753,0.5907781509154043,0.0417786754408673,0.0512931946919153,0.8481370409759599,0.7346551702380668,0.0,0.0,0.1380490130553617,0.549477897500894,0.1083333333333333,0.0,neutral
